"lo_custkey","lo_orderdate","lo_partkey","lo_revenue","lo_suppkey","lo_supplycost"
18145,19920522,141170,1332287,262,72670
18145,19920522,111559,6063893,1610,94233
18145,19920522,176768,5165328,1387,110685
2858,19920715,96510,885827,1817,90390
17065,19920923,196512,1125957,197,96510
22739,19920811,124663,167078,1408,101259
22739,19920811,10493,3508725,778,84209
17933,19921005,60784,6839537,1817,104686
17933,19921005,191482,2803941,1841,94408
3508,19920724,131989,4001540,1440,121258
3508,19920724,137072,4021487,213,66544
10468,19920622,42892,4770714,1561,110093
10468,19920622,77137,3565216,1370,66847
10468,19920622,75592,4389252,959,94055
27574,19920317,37413,5481314,1881,81024
7480,19920129,118266,1027408,1631,77055
7480,19920129,95313,3663268,189,78498
2057,19921126,103918,1729719,1897,115314
2057,19921126,155183,6067082,266,74290
2057,19921126,146777,6018441,1922,109426
29149,19920901,188156,2709758,619,74649
16709,19920417,194077,3981638,1048,70264
12199,19921013,195765,6079102,1008,111645
29179,19921125,81966,2314176,176,116877
16357,19920415,3477,5682014,936,82828
28324,19921008,177859,9684250,1931,116211
25285,19920403,143227,1524264,769,76213
22387,19921026,151897,6493701,609,116933
3170,19920721,20592,1512590,1701,90755
15226,19921111,96310,640091,1533,78378
15226,19921111,35087,2103440,1640,61324
11117,19920820,192200,6396390,155,77532
11117,19920820,58213,3099021,154,70272
18472,19920321,109383,6126472,1086,83542
3394,19920330,132557,5763708,676,95373
24211,19921218,36103,4423448,1016,62346
9979,19921013,79448,4567808,1631,85646
9979,19921013,72466,6484577,363,86307
9979,19921013,121456,5996969,224,88647
9979,19921013,96708,5455040,1809,102282
28882,19920119,148599,6755119,754,98855
28882,19920119,74511,6842259,761,89130
28882,19920119,97809,1626120,1613,108408
19445,19921227,198142,243067,51,74408
19445,19921227,25522,6448701,590,86851
20509,19921216,31379,5372517,840,78622
3112,19920524,122272,5454053,1169,77656
11732,19920518,79315,4484784,1403,77658
11732,19920518,181829,5430550,1464,114649
11732,19920518,199809,6108160,871,114528
12973,19920303,184811,7507407,1814,113748
12973,19920303,62357,6335518,1154,79161
838,19921215,121965,4371312,200,119217
12062,19920719,23131,2108260,468,63247
277,19920215,123756,7674282,511,106785
20497,19921223,11082,2064613,123,59584
20497,19921223,66134,1960431,1492,66007
28633,19920205,19586,1341471,1496,90334
28633,19920205,195062,1247310,770,69423
28633,19920205,61697,4810201,1080,99521
21808,19920630,55345,3990743,760,78020
15637,19920620,190342,5474403,705,85940
15637,19920620,68581,3254118,1140,92974
706,19920229,100346,533150,1000,80780
7753,19921228,100523,2564084,53,91411
13576,19921015,194981,5696489,1584,124558
29377,19921129,98220,4417265,1157,73093
3404,19921201,10914,4471029,869,109494
3404,19921201,30945,8171594,1080,112556
12803,19920924,111606,5499840,122,97056
12803,19920924,151625,1991824,1559,100597
18811,19921213,182310,3341544,1754,83538
18811,19921213,164709,6952904,433,106422
2794,19921224,198244,6445436,25,80534
18080,19920208,154158,1187907,1216,72729
27256,19920411,174055,2935530,1590,67743
5171,19921017,7715,7711117,645,97362
7775,19921209,5705,2841274,658,96642
28726,19921014,54212,2309095,905,69972
27974,19920819,195136,3860823,305,73867
3296,19920929,146590,2886944,1363,98195
3296,19920929,129701,6339554,1256,103842
11002,19921021,165378,3608425,1711,86602
27223,19920921,37010,1031293,1802,56820
15151,19920413,14908,721868,1166,109374
12856,19920502,176057,2019095,1570,67983
8626,19920117,91870,2007095,1860,111712
28369,19920806,112514,2900369,385,91590
28369,19920806,145496,5086917,1254,92489
28369,19920806,12408,5359503,215,79224
26291,19920125,198430,1361831,453,91705
3583,19921007,16356,1017880,843,76341
3583,19921007,92815,6622008,131,108468
5578,19920703,44117,954999,674,63666
21355,19920424,57510,6537757,906,88050
18805,19920906,5500,4075950,481,84330
18805,19920906,159991,803988,909,123059
238,19921130,87226,1441305,120,72793
745,19920410,168934,588861,1657,120175
745,19920410,114943,4264393,426,117476
745,19920410,30220,1594204,923,69013
22054,19920416,157907,6287680,1264,117894
8905,19920701,80847,7311360,637,109670
8905,19920701,112933,3113488,1994,116755
27124,19920123,22877,4859649,942,107992
27124,19920123,91741,4460072,1904,103964
22594,19921030,196979,6020313,1850,124558
22594,19921030,108624,1439970,1982,97957
20413,19921108,103350,4287412,33,81201
20249,19921203,196492,1712392,569,95309
2671,19920703,13116,1749487,417,61746
18976,19921021,107790,533943,905,107867
5182,19920819,165857,7804848,661,115371
3880,19921230,2842,6736827,992,104690
3880,19921230,160694,4386725,642,105281
29152,19920816,143195,3838389,303,74291
664,19920103,107603,6944907,827,96636
27082,19921228,17268,2346814,966,71115
27082,19921228,189305,409924,1746,83658
14386,19920511,23106,1749470,237,61746
27895,19920809,84864,8134984,542,110931
19642,19921203,163374,1972071,1523,86242
19642,19921203,19058,3542783,1921,58623
19642,19921203,9640,306828,1164,92978
19642,19921203,9858,6063725,1189,106071
25462,19920212,54615,6768158,905,94176
9910,19920405,81390,2553528,1856,82283
9910,19920405,113624,2128906,1380,98257
9910,19920405,41362,2085376,1013,78201
9910,19920405,156770,7307080,1590,109606
14810,19921230,45592,3465727,654,92255
20068,19921101,38522,5205293,1224,87631
3614,19920106,13435,667472,1061,80905
3614,19920106,140764,2346188,1971,108285
3614,19920106,12948,7257666,261,111656
5542,19920402,185416,3121431,477,90084
12490,19920516,116916,2899365,534,115974
12490,19920516,22235,1272953,1941,69433
5980,19920702,146282,3320700,827,79696
5980,19920702,78606,6211632,1842,95076
4501,19920331,30088,503949,419,61084
22501,19920516,7630,4219256,1601,92257
22501,19920516,22601,2262546,1445,91416
19129,19920110,2621,2687665,817,91417
10532,19920526,98082,2780125,1799,64804
4381,19920502,122711,7380403,1138,104022
4381,19920502,132670,7675636,1315,102160
4381,19920502,177042,997064,1331,67142
4381,19920502,139857,5445856,349,113811
24601,19920625,164783,7967627,1716,110866
24601,19920625,198042,2964104,997,68402
29786,19920726,35674,2575472,1930,96580
21850,19920620,174949,1416758,1621,121436
21850,19920620,13567,7182196,1902,88833
25054,19921115,58591,920456,1133,92975
265,19921130,136450,5499865,281,89187
29965,19920616,114370,3015157,1361,83062
14438,19920521,82678,164406,1414,99640
14438,19920521,159293,1325244,1690,81137
26905,19920118,90115,3867885,322,66306
16063,19920602,126923,2339904,4,116995
16063,19920602,68723,4476291,368,101503
2324,19920202,113032,3584452,338,62701
2324,19920202,120569,5979924,1116,95373
2324,19920202,527,4522383,1903,85651
1031,19920112,136886,8376065,907,115372
20369,19920127,6739,1140490,1335,98743
20369,19920127,130762,1613484,1634,107565
782,19920901,176745,6740438,1292,109304
24256,19920818,36709,6842820,1749,98742
24256,19920818,19476,3453788,237,83728
25468,19920306,105998,7013965,1752,120239
25468,19920306,98077,4530344,458,64504
2020,19920131,4768,1639304,758,100365
28589,19920917,195901,2570010,139,119814
24841,19920428,125585,5959146,1626,96634
24841,19920428,105671,995941,204,100600
24841,19920428,129694,1723690,1252,103421
7189,19920803,120699,3095442,1506,103181
19615,19920306,175292,5195702,1786,82037
10663,19920911,97036,3543292,757,61981
8038,19920531,153120,117312,1451,70387
29075,19920510,1397,2596780,312,77903
17593,19920318,159846,2264137,941,114350
17593,19920318,42551,1317311,984,89613
19528,19920514,182405,892440,895,89244
12181,19921129,154908,8161738,1825,117774
12181,19921129,70513,3708775,189,89010
12181,19921129,110190,3960627,1145,72011
18014,19920917,7561,6314808,1758,88113
18014,19920917,158523,5535320,316,94891
3296,19920915,9421,651905,28,79825
12746,19921106,172249,1553778,1510,79274
8435,19920103,114300,4765651,1102,78858
14020,19920413,110742,4858595,1345,105164
18101,19920817,75977,1933440,1046,117178
20362,19921028,15948,8201336,1520,111836
1942,19920120,82614,6415178,1571,95796
22873,19920126,37624,2009804,23,93697
22873,19920126,140879,950335,612,115192
11803,19921125,74099,1892930,5,64385
4873,19921118,97587,1901496,1933,95074
4873,19921118,99622,3692428,842,97297
4873,19921118,132192,3672570,706,73451
29626,19920326,180901,9221780,1253,118914
3562,19920129,182685,1414144,681,106060
3562,19920129,107573,7823821,1086,94834
18446,19921026,132053,3330018,271,65103
18446,19921026,1974,5815507,967,112558
21169,19921213,51190,451911,688,68471
12208,19920414,182153,5805205,879,74109
25367,19921127,50485,6611820,1292,86128
11158,19921205,130580,7730784,512,96634
1471,19920612,76353,6513815,1193,79761
1471,19920612,153653,4778620,579,102399
853,19920604,72212,1993025,1466,71052
853,19920604,52320,249374,706,76339
853,19920604,9067,3443539,1169,58563
251,19920419,128025,1135155,61,63181
5329,19921103,87763,3431489,1277,105045
13798,19920509,132900,8802426,1553,115974
20188,19920328,64596,917626,213,93635
955,19921107,130247,3129238,279,76634
955,19921107,60891,5316776,212,111113
12103,19921116,82347,4869372,359,79760
6385,19920609,188253,2414250,1693,80475
26567,19920405,79983,2720690,1922,117778
26567,19920405,162093,3848759,412,69305
8272,19920621,37053,1274194,1100,59403
1585,19921202,178922,6274885,61,120055
25307,19921110,171835,2831642,616,114409
25307,19921110,27229,4419072,327,69373
1273,19920229,160981,6266836,27,122518
16715,19920104,143762,176964,243,108345
6457,19920822,31137,1388569,1332,64087
6457,19920822,118726,4958494,1976,104683
17404,19921204,26494,2556882,646,85229
16876,19920325,183939,6608912,736,121375
27521,19920723,140478,5314645,1808,91108
13094,19921002,69176,1488721,49,68710
13094,19921002,39145,4400524,56,65048
13094,19921002,56938,7128726,1307,113695
6805,19920210,90778,353754,1241,106126
25865,19920523,53223,117622,1835,70573
9691,19921107,150693,2615535,1682,104621
20995,19920705,26894,1070683,451,109253
20995,19920705,108068,1065299,381,64563
3922,19920304,164280,3425225,905,80656
8665,19920608,115637,5726362,1431,99157
8665,19920608,105871,8918886,1311,112612
14518,19920408,72465,1267839,650,86247
25304,19920104,13482,3730118,991,83728
16135,19921224,63681,493404,50,98680
8977,19920317,91638,1955556,543,97777
25309,19920930,153169,4521992,784,73329
28322,19920528,172571,3615854,905,98614
28322,19920528,195641,8509536,491,104198
7325,19920816,13514,5316047,1093,85650
13495,19921022,156695,8232943,1406,105101
14137,19920903,171389,2003641,1903,87622
22769,19920705,100270,4954053,572,76216
26732,19920720,158155,4083462,1484,72789
26732,19920720,46734,4706044,207,100843
2669,19920920,133669,5005820,1466,102159
12359,19920409,61546,3432668,1035,90452
8255,19921008,4995,5585970,448,113999
8255,19921008,135940,2738652,1543,118556
16943,19920430,15864,2643092,1291,106791
15379,19920805,4345,2498680,540,74960
15379,19920805,15126,2989055,1375,62467
13595,19920307,183823,4297972,1992,114409
3736,19920530,22017,4509126,1543,56340
7889,19920206,1793,4318324,1948,101687
7889,19920206,99467,5892236,232,87987
2815,19921201,129995,9128654,1687,121499
79,19920116,18356,2803570,1314,76461
20819,19920922,101375,5260486,1916,82582
20819,19920922,2883,7857872,792,107152
18418,19920927,118747,4326063,779,105944
18418,19920927,2924,542595,782,109615
18418,19920927,27013,3478037,1419,56400
1193,19920715,122526,6968340,391,92911
7861,19920820,140264,4956188,230,78255
7861,19920820,33121,1147936,1205,63247
25049,19920121,111992,8837595,174,120239
25049,19920121,39547,291361,1755,89192
26767,19920723,134461,1905216,1522,89727
26767,19920723,80912,7003767,1528,113574
17524,19920228,76113,5229906,458,65346
25723,19920829,111670,6159957,661,100900
25723,19920829,32658,3340365,733,95439
1003,19920129,60727,5788879,500,101263
1003,19920129,23749,4683672,1651,100364
1003,19920129,108809,5344332,1800,109068
7652,19920416,104791,4575672,1706,107747
25255,19920414,189083,574319,104,70324
23905,19920415,28257,813081,1160,71115
23905,19920415,114875,4116136,62,113392
23905,19920415,8457,540718,1422,81927
19897,19920718,149983,805060,688,121978
19897,19920718,161736,6763060,623,107863
29110,19921215,30830,7219403,170,105649
29383,19920515,143889,1722196,1365,115972
3856,19920114,141710,4904788,1720,105102
23701,19920412,102498,7352401,1497,90029
23701,19920412,85800,8214680,1569,107148
568,19920626,70108,3842348,838,64686
3649,19921125,190243,5199636,114,79994
3649,19921125,1559,3435213,1449,87633
3649,19921125,185653,1738650,1458,104319
3649,19921125,62169,2687636,1049,67869
16543,19920613,31998,3248173,794,115799
16543,19920613,182601,164992,1393,101016
28933,19920418,25243,1850492,474,70094
28933,19920418,132572,7783769,213,96274
28933,19920418,131964,5476914,172,119757
21949,19920127,49630,6811364,1165,94777
21949,19920127,191184,6375900,325,76510
21949,19920127,29290,3742001,417,73157
7189,19921017,136269,1534985,1325,78315
7189,19921017,106247,626620,574,75194
12862,19921104,167503,6753150,699,94230
14306,19920612,59419,6478527,1781,82704
12499,19920320,179333,1553563,607,84739
12499,19920320,36266,4359394,1791,72135
4564,19920904,12591,2210277,509,90215
4564,19920904,3082,1773144,502,59104
20254,19921030,82575,6410958,781,93454
13034,19921005,53255,717700,1639,72495
13034,19921005,51366,1434605,1294,79041
5033,19921013,63256,1672811,17,73155
5033,19921013,6468,4948056,680,82467
13559,19920922,112043,3798144,992,63302
19204,19920108,35047,4523276,1661,58922
15869,19920131,127987,7380871,1633,120898
15869,19920131,68374,789313,91,80542
5224,19920219,20035,467964,289,57301
16796,19920520,63343,4224703,673,78380
16796,19920520,60247,5497770,1294,72434
19372,19920809,157112,3551756,1389,70146
14881,19920104,11893,3068313,1005,108293
14881,19920104,69632,5708209,792,96097
14881,19920104,103001,3915600,1630,60240
10390,19921126,184145,4867394,1942,73748
10390,19921126,178365,4330080,973,86601
10390,19921126,96602,3759907,559,95916
13744,19920506,191944,6311414,1423,122156
20120,19920501,60511,1165435,1967,88290
20120,19920501,149321,1899263,143,82219
4834,19921127,20350,1397385,1663,76221
5902,19920411,85746,4921605,667,103904
5902,19920411,125354,6691226,60,82761
5902,19920411,20600,6690640,1799,91236
6148,19921027,74403,3443500,1285,82644
24695,19920131,24042,2272126,95,57962
11219,19921002,163835,7143398,451,113929
1498,19920112,14548,429986,1956,87752
1999,19920629,57737,7117866,969,101683
18188,19920415,106009,4161500,382,60900
5564,19920812,56563,752182,1763,91173
15040,19920901,192140,3819634,1162,73928
15040,19920901,87948,3066528,193,116156
15040,19920901,155989,6680949,108,122698
18751,19921127,116450,6097499,1860,87987
18751,19921127,131158,2472242,819,71349
24898,19920102,172645,5049861,670,103058
20551,19920118,114668,336532,80,100959
12776,19920905,106939,6550000,1012,116755
12776,19920905,64183,1011812,1861,68830
28613,19920729,47115,2733871,598,63726
28613,19920729,51110,2911685,934,63666
26908,19921110,25515,4321530,769,86430
29249,19920416,197832,5210541,1743,115789
29249,19920416,158580,4751882,588,98314
24209,19920822,6873,6977090,1669,106792
24209,19920822,101281,384684,1132,76936
24209,19920822,20980,5322744,1990,114058
6095,19920220,183312,2210171,415,83718
23740,19920304,89736,862865,157,103543
23740,19920304,189480,7075215,546,94168
23740,19920304,52989,4614144,1369,116518
28411,19921107,25544,5437298,830,88172
16246,19920312,134501,7222992,948,92130
16246,19920312,154654,7367698,1652,102519
8647,19920326,169005,3544200,1533,64440
18226,19920111,21434,4159814,53,81325
18226,19920111,25331,2216166,1067,75379
9905,19921121,171736,3720308,1259,108463
9905,19921121,138568,7550832,827,96393
5542,19920107,95218,1941136,1777,72792
29180,19921226,140522,4843812,1994,93751
29180,19921226,194041,5675200,555,68102
11035,19920501,109312,3008622,735,79278
11035,19920501,70479,860985,1857,86968
28456,19920402,184777,2764728,853,111706
28456,19920402,189184,2646941,102,76390
28456,19920402,7167,4947580,76,64449
1349,19920706,40910,1480728,873,111054
1349,19920706,171746,1603246,112,109064
7879,19920725,98879,8923638,1933,112672
17965,19921013,97942,7794678,190,116396
17965,19921013,60638,4543306,1349,95917
17965,19921013,128466,298892,1185,89667
2395,19920130,186596,1499187,575,100955
23083,19920429,42359,2168049,272,78081
14137,19920925,84806,2281479,324,107448
12524,19920128,6662,6902104,1888,94119
12524,19920128,116446,2193660,488,87746
7682,19921120,85512,3261576,1691,89850
11803,19920305,114189,1061204,1800,72190
16934,19920311,167658,1898215,737,103539
16934,19920311,84271,2510540,918,75316
