"s_nation","lo_custkey","lo_orderdate","lo_partkey","lo_revenue","lo_supplycost"
"EGYPT",1195,19920727,59874,7335480,110032
"IRAN",9925,19920812,31511,285616,86550
"IRAN",12485,19920716,161802,6709680,111828
"JORDAN",22664,19920428,88754,5977632,104565
"JORDAN",11264,19920223,81765,8646462,104805
"IRAN",22162,19921218,67653,1747060,97239
"SAUDI ARABIA",10705,19921026,60381,2892015,80482
"IRAN",28283,19920417,170073,1943219,68584
"IRAN",9001,19920427,179338,7086650,85039
"IRAQ",18871,19920913,103648,4414833,99098
"IRAQ",11918,19920105,100829,6096960,109789
"JORDAN",14975,19921116,116439,3929661,87325
"JORDAN",20902,19920926,929,2173944,109795
"JORDAN",28490,19920212,182134,4621294,72967
"EGYPT",29465,19921025,169442,4739875,90686
"SAUDI ARABIA",21823,19920526,66209,3339918,70512
"SAUDI ARABIA",19730,19920524,23156,1480593,64749
"SAUDI ARABIA",7699,19920528,57106,3933470,63786
"EGYPT",10619,19920220,179526,5978956,96331
"SAUDI ARABIA",6718,19920217,155053,2063189,66483
"IRAQ",20822,19921124,19565,4073632,89073
"SAUDI ARABIA",19802,19920802,68347,1432405,78920
"JORDAN",5552,19920508,50183,222103,67990
"JORDAN",11443,19920925,13618,7126581,91896
"SAUDI ARABIA",24145,19920919,176104,1051469,70806
"EGYPT",23929,19920306,159684,3930254,104620
"JORDAN",11057,19921101,10353,2001146,75801
"EGYPT",9896,19920207,110126,222679,68167
"EGYPT",28961,19921207,198198,3370094,77771
"SAUDI ARABIA",8018,19921008,87803,6625960,107448
"IRAN",27962,19920115,115990,1985930,120359
"EGYPT",8914,19920523,147903,9656955,117054
"IRAN",14245,19920512,106718,2197280,103482
"JORDAN",1864,19920218,120651,5406116,100299
"SAUDI ARABIA",12971,19921221,40861,8562438,108111
"JORDAN",676,19921223,134087,2526914,67264
"IRAQ",676,19921223,151712,1382748,105822
"JORDAN",12304,19921217,9303,4920725,72738
"IRAQ",23983,19920728,120696,7570602,103001
"IRAQ",29914,19920228,92502,4632950,89670
"EGYPT",29914,19920228,4585,1179747,89374
"EGYPT",25366,19921013,154181,5991858,74110
"IRAQ",26147,19920924,98395,6345498,83603
"EGYPT",28162,19920627,97551,459919,92913
"SAUDI ARABIA",27085,19921007,139226,991932,75913
"EGYPT",7181,19920806,169228,2825345,77833
"SAUDI ARABIA",17840,19921114,47214,5806050,69672
"EGYPT",6943,19920501,191766,7282419,111465
"EGYPT",8588,19920620,59949,2672516,114536
"IRAQ",9949,19920812,100441,4851887,86486
"IRAN",9949,19920812,98947,5779441,116756
"IRAQ",29872,19921116,6527,4683309,86011
"JORDAN",22720,19921026,149564,5111758,96813
"IRAQ",20500,19921029,132471,902082,90208
"SAUDI ARABIA",8672,19920115,28705,1470330,98022
"IRAQ",15082,19920616,114922,3873840,116215
"EGYPT",16192,19920104,66496,1447865,87749
"IRAN",27521,19920729,30654,3644695,95079
"IRAQ",28420,19920106,107820,2686895,109669
"JORDAN",28420,19920106,198414,4298269,90744
"IRAQ",28075,19920330,190004,2625600,65640
"JORDAN",28075,19920330,5841,2075245,104810
"JORDAN",26419,19921227,111999,1379539,120659
"IRAN",20314,19921027,102075,3231210,64624
"IRAN",10919,19920322,151701,1402160,105162
"IRAQ",20144,19920711,44685,3748264,97780
"JORDAN",20144,19920711,184795,939895,112787
"IRAN",4169,19921202,15183,5058217,65890
"EGYPT",12334,19920320,147105,3225880,69126
"IRAN",22058,19920105,154867,7533691,115311
"JORDAN",22058,19920105,57405,4632160,81744
"IRAQ",2635,19920926,198080,5364976,70684
"EGYPT",10615,19920305,69550,2382654,91173
"SAUDI ARABIA",22660,19921108,173806,1488801,112788
"EGYPT",6616,19920227,175808,1507040,113028
"EGYPT",7696,19920301,34064,399224,59883
"IRAQ",25333,19920106,85036,101081,61261
"EGYPT",27343,19920211,193483,2162930,94588
"IRAN",4330,19921210,94169,5015545,69789
"IRAN",5974,19920825,69539,301706,90511
"EGYPT",27547,19920329,77375,811422,81142
"JORDAN",20680,19920724,9107,4978890,60966
"SAUDI ARABIA",20680,19920724,45630,1403886,94537
"IRAN",12151,19921006,85527,3025040,90751
"SAUDI ARABIA",12940,19920315,159297,537090,81377
"IRAN",18991,19920331,100675,7553920,100540
"IRAN",24925,19920901,76824,7412175,108049
"IRAQ",4685,19920522,180619,3664359,101976
"IRAN",21001,19920903,148555,6128768,96213
"EGYPT",12124,19921010,9186,108422,65710
"JORDAN",24566,19920823,167123,2002971,71407
"IRAN",676,19920530,92565,4672680,93453
"IRAN",29045,19921223,40244,3133499,71054
"IRAN",21617,19920305,195334,6792176,85759
"JORDAN",6517,19920718,140114,457027,69246
"EGYPT",21184,19920322,34871,707901,108352
"IRAQ",25919,19920209,28172,1742669,66010
"SAUDI ARABIA",10918,19920117,83031,4461732,60841
"SAUDI ARABIA",13226,19920530,196648,2590790,104678
"JORDAN",13226,19920530,47179,1351404,67570
"SAUDI ARABIA",29141,19920605,178134,4969733,72727
"SAUDI ARABIA",20618,19921028,120834,8346735,111289
"SAUDI ARABIA",20618,19921028,156731,2831764,107263
"IRAN",18283,19920821,18550,6902185,88113
"SAUDI ARABIA",13880,19921005,178901,2771860,118794
"SAUDI ARABIA",22984,19920427,165539,7862197,96271
"IRAN",17185,19921030,87176,1977389,69790
"SAUDI ARABIA",20362,19920104,60251,484500,72675
"EGYPT",22735,19920328,144350,5935747,83661
"SAUDI ARABIA",22711,19920201,92234,4291805,73573
"SAUDI ARABIA",5516,19920228,15974,6236901,113398
"IRAN",10381,19920620,140221,5171002,75673
"IRAQ",24022,19921010,30210,3047781,68412
"JORDAN",18494,19920105,177544,4334376,97292
"SAUDI ARABIA",5549,19920307,80133,1669695,66787
"IRAN",3776,19920115,173789,6706008,111766
"JORDAN",11383,19920104,127804,1994830,109908
"JORDAN",986,19920225,165281,1732662,80776
"SAUDI ARABIA",6775,19921011,115954,6106845,118197
"JORDAN",6775,19921011,18647,3719960,93938
"IRAQ",24923,19920808,186579,7994736,99934
"EGYPT",25238,19920322,176714,7341911,107442
"EGYPT",25238,19920322,31176,4448609,66430
"JORDAN",7162,19920724,15141,211228,63368
"JORDAN",7162,19920724,184985,6694315,124198
"SAUDI ARABIA",13394,19920322,100315,6445019,78918
"IRAQ",22735,19920809,165832,5072899,113869
"IRAQ",28312,19920118,101521,1790483,91351
"IRAQ",1355,19920619,35988,4336650,115438
"EGYPT",1355,19920619,47699,1467200,98801
"IRAQ",9272,19921222,46085,1010458,61864
"SAUDI ARABIA",1936,19921206,109576,5127733,95134
"SAUDI ARABIA",1936,19921206,192535,637991,97651
"EGYPT",16207,19920125,23290,4564396,72797
"EGYPT",13060,19920410,136462,1027943,89907
"IRAQ",5321,19920329,30684,949431,96880
"EGYPT",14141,19920829,138777,5160418,108946
"IRAQ",17428,19920719,58188,1123256,68770
"SAUDI ARABIA",1126,19920702,79841,546252,109250
"SAUDI ARABIA",20729,19920710,40772,5256491,102766
"EGYPT",5953,19920309,121682,1180650,102220
"SAUDI ARABIA",15454,19920810,111831,3501377,110569
"IRAN",22063,19920514,112832,368966,110689
"JORDAN",22063,19920514,194093,4886062,71225
"IRAN",23149,19921130,193907,5348405,120054
"JORDAN",26959,19920402,78866,8117384,110691
"SAUDI ARABIA",26959,19920402,88696,1816095,101081
"SAUDI ARABIA",15950,19920810,12920,544377,109975
"IRAQ",6955,19920424,86768,7296292,105285
"IRAQ",17687,19921207,72850,6857561,109371
"JORDAN",17687,19921207,127650,6375070,100659
"JORDAN",10873,19920108,111181,3422748,71530
"EGYPT",22789,19921001,169786,4409333,111346
"EGYPT",26435,19920829,179037,4812321,66961
"IRAQ",12097,19920417,83789,8248745,106366
"IRAQ",4294,19920402,19279,1761456,71896
"IRAQ",19067,19920329,166209,5100800,76512
"IRAQ",19067,19920329,175268,3223824,80595
"JORDAN",17587,19920321,84717,6503935,102102
"IRAN",29242,19921211,92580,4088708,94354
"SAUDI ARABIA",15835,19920921,190255,6053625,80715
"JORDAN",15835,19920921,168734,3533350,108163
"IRAQ",15835,19920921,110906,759092,115014
"SAUDI ARABIA",21226,19920625,185367,4981594,87141
"IRAQ",27509,19920604,73584,6784818,93454
"EGYPT",3373,19920126,177879,6393094,117412
"JORDAN",8060,19920810,185060,3514189,68703
"IRAN",18304,19921210,110708,6905736,103122
"IRAN",15937,19920529,60945,7658066,114356
"EGYPT",8216,19920101,53275,1215987,73696
"IRAN",28054,19920527,15472,5906459,83248
"EGYPT",802,19921223,17091,2116989,60485
"IRAN",802,19921223,36338,5494910,76459
"EGYPT",24442,19921209,3825,4621135,103729
"EGYPT",14464,19920503,180884,6354421,117892
"EGYPT",11312,19920320,197791,4627535,113327
"EGYPT",827,19921204,130775,8402247,108346
"EGYPT",1573,19921003,108849,2574966,111470
"JORDAN",1573,19921003,57193,690114,69011
"EGYPT",11551,19921221,122376,4933449,83902
"JORDAN",28435,19920517,156334,6056277,83419
"IRAQ",2542,19921018,121333,5417320,81259
"JORDAN",3493,19920310,18772,2651127,101446
"IRAQ",5221,19920924,49862,3766856,108711
"EGYPT",2462,19921129,139121,5283186,69607
"EGYPT",19453,19921118,103550,7146330,93213
"IRAQ",3980,19920210,189009,1829268,65880
"IRAQ",3980,19920210,60725,2528580,101143
"IRAN",15037,19921006,306,2291970,72378
"IRAQ",13249,19920525,81480,1012805,87688
"SAUDI ARABIA",16820,19921210,9670,157967,94780
"IRAQ",28303,19920708,160949,6894094,120596
"SAUDI ARABIA",9095,19920707,29851,352608,106851
"SAUDI ARABIA",9095,19920707,129628,6172976,99457
"SAUDI ARABIA",19651,19920411,44155,538583,65949
"IRAN",2326,19920424,72692,3460890,99881
"JORDAN",12761,19920716,18232,1014502,69013
"EGYPT",15043,19920827,148790,8649668,110327
"SAUDI ARABIA",13376,19920712,88358,5789305,80781
"EGYPT",17296,19921102,109367,1376360,82581
"EGYPT",17296,19921102,23968,2060344,113517
"IRAN",8515,19920307,184706,8863965,107442
"SAUDI ARABIA",11402,19920929,185583,6674320,100114
"EGYPT",19267,19920216,161335,3557848,83779
"EGYPT",18859,19920327,137235,3816690,76333
"SAUDI ARABIA",1231,19920129,41308,2815922,74958
"IRAN",2146,19920709,32638,6686171,94237
"SAUDI ARABIA",15653,19921109,88852,6995230,110451
"SAUDI ARABIA",10870,19921007,493,3483725,83609
"EGYPT",28930,19920911,79598,309207,94655
"IRAN",7736,19920108,4795,2860746,101987
"SAUDI ARABIA",11477,19921005,2395,1027532,77843
"IRAN",7063,19921106,99468,1869544,88047
"SAUDI ARABIA",28421,19920401,130208,1941497,74292
"SAUDI ARABIA",3160,19920829,16542,433186,87512
"IRAN",12739,19920323,133174,591513,72430
"IRAQ",20228,19920228,88980,2165878,118138
"IRAQ",2390,19920515,23694,2853605,97061
"EGYPT",7832,19920306,80171,4259329,69070
"IRAN",8486,19921123,90810,2823670,108048
"EGYPT",20749,19920429,105722,5418129,103663
"EGYPT",14185,19920903,172977,9224865,122998
"IRAN",11359,19920217,199487,7151851,95188
"JORDAN",6595,19920214,197976,2903558,124438
"IRAQ",6595,19920214,177515,4777530,95550
"SAUDI ARABIA",24832,19921124,2018,4057244,55200
"SAUDI ARABIA",1264,19920205,145244,1148712,77354
"IRAN",13,19920528,192740,4669821,109964
"IRAN",16655,19920712,25869,527688,107691
"JORDAN",21440,19920828,16173,2722925,65350
"EGYPT",22387,19921106,129532,4059978,93691
"EGYPT",20108,19920708,74859,7548126,110031
"IRAN",20108,19920708,59371,1843892,79822
"EGYPT",18559,19920217,87401,2221440,83304
"SAUDI ARABIA",21418,19920804,112195,3742289,72431
"SAUDI ARABIA",28670,19920212,145654,7908471,101979
"SAUDI ARABIA",10061,19921011,79583,6651903,93754
"EGYPT",6629,19920713,126829,3340476,111349
"IRAQ",18598,19921012,62735,509319,101863
"IRAN",11023,19921218,148467,6980208,90927
"IRAN",10046,19920613,19450,1762482,82167
"IRAN",13807,19921002,41917,6011714,111534
"EGYPT",562,19920719,197512,2996907,96570
"EGYPT",14488,19920808,61916,8366089,112674
"SAUDI ARABIA",14488,19920808,187734,714118,109303
"SAUDI ARABIA",2939,19920128,73888,1105956,111712
"EGYPT",27731,19920220,194291,3186167,83117
"IRAN",6760,19920717,73650,795588,97419
"EGYPT",1604,19920212,116865,3912386,112911
"JORDAN",19930,19920813,17294,1661889,72677
"IRAQ",13552,19921030,124179,3930756,72190
"SAUDI ARABIA",9310,19920813,173551,804152,97473
"JORDAN",17101,19921225,2859,4580810,105711
"JORDAN",12373,19920509,97425,281639,85345
"JORDAN",3103,19920119,45211,1373577,69372
"IRAQ",15391,19920506,183519,2403765,96150
"SAUDI ARABIA",24262,19920202,163925,2953546,119335
"IRAQ",24262,19920202,56784,8007588,104446
"IRAN",7126,19920714,54183,1478334,68230
"JORDAN",25069,19921109,177761,540595,110325
"SAUDI ARABIA",2830,19920817,70902,7892400,112374
"SAUDI ARABIA",20780,19920130,161543,1283632,96272
"IRAN",19054,19920604,190006,1302048,65760
"JORDAN",24928,19920222,130576,4565871,96394
"IRAN",27235,19920601,107298,3359816,78317
"SAUDI ARABIA",15688,19920919,92987,6731932,118798
"EGYPT",3388,19920305,197709,8943165,108402
"SAUDI ARABIA",4573,19920924,27557,4364577,89073
"SAUDI ARABIA",24890,19920115,57973,3861940,115858
"IRAQ",12820,19920221,79914,9280159,113634
"JORDAN",17998,19920530,132823,5456110,111349
"SAUDI ARABIA",13111,19920117,174137,2757743,72667
"IRAQ",8887,19920428,110364,412308,82461
"IRAN",28093,19920725,56496,5608063,87149
"EGYPT",9856,19920211,163474,1383723,92248
"IRAQ",23836,19920531,2828,1187342,103849
"JORDAN",7702,19920515,35993,7561640,115739
"SAUDI ARABIA",25495,19920607,72723,7890185,101743
"IRAQ",24005,19920228,94980,4739952,118498
"IRAQ",20,19921212,44820,882410,105889
"JORDAN",20,19921212,40324,3379527,75859
"IRAQ",3232,19920705,131010,4740759,62460
"IRAQ",18968,19920618,196021,1094679,67021
"IRAQ",28544,19920928,111068,2114957,64743
"SAUDI ARABIA",19171,19920729,65691,3444258,99401
"EGYPT",9389,19920704,110330,2495694,80419
"IRAQ",20300,19920304,86902,4911140,113334
"JORDAN",28321,19920918,97065,3469750,63723
"EGYPT",28453,19920506,75812,5080956,107268
"IRAN",6541,19921105,150251,2933017,78075
"JORDAN",6541,19921105,58903,2580593,111714
"IRAQ",5812,19920823,73844,8278443,109070
"IRAN",13411,19921106,142088,2685070,67804
"SAUDI ARABIA",27919,19920112,64081,1758869,62704
"JORDAN",18874,19920205,181303,5814060,83058
"IRAQ",24907,19920807,3929,5443772,109975
"IRAQ",14596,19920906,127568,473881,95733
"JORDAN",12655,19920429,13607,1937244,91236
"EGYPT",20167,19920513,146068,5073429,66843
"IRAN",19039,19920617,98800,2849299,107928
"JORDAN",50,19920430,118493,299275,90689
"SAUDI ARABIA",13067,19920827,166170,856665,74170
"IRAN",6293,19921111,85489,1605708,88468
"IRAN",23905,19920430,160493,4567260,93209
"EGYPT",23905,19920430,197661,5223220,105519
"IRAN",14815,19920426,98032,1816972,61801
"JORDAN",19705,19920925,127541,5176182,94112
"IRAQ",18808,19921006,62715,3523191,100662
"IRAQ",9361,19920618,188127,2045046,72907
"JORDAN",9361,19920618,169102,2693530,70266
"EGYPT",16082,19920529,125188,1091862,72790
"EGYPT",11423,19920401,136022,2221842,63481
"IRAN",13762,19920731,48030,677774,58681
"SAUDI ARABIA",18616,19920613,60372,6199517,79942
"IRAN",2539,19921207,175040,2899104,66902
"SAUDI ARABIA",2539,19921207,90386,5665180,82582
"IRAQ",21905,19920515,78390,136839,82103
"IRAQ",23555,19920428,155182,734884,74230
"EGYPT",28849,19920219,22640,7197519,93758
"IRAQ",12857,19920403,95945,5896575,116456
"IRAN",19057,19920114,46451,3834602,83847
"SAUDI ARABIA",27875,19920619,167282,6545357,80956
"JORDAN",14147,19920814,26097,3171579,61385
"IRAN",3499,19920419,4793,1867569,101867
"SAUDI ARABIA",34,19920830,35336,635665,76279
"IRAN",27782,19921214,73091,1915362,63845
"SAUDI ARABIA",14573,19920101,41389,1862532,79822
"EGYPT",14150,19920215,189039,221093,67681
"EGYPT",11338,19921008,57296,1879935,75197
"SAUDI ARABIA",27905,19920403,131152,3748219,70989
"IRAQ",12727,19920505,158315,6591888,82398
"SAUDI ARABIA",12727,19920505,44789,7306148,104026
"IRAQ",21898,19921012,184241,3180576,79514
"IRAQ",16121,19920509,27894,2186268,109313
"JORDAN",28939,19920207,139175,1322231,72850
"EGYPT",12685,19920826,88490,5940572,88709
"IRAQ",7466,19920420,158012,1070010,64200
"SAUDI ARABIA",27724,19921119,195379,3756694,88462
"IRAN",24457,19920423,52850,2677232,108171
"JORDAN",2677,19920215,129364,2069139,83601
"SAUDI ARABIA",8506,19920107,118513,3001759,91890
"EGYPT",10250,19921104,118919,9115928,116274
"SAUDI ARABIA",8332,19921028,188742,3624865,109844
"IRAN",8332,19921028,154952,3736940,120417
"JORDAN",18638,19921110,128157,117329,71109
"EGYPT",22996,19920927,150141,1650920,71468
"SAUDI ARABIA",21187,19920726,161331,137840,83539
"IRAN",8921,19921213,3420,1323420,79405
"EGYPT",3407,19920802,19854,4214667,106431
"IRAN",18299,19920526,155269,1966526,79455
"EGYPT",18299,19920526,189351,5041225,86421
"JORDAN",20008,19920305,92131,3522135,67387
"EGYPT",10280,19920301,100617,5605018,97056
"IRAQ",25214,19920118,171037,4168408,66481
"EGYPT",25214,19920118,11818,678085,103788
"JORDAN",643,19920816,68922,936005,113455
"JORDAN",16,19921106,90066,2006514,63363
"IRAQ",12703,19921016,82123,656441,66307
"IRAN",12703,19921016,26545,1019777,88292
"EGYPT",18227,19921228,106074,3916333,64804
"EGYPT",11182,19920227,7430,2912922,80245
"SAUDI ARABIA",11996,19920607,135396,841657,85883
"IRAN",9610,19921015,188676,8646883,105880
"EGYPT",4981,19920204,20240,4135095,69614
"SAUDI ARABIA",7204,19921228,49786,1360851,104146
"JORDAN",18529,19921119,1195,5480950,65771
"SAUDI ARABIA",9205,19920705,89906,3715964,113754
"IRAQ",11494,19920822,199333,425402,85939
"IRAQ",17662,19921029,17614,3790734,91896
"SAUDI ARABIA",26422,19920424,57226,351416,70993
"IRAQ",20495,19920425,93235,2087991,73693
"IRAN",18065,19920122,132585,4438639,97054
"EGYPT",9200,19920813,119443,4679808,87746
"IRAQ",1660,19920229,188200,4973740,77292
"JORDAN",4745,19921004,28374,4899515,78142
"SAUDI ARABIA",1945,19921003,116464,7328277,88827
"IRAQ",14183,19920331,76962,1357272,116337
"IRAQ",14183,19920331,82478,6726924,87628
"EGYPT",19291,19920317,49553,3005100,90153
"JORDAN",2956,19920514,145140,5866443,71108
"EGYPT",29429,19920617,47443,6268103,83426
"JORDAN",1801,19920113,59310,380793,76158
"IRAQ",4693,19920318,170427,1630690,89845
"EGYPT",11110,19920909,30443,4079116,82406
"IRAQ",17779,19921108,142874,191687,115012
"SAUDI ARABIA",7966,19920629,185393,6948433,88703
"SAUDI ARABIA",1060,19920505,138201,850091,74352
"IRAN",1060,19920505,130255,6426250,77115
"SAUDI ARABIA",27337,19920730,30359,2274413,77361
"SAUDI ARABIA",8359,19920607,172506,6719674,94710
"EGYPT",8359,19920607,110979,1790973,119398
"IRAQ",19588,19920511,15075,198014,59404
"EGYPT",20663,19920717,52321,6302934,76399
"SAUDI ARABIA",18745,19920611,184924,9546387,120535
"JORDAN",23834,19920424,57390,2640884,80843
"IRAQ",25477,19920612,185687,1216058,106360
"IRAQ",5458,19920408,43115,4044096,63486
"EGYPT",10504,19920830,78177,1471686,69310
"SAUDI ARABIA",16930,19920914,62917,7143658,112794
"EGYPT",19726,19920903,84204,1397323,71292
"IRAQ",3802,19920204,178131,4976779,72547
"IRAN",9037,19920822,197338,3657220,86119
"JORDAN",11674,19920318,129213,122978,74532
"EGYPT",23815,19920706,30487,4069585,85048
"SAUDI ARABIA",9148,19920926,179994,10162551,124439
"IRAN",14677,19920601,70396,3922905,81983
"JORDAN",29383,19920502,158467,4379595,91527
"IRAN",25940,19920325,183187,3017947,76210
"JORDAN",25250,19920710,71404,3676444,82524
"IRAN",6962,19920610,125970,4694521,119758
"EGYPT",12935,19920825,69709,1495721,100722
"IRAQ",22510,19920510,116401,6528544,85044
"SAUDI ARABIA",5177,19920818,182469,2280646,93087
"JORDAN",6055,19921002,145884,3056929,115792
"IRAQ",6055,19921002,70114,5420550,65046
"JORDAN",14146,19920622,105139,5720650,68647
"IRAN",20530,19920528,149189,3761590,74290
"IRAQ",20290,19920404,56547,3458142,90212
"JORDAN",24253,19921010,132891,1539112,115433
"SAUDI ARABIA",6139,19920617,121370,5565480,83482
"EGYPT",27254,19921019,197482,5108038,94768
"SAUDI ARABIA",27263,19920216,124511,1520154,92130
"IRAQ",7651,19920226,9289,5032776,71896
"JORDAN",22871,19921031,26561,5007126,89253
"SAUDI ARABIA",1154,19920816,93271,4424945,75856
"IRAQ",19886,19920710,21127,2670609,62887
"IRAN",19886,19920710,20533,1709351,87211
"JORDAN",2728,19920709,91039,1236036,61801
"IRAN",10805,19920404,184864,6559862,116931
"IRAQ",13819,19921027,154451,1639435,90327
"IRAN",4600,19921124,78967,3051265,116757
"IRAQ",6923,19920607,117514,3452023,91890
"SAUDI ARABIA",6923,19920607,20009,1579300,55740
"EGYPT",6923,19920607,79725,4091328,102283
"SAUDI ARABIA",18268,19920531,29123,2783909,63127
"JORDAN",16142,19920106,145911,3643766,117414
"JORDAN",17956,19920810,29503,4071165,85950
"IRAQ",7531,19920430,154763,1799582,109065
"JORDAN",29080,19920717,5987,742048,113578
"EGYPT",9482,19920217,66620,6064061,95197
"SAUDI ARABIA",14914,19920508,180517,2396265,95850
"SAUDI ARABIA",29540,19920810,67831,2820565,107929
"IRAN",1690,19920309,163437,2352674,90025
"IRAN",16678,19921007,176428,5510690,90265
"IRAQ",16678,19921007,14411,132541,79524
"EGYPT",11602,19920923,148592,7054537,98435
"IRAQ",22990,19920715,154809,7082440,111828
"JORDAN",8494,19921101,120612,1306088,97956
"EGYPT",4987,19920617,69791,2266136,105647
"SAUDI ARABIA",5569,19920623,17953,7884183,112257
"EGYPT",11137,19920422,105925,772368,115855
"EGYPT",3724,19920208,18649,1862356,94058
"IRAN",8752,19920616,39566,4769614,90333
"IRAQ",28021,19920222,152461,2097655,90807
"IRAN",29281,19921226,45909,2726703,111294
"IRAN",27272,19920826,128763,5733632,107505
"IRAQ",5533,19921217,94340,3302491,80060
"IRAQ",29267,19920430,176865,190302,116511
"EGYPT",29267,19920430,64403,6566254,82044
"IRAN",14017,19920106,169015,1931705,65040
"EGYPT",1432,19921114,65021,390463,59161
"IRAQ",26608,19920830,27819,2270853,104808
"IRAN",12788,19921112,58514,874670,88350
"EGYPT",2276,19920415,162258,3696700,79215
"IRAQ",29011,19921105,178881,6596956,117592
"JORDAN",17599,19920914,4231,3065121,68113
"IRAN",10064,19921117,67452,5535855,85167
"IRAN",6383,19920613,151582,4162361,98014
"EGYPT",6383,19920613,35580,7426342,90934
"SAUDI ARABIA",6383,19920613,186566,7287789,99153
"JORDAN",1072,19920211,184130,4735107,72847
"IRAQ",22364,19920407,22669,1432494,95499
"IRAQ",20768,19920908,4765,1335808,100185
"SAUDI ARABIA",1810,19920606,166671,4768166,104260
"IRAQ",6820,19920826,20622,7558838,92557
"SAUDI ARABIA",20089,19920719,10343,1842409,75200
"SAUDI ARABIA",5446,19921013,140187,1472616,73630
"EGYPT",5446,19921013,117554,2022584,94293
"JORDAN",11387,19920831,133558,2387325,95493
"IRAQ",9476,19921105,77269,1587735,74775
"EGYPT",3863,19921120,33463,4653004,83787
"SAUDI ARABIA",26348,19921004,66735,5054138,102103
"IRAQ",2518,19921214,78358,1309623,80181
"EGYPT",11911,19921108,186957,9712850,122637
"IRAQ",4994,19920803,40355,4274655,77721
"EGYPT",26272,19921112,117618,7693909,98136
"IRAN",13909,19920710,172906,8509270,118734
"SAUDI ARABIA",11806,19920102,14310,6121550,73458
"JORDAN",26341,19920806,186751,3782089,110265
"IRAN",12367,19921024,162579,2954826,98494
"SAUDI ARABIA",21869,19920522,141021,1366819,63721
"SAUDI ARABIA",1639,19920221,160188,1123362,74890
"IRAQ",6725,19920711,104752,8263752,105405
"IRAN",6725,19920711,109167,2561676,70569
"JORDAN",25786,19920304,63105,5129016,64086
"SAUDI ARABIA",29159,19920423,33662,3989150,95739
"JORDAN",4039,19921107,137057,1299731,65643
"JORDAN",20092,19921108,197308,3513250,84318
"SAUDI ARABIA",6787,19920406,20957,6197235,112677
"IRAQ",1099,19920721,19672,4775010,95500
"IRAN",1099,19920721,21182,2839585,66190
"SAUDI ARABIA",3656,19921026,32530,4299838,87751
"EGYPT",21697,19921130,30758,2674980,101325
"EGYPT",4180,19920217,64881,180896,110752
"SAUDI ARABIA",4180,19920217,97788,4375161,107146
"IRAN",9949,19921107,584,146973,89074
"IRAN",2326,19921218,184518,2403765,96150
"JORDAN",14653,19920625,20214,1908875,68052
"SAUDI ARABIA",28933,19920822,54714,1168097,100122
"JORDAN",28933,19920822,177276,1339737,81196
"SAUDI ARABIA",28933,19920822,46410,1595138,81384
"EGYPT",18284,19920324,32075,805656,60424
"EGYPT",23947,19921002,155620,5418955,100537
"IRAN",529,19920929,162734,1067257,107803
"IRAN",8056,19920507,110503,3745912,90810
"IRAQ",5227,19920101,103982,5362146,119158
"SAUDI ARABIA",1894,19921023,54248,5594022,72134
"EGYPT",2047,19920527,18245,1861184,69794
"SAUDI ARABIA",16279,19920207,135649,2501690,101078
"IRAQ",2170,19920627,51288,5824616,74356
"SAUDI ARABIA",10781,19921215,161506,6759060,94050
"IRAN",9559,19920715,152653,5683225,102339
"IRAN",20953,19921004,35610,3091220,92736
"IRAN",27430,19920731,1482,1245132,83008
"IRAN",7619,19920419,36153,4162731,65349
"EGYPT",6415,19920114,43883,8951712,109612
"JORDAN",28222,19920728,60511,1030057,88290
"IRAQ",1532,19921012,148705,3645942,105222
"IRAN",22925,19920526,128479,3693301,90448
"IRAN",15361,19921110,77464,3603650,86487
"SAUDI ARABIA",19291,19921118,131490,3280332,91289
"IRAQ",6074,19920502,7519,847346,85590
"IRAQ",5188,19920531,183595,6314855,100715
"EGYPT",22972,19920506,178018,3329678,65760
"IRAN",12820,19921013,94311,775354,78318
"IRAN",13048,19920122,13482,2651412,83728
"JORDAN",3364,19920807,51664,5008546,96939
"JORDAN",12932,19920728,27362,4722925,77361
"SAUDI ARABIA",29806,19920903,88452,6559809,86427
"SAUDI ARABIA",24811,19920127,157472,1529470,91768
"IRAN",15379,19921208,57453,691120,84627
"JORDAN",26096,19920831,69243,3326386,72734
"IRAQ",14666,19920123,111448,3003527,87566
"IRAN",14666,19920123,105554,5458425,93573
"JORDAN",12505,19920115,160044,865567,66242
"IRAN",12536,19920428,154486,3623208,92428
"IRAN",3391,19920419,91248,981478,74354
"IRAN",13717,19920318,158990,1807209,122939
"JORDAN",20170,19921129,92211,4812840,72192
"JORDAN",14195,19920811,101821,4192486,109369
"SAUDI ARABIA",5482,19921018,144287,3653032,79876
"IRAN",25084,19920729,73153,4966321,67569
"JORDAN",6832,19920110,113777,4476925,107446
"IRAQ",5044,19920427,26100,4207010,61566
"EGYPT",1655,19920117,199298,1521648,83837
"IRAN",25774,19920102,105416,6680627,85284
"IRAN",8266,19921003,97242,1104162,74354
"JORDAN",23183,19920914,109624,2450430,98017
"EGYPT",26720,19920914,1285,3138896,71176
"SAUDI ARABIA",9965,19920124,177220,2440070,77833
"IRAN",18185,19920218,148429,2954840,88645
"IRAQ",15407,19921114,195994,819276,125399
"JORDAN",22904,19920319,171218,2400509,77352
"IRAN",9739,19920603,80135,4589875,66907
