"c_nation","d_year","lo_partkey","lo_revenue","lo_supplycost"
"CANADA",1993,34054,2786301,59283
"CANADA",1993,416414,250113,79823
"BRAZIL",1996,278020,387227,59880
"ARGENTINA",1993,553382,4782619,86121
"ARGENTINA",1992,229998,2313576,115678
"ARGENTINA",1992,419922,2974668,110514
"BRAZIL",1994,248509,6716113,87449
"CANADA",1996,21271,693901,71536
"CANADA",1996,693522,7203123,90929
"UNITED STATES",1996,183411,3698664,89664
"ARGENTINA",1995,214756,2706598,100244
"UNITED STATES",1996,180903,4951814,119034
"CANADA",1995,671150,3296092,67267
"PERU",1996,70816,6550445,107208
"CANADA",1994,399339,4102088,86299
"UNITED STATES",1994,20581,6916277,90094
"UNITED STATES",1994,300233,5075933,73993
"BRAZIL",1994,426377,2205268,78201
"BRAZIL",1997,793933,7540068,121614
"BRAZIL",1997,711017,3310095,61678
"BRAZIL",1997,448743,4521967,101503
"CANADA",1996,486159,2862825,68707
"PERU",1997,307247,1369619,75253
"ARGENTINA",1994,91053,1447053,62643
"ARGENTINA",1994,725827,370558,111167
"ARGENTINA",1997,89666,2801376,99339
"PERU",1994,322127,432065,68946
"PERU",1994,766722,6009998,107321
"PERU",1996,557522,7120386,94770
"UNITED STATES",1994,48727,2466659,100543
"UNITED STATES",1992,587235,6412718,79332
"UNITED STATES",1995,748504,3814418,93148
"UNITED STATES",1995,200431,6007367,79885
"UNITED STATES",1995,628374,1332293,78140
"UNITED STATES",1995,275135,2064823,66607
"CANADA",1993,32744,623747,100604
"ARGENTINA",1998,65545,6602570,90632
"ARGENTINA",1998,8038,1044417,56761
"CANADA",1995,323404,2440836,85643
"CANADA",1996,416668,2039431,95078
"ARGENTINA",1994,626182,937494,66489
"CANADA",1993,690794,4947354,107085
"PERU",1998,235876,2833749,108711
"PERU",1998,305937,1429989,116575
"BRAZIL",1993,675405,265031,82822
"UNITED STATES",1995,119283,5543805,78136
"UNITED STATES",1997,386151,3637191,74228
"CANADA",1992,291547,2520112,92311
"ARGENTINA",1996,642713,3164004,99340
"ARGENTINA",1996,594939,8786491,122034
"CANADA",1998,556345,1373293,84079
"CANADA",1998,701313,3903411,78856
"CANADA",1998,551327,6415986,82698
"PERU",1996,730208,742902,74290
"BRAZIL",1992,701216,3423927,73030
"ARGENTINA",1993,129071,3238606,66004
"UNITED STATES",1996,201811,5474108,102768
"PERU",1993,661442,2399831,84204
"PERU",1993,42264,2267768,72375
"CANADA",1996,344652,1560908,101798
"CANADA",1996,550572,1298040,97353
"ARGENTINA",1996,475804,8809911,106786
"ARGENTINA",1996,33649,441556,94958
"ARGENTINA",1997,467818,2325098,107147
"ARGENTINA",1997,312945,7283499,117475
"UNITED STATES",1993,47454,5005979,84087
"UNITED STATES",1993,746066,2926862,66721
"PERU",1995,488423,2311873,84684
"BRAZIL",1992,11496,6283035,84449
"UNITED STATES",1997,721711,509407,103960
"BRAZIL",1995,689119,3749742,66484
"UNITED STATES",1997,399473,3471991,94347
"CANADA",1996,507660,6243644,100058
"CANADA",1995,426690,1367702,97000
"CANADA",1995,795011,207924,66358
"CANADA",1995,149445,3106940,89666
"CANADA",1997,308281,4531784,77356
"BRAZIL",1995,489154,429816,68587
"UNITED STATES",1993,425247,5063990,70333
"BRAZIL",1997,358749,3156296,108463
"ARGENTINA",1996,615411,2196485,79582
"CANADA",1993,657029,483135,59159
"CANADA",1993,271706,3825133,100661
"CANADA",1993,159783,2771541,110566
"BRAZIL",1997,780593,2409926,100413
"BRAZIL",1997,217065,1964100,58923
"BRAZIL",1997,210615,5031428,91536
"PERU",1993,655478,5561747,86006
"PERU",1998,345933,3957840,118735
"CANADA",1997,794314,906932,84496
"PERU",1993,107588,5160105,95734
"PERU",1993,615633,1746820,92916
"UNITED STATES",1998,407640,6588218,92857
"BRAZIL",1992,7325,4469624,73939
"BRAZIL",1992,704738,1458639,104562
"PERU",1992,198625,2725043,103417
"PERU",1992,91875,739280,112012
"PERU",1992,137828,4851132,111949
"UNITED STATES",1998,648545,5415467,89610
"BRAZIL",1996,8298,4299217,72377
"BRAZIL",1996,520147,3221251,70027
"BRAZIL",1998,24697,1135183,97301
"BRAZIL",1998,673629,1709963,96155
"ARGENTINA",1998,577671,5753058,104919
"ARGENTINA",1998,114505,1521019,91170
"CANADA",1996,240690,5518221,97840
"CANADA",1994,592245,2674440,80233
"CANADA",1994,259389,6269920,80902
"BRAZIL",1996,622384,1536267,78381
"BRAZIL",1996,205419,4767840,79464
"BRAZIL",1995,262737,1019832,101983
"BRAZIL",1995,609592,1486544,90093
"PERU",1997,765578,756028,98612
"ARGENTINA",1996,255403,2868919,81503
"ARGENTINA",1992,453303,5150748,75376
"ARGENTINA",1996,585912,8908591,119873
"CANADA",1992,95061,517469,63363
"BRAZIL",1993,125227,450799,75133
"CANADA",1993,796821,3705170,115067
"CANADA",1998,290432,3942948,85345
"PERU",1994,549973,2977782,121377
"BRAZIL",1997,286132,3421447,67087
"BRAZIL",1997,752915,8501241,118072
"CANADA",1992,185827,4674932,114769
"ARGENTINA",1992,493416,5637560,84563
"PERU",1994,579377,6422503,87381
"PERU",1994,779383,6185740,87741
"PERU",1994,140977,4502091,121078
"UNITED STATES",1996,203530,3059131,86011
"PERU",1996,624720,5698850,98681
"PERU",1996,466361,2986515,79640
"CANADA",1996,604363,699566,76039
"CANADA",1998,401818,1797180,103187
"CANADA",1998,686485,6362549,88287
"CANADA",1998,36242,1049811,70694
"UNITED STATES",1998,233024,947439,57420
"UNITED STATES",1998,709137,4797574,68766
"CANADA",1994,30538,4003212,88111
"CANADA",1994,672030,3075138,60120
"PERU",1992,223280,2743455,72196
"PERU",1992,188624,3699259,102757
"PERU",1993,469843,3263076,108769
"BRAZIL",1995,238681,2798789,97180
"PERU",1993,88777,3460909,105946
"PERU",1993,211821,5375176,103968
"PERU",1993,73970,1238308,116638
"UNITED STATES",1997,512981,1722781,119637
"UNITED STATES",1997,58739,164679,101863
"CANADA",1994,55225,5551754,70813
"CANADA",1997,133828,7875498,111709
"ARGENTINA",1992,650095,3304479,62703
"ARGENTINA",1992,470632,3538562,96156
"PERU",1992,681368,129535,80959
"PERU",1993,469483,4008789,87147
"PERU",1996,319410,4288200,85764
"CANADA",1996,649819,1644965,106126
"CANADA",1996,792669,2621305,105697
"ARGENTINA",1998,414950,3946191,111895
"UNITED STATES",1994,708560,5160463,94111
"UNITED STATES",1994,764175,4788036,74348
"UNITED STATES",1994,439990,5743590,115798
"BRAZIL",1992,464930,2021868,113694
"PERU",1992,109943,2062304,117176
"CANADA",1998,3600,1398348,90216
"CANADA",1998,503357,1346726,81619
"ARGENTINA",1994,343660,1724093,102219
"UNITED STATES",1997,475991,3257302,118018
"CANADA",1996,455968,5333161,115436
"ARGENTINA",1994,701125,2026962,67565
"UNITED STATES",1998,231991,6368909,115378
"ARGENTINA",1996,339381,5262470,85222
"CANADA",1996,222730,4396235,99163
"PERU",1993,645538,2429973,89010
"PERU",1993,162950,597846,120777
"CANADA",1994,579388,1597955,88041
"PERU",1992,406926,3750113,109974
"PERU",1992,649518,2927622,88048
"BRAZIL",1996,475416,139139,83483
"BRAZIL",1996,373244,2781989,79033
"ARGENTINA",1992,753928,6928687,118913
"ARGENTINA",1992,65168,2418163,67989
"UNITED STATES",1992,187440,861476,91646
"PERU",1994,357360,6324215,85041
"PERU",1994,383848,888641,115909
"BRAZIL",1993,264593,7476384,93454
"ARGENTINA",1998,562965,4917754,121676
"UNITED STATES",1994,54375,5080852,79762
"CANADA",1997,266313,2260523,76758
"CANADA",1997,710128,5121405,68285
"CANADA",1997,400182,623324,64929
"CANADA",1997,252050,1094227,60122
"UNITED STATES",1995,683399,4113903,82941
"UNITED STATES",1997,493066,1660574,63542
"ARGENTINA",1996,385261,1750125,80775
"BRAZIL",1997,311612,2992294,97416
"UNITED STATES",1997,506688,2592829,101679
"UNITED STATES",1997,431509,6986328,86428
"ARGENTINA",1992,758115,1510927,70384
"ARGENTINA",1997,416690,6940814,96400
"ARGENTINA",1997,106814,3148180,109248
"BRAZIL",1993,753554,5465568,96451
"UNITED STATES",1992,159405,6809460,87864
"BRAZIL",1994,447043,846467,59401
"BRAZIL",1994,566895,7612055,117712
"PERU",1992,37175,818557,66730
"PERU",1997,690358,4182488,80899
"PERU",1993,373806,4331036,112787
"PERU",1993,293988,2794577,118918
"ARGENTINA",1998,470611,6044836,94895
"ARGENTINA",1997,296943,7590946,116395
"ARGENTINA",1997,378003,1070180,64859
"BRAZIL",1996,596387,2319975,89001
"BRAZIL",1996,422238,3926150,69612
"BRAZIL",1996,550753,5909019,108223
"ARGENTINA",1998,43917,368460,111654
"ARGENTINA",1998,500747,4530090,104863
"PERU",1994,327977,1094708,120297
"CANADA",1996,438855,6506221,107629
"BRAZIL",1995,773824,4233969,113867
"PERU",1995,324049,4538916,64381
"BRAZIL",1997,122554,5946746,94593
"BRAZIL",1997,560968,8659515,121736
"BRAZIL",1997,145342,3371236,83240
"ARGENTINA",1995,148040,2345814,65282
"UNITED STATES",1992,507448,1456875,87325
"UNITED STATES",1992,678097,107506,64503
"PERU",1993,345254,118230,77954
"PERU",1994,16218,2109630,68052
"PERU",1994,786655,6452702,104497
"PERU",1995,572385,2739836,87441
"ARGENTINA",1993,47904,7544640,111114
"PERU",1994,581181,504864,75729
"UNITED STATES",1993,302998,6141007,120058
"UNITED STATES",1993,75584,4323155,93574
"BRAZIL",1998,181548,4693075,97772
"CANADA",1994,47253,1782371,72015
"PERU",1997,685353,4925017,80299
"PERU",1997,413077,1067273,59403
"PERU",1997,180794,2364110,112487
"UNITED STATES",1992,551589,5092298,98433
"CANADA",1993,678051,3025318,61741
"CANADA",1993,794524,6846212,97109
"CANADA",1993,756157,3647851,72787
"ARGENTINA",1996,373432,298073,90325
"ARGENTINA",1996,266624,2541794,95436
"ARGENTINA",1996,129606,466146,98136
"ARGENTINA",1996,678050,4116192,61681
"CANADA",1997,122661,6647089,101019
"CANADA",1997,521514,7370352,92129
"CANADA",1997,274520,3057767,89670
"PERU",1998,489869,3457442,111530
"ARGENTINA",1992,666026,3559260,59519
"ARGENTINA",1992,722497,3713560,91167
"UNITED STATES",1995,587990,4444777,124678
"ARGENTINA",1995,544140,3124892,71047
"PERU",1993,160484,5243509,92668
"PERU",1993,442016,1158209,57479
"PERU",1993,507053,308468,63601
"PERU",1993,82088,3250903,64204
"PERU",1993,629256,5110668,71113
"CANADA",1995,759064,202145,67381
"CANADA",1995,256572,1306918,91713
"CANADA",1995,192251,2807392,80595
"PERU",1993,273246,2200710,73153
"UNITED STATES",1997,424284,2612258,72495
"BRAZIL",1995,206598,2626996,90274
"BRAZIL",1995,130930,8755552,117655
"BRAZIL",1992,363815,3319839,112728
"BRAZIL",1992,136546,4605191,94952
"ARGENTINA",1994,69619,1100906,95316
"UNITED STATES",1994,350696,7552644,104800
"UNITED STATES",1994,535104,4800083,68344
"UNITED STATES",1994,690939,9360015,115794
"PERU",1992,357940,5562237,119875
"ARGENTINA",1993,39593,2758662,91955
"ARGENTINA",1995,700904,2377277,114292
"ARGENTINA",1993,378014,2224404,65520
"PERU",1994,190856,9062586,116811
"PERU",1995,94489,146864,89008
"PERU",1994,568464,5884569,91946
"UNITED STATES",1992,749412,1607518,87682
"PERU",1994,630724,4318740,99281
"PERU",1994,231275,3477647,72375
"BRAZIL",1997,292490,1467655,88948
"ARGENTINA",1994,443120,3618792,63786
"ARGENTINA",1994,311516,1967420,91650
"BRAZIL",1996,502691,838366,101620
"BRAZIL",1996,713741,2042482,105282
"CANADA",1993,227103,2884252,61805
"PERU",1992,6027,1115891,55981
"ARGENTINA",1997,702188,5184293,71409
"ARGENTINA",1995,763497,2223655,93627
"ARGENTINA",1995,81516,953913,89850
"UNITED STATES",1996,643247,642713,71412
"ARGENTINA",1992,95997,2959590,119579
"UNITED STATES",1993,293118,5063282,66666
"PERU",1992,794938,3970253,121974
"BRAZIL",1994,552356,2230794,84499
"BRAZIL",1996,796523,5451203,97169
"CANADA",1992,19297,4816508,72977
"ARGENTINA",1998,53843,8022890,107810
"PERU",1997,434456,1751941,83425
"PERU",1997,285537,6090080,91351
"PERU",1997,224095,2369361,61144
"CANADA",1995,582053,2375617,68101
"CANADA",1995,155630,6911083,101137
"CANADA",1995,402456,1290508,81505
"ARGENTINA",1995,22392,2992866,78863
"BRAZIL",1995,108454,816047,87747
"PERU",1996,444757,7351473,102103
"PERU",1996,125748,7550811,106424
"PERU",1996,326633,3310941,99577
"PERU",1996,108268,500293,76575
"PERU",1992,346281,6051023,79636
"PERU",1992,144701,2670921,104742
"PERU",1997,265148,3933801,66787
"PERU",1995,729298,1207806,79635
"PERU",1992,319135,565518,69247
"PERU",1992,372432,5065382,90265
"PERU",1993,726802,1009481,109726
"PERU",1993,782933,3338330,120954
"PERU",1993,345304,2606828,80957
"ARGENTINA",1996,1622,5789756,91417
"PERU",1994,785157,6148494,74527
"PERU",1994,98625,7306290,97417
"PERU",1994,777732,329365,108582
"BRAZIL",1993,62467,1556681,85767
"UNITED STATES",1994,445289,5554170,74055
"UNITED STATES",1994,597437,613764,92064
"UNITED STATES",1994,320626,6586440,98796
"UNITED STATES",1995,8060,2526636,58083
"ARGENTINA",1992,608900,4883949,108532
"BRAZIL",1995,717840,3973855,111468
"BRAZIL",1995,730216,3364686,74770
"BRAZIL",1996,758958,1149644,121015
"UNITED STATES",1998,285532,2253517,91051
"UNITED STATES",1998,433436,2033573,82164
"PERU",1998,355520,2048163,94530
"CANADA",1995,697830,8159299,109668
"CANADA",1995,419502,4726421,85288
"CANADA",1995,160465,842053,91527
"CANADA",1998,10513,1691129,85410
"PERU",1994,239194,1554722,67990
"CANADA",1992,107016,3995877,61380
"UNITED STATES",1997,176135,1090017,72667
"UNITED STATES",1997,288197,1308438,71110
"PERU",1992,525045,1363205,64201
"BRAZIL",1993,652806,170600,105526
"BRAZIL",1993,502872,5174586,112491
"BRAZIL",1997,796402,6341101,89902
"BRAZIL",1997,322972,4875682,119697
"CANADA",1992,186431,4564429,91045
"ARGENTINA",1997,284293,751040,76636
"ARGENTINA",1997,503150,1823098,69187
"ARGENTINA",1994,470846,337928,109009
"ARGENTINA",1994,708587,1914660,95733
"BRAZIL",1996,468122,1816106,65406
"UNITED STATES",1998,664123,1076219,65225
"PERU",1998,620349,3427137,76158
"PERU",1998,593239,3186646,79932
"PERU",1998,163346,5355492,84560
"PERU",1992,426119,3041211,62705
"BRAZIL",1996,592225,5943206,79032
"UNITED STATES",1995,219686,4271082,96340
"CANADA",1997,687785,3510045,106365
"CANADA",1994,231220,1496573,69072
"BRAZIL",1994,573952,6474872,121555
"BRAZIL",1995,186349,143534,86120
"ARGENTINA",1995,578337,4168087,84918
"ARGENTINA",1995,103946,4728604,116996
"ARGENTINA",1995,613191,397497,66249
"PERU",1993,550869,3647696,115190
"PERU",1993,45307,1349979,75138
"ARGENTINA",1996,297042,2647448,62341
"BRAZIL",1998,73380,2216836,81202
"BRAZIL",1998,660268,3426761,73693
"UNITED STATES",1994,669231,2052342,72012
"ARGENTINA",1994,569529,5236686,95910
"BRAZIL",1996,347444,5564525,89485
"UNITED STATES",1995,299761,1457901,105645
"UNITED STATES",1995,480749,5951966,103783
"CANADA",1996,580325,4721808,84318
"ARGENTINA",1993,78681,4331764,99580
"PERU",1996,48360,5769867,78501
"PERU",1996,275814,336482,107388
"ARGENTINA",1995,531102,3664380,67984
"ARGENTINA",1995,617447,2779303,81864
"ARGENTINA",1995,373996,397436,124198
"ARGENTINA",1993,715458,3486111,88405
"UNITED STATES",1993,742911,4923777,117232
"ARGENTINA",1994,274011,3022965,59100
"ARGENTINA",1998,723955,7282425,118735
"ARGENTINA",1998,184,1196934,65050
"BRAZIL",1996,176307,125880,82998
"ARGENTINA",1995,795398,3546730,89601
"ARGENTINA",1995,156273,5742446,79756
"ARGENTINA",1997,725611,5873685,98194
"ARGENTINA",1996,46164,4415106,66609
"CANADA",1993,417124,4073824,62466
"CANADA",1992,414404,980874,79102
"CANADA",1993,662413,6403769,82522
"PERU",1997,128340,1949884,82100
"PERU",1997,207218,4703336,67512
"PERU",1995,750480,1267212,91827
"PERU",1997,134420,3526968,87265
"PERU",1997,589258,2943697,80833
"ARGENTINA",1992,374189,1800017,75790
"ARGENTINA",1995,794631,4379572,103536
"ARGENTINA",1995,430629,1965096,93576
"CANADA",1995,177131,2247121,72487
"ARGENTINA",1996,100601,3805401,96096
"UNITED STATES",1993,728323,1270212,81077
"UNITED STATES",1993,122875,379574,113872
"ARGENTINA",1993,132243,1855474,76514
"BRAZIL",1995,587064,2843068,69062
"BRAZIL",1995,377287,4452977,81856
"PERU",1996,662067,1244097,61741
"UNITED STATES",1996,169763,6465977,109965
"UNITED STATES",1996,571199,3536153,76210
"PERU",1993,188995,1415029,125039
"PERU",1993,436268,783960,72254
"BRAZIL",1995,234406,2316193,80423
"BRAZIL",1995,395180,865840,76510
"CANADA",1994,752048,2585023,66000
"PERU",1993,630352,3939287,76939
"UNITED STATES",1996,184745,1683360,109784
"UNITED STATES",1996,748600,4228582,98914
"UNITED STATES",1996,799275,4650428,82454
"BRAZIL",1995,118441,2758341,87566
"BRAZIL",1998,642564,438400,90391
"BRAZIL",1998,360678,163434,104319
"ARGENTINA",1997,430085,1016075,60903
"ARGENTINA",1995,535392,2440802,85642
"ARGENTINA",1995,609766,1372422,100543
"UNITED STATES",1997,796920,8103864,121013
"ARGENTINA",1994,142719,3347249,105702
"ARGENTINA",1994,349591,2387043,98434
"UNITED STATES",1997,781602,2166754,101014
"ARGENTINA",1994,20622,6516026,92557
"BRAZIL",1995,392095,4172586,71224
"CANADA",1994,731464,3589032,89725
"CANADA",1994,780503,2850246,95008
"ARGENTINA",1992,637563,3151113,90031
"UNITED STATES",1993,305987,5739753,119578
"BRAZIL",1993,501633,1397591,98076
"CANADA",1994,113,4084859,60786
"ARGENTINA",1996,642482,6563865,85467
"ARGENTINA",1996,571203,6307191,76450
"BRAZIL",1996,438639,315522,94656
"CANADA",1992,592967,6633006,123596
"ARGENTINA",1995,38017,1667447,57300
"UNITED STATES",1997,728338,5623690,81978
"BRAZIL",1994,370371,2053938,86481
"ARGENTINA",1993,600802,3521328,102166
"CANADA",1995,226454,3006598,82826
"UNITED STATES",1994,99601,2381692,96036
"UNITED STATES",1994,388852,5836105,116450
"CANADA",1997,467170,213784,68229
"BRAZIL",1996,108393,3556727,84083
"PERU",1993,439013,1477488,57119
"BRAZIL",1996,43543,4816389,89192
"BRAZIL",1996,179103,236420,70926
"PERU",1997,27480,4974034,84448
"PERU",1997,738339,5509200,82638
"PERU",1997,459062,1234437,61262
"ARGENTINA",1995,157681,4346700,104320
"ARGENTINA",1995,690908,8083489,113932
"ARGENTINA",1994,73031,2427744,60241
"ARGENTINA",1994,536257,1823454,77593
"UNITED STATES",1992,72082,2493953,63244
"CANADA",1996,117090,1863232,66425
"CANADA",1995,264328,1629602,77538
"PERU",1993,12735,5997737,98863
"PERU",1993,431001,4380306,55918
"PERU",1993,295819,6678464,108888
"BRAZIL",1997,784816,4670216,114046
"BRAZIL",1997,557893,8304853,117052
"BRAZIL",1997,504697,6194078,102100
"ARGENTINA",1992,54002,3342176,57360
"PERU",1994,422639,7651889,93696
"CANADA",1994,613980,3382594,113637
"CANADA",1997,130534,2037018,93871
"BRAZIL",1997,416108,4215113,61444
"CANADA",1995,549384,266604,86001
"CANADA",1997,171507,5665236,94710
"UNITED STATES",1998,255179,5062890,68049
"CANADA",1992,159869,2806491,115731
"PERU",1998,133650,1969870,101019
"BRAZIL",1996,286729,5764785,102942
"BRAZIL",1996,647765,6922854,102763
"BRAZIL",1996,305212,934809,73032
"BRAZIL",1994,20104,188434,61446
"BRAZIL",1995,5247,1732968,69134
"ARGENTINA",1997,121299,3970112,79217
"ARGENTINA",1997,264576,3623397,92433
"ARGENTINA",1996,141709,4607842,105042
"UNITED STATES",1996,259541,3103096,90031
"UNITED STATES",1996,385801,1188677,113207
"BRAZIL",1994,709571,5158882,94832
"PERU",1992,287651,5620535,98318
"PERU",1992,253468,523093,85287
"BRAZIL",1993,570059,3110477,67741
"CANADA",1997,797443,146338,92424
"UNITED STATES",1998,373136,3591086,72547
"UNITED STATES",1998,21771,338554,101566
"UNITED STATES",1998,558607,1938735,99934
"UNITED STATES",1997,733386,6404107,85161
"BRAZIL",1994,135813,6430161,110928
"CANADA",1994,498330,1571390,79698
"CANADA",1994,166822,3297879,113329
"ARGENTINA",1998,733375,136608,84500
"UNITED STATES",1996,68899,7023266,112073
"UNITED STATES",1996,615795,5915808,102645
"BRAZIL",1992,741877,1880463,115130
"BRAZIL",1992,724166,4046442,71407
"PERU",1992,519276,502557,77715
"BRAZIL",1993,452534,3270322,89190
"BRAZIL",1993,135596,4294344,97895
"ARGENTINA",1996,618032,3409550,57000
"ARGENTINA",1994,241118,4529770,63546
"ARGENTINA",1996,219203,4416939,67331
"PERU",1992,621886,6595036,108471
"BRAZIL",1992,56506,5816362,87750
"ARGENTINA",1995,24251,5137017,70515
"PERU",1998,271806,661337,106667
"UNITED STATES",1994,53665,4082260,97119
"UNITED STATES",1994,338675,4232740,102819
"CANADA",1992,2463,2973971,81927
"BRAZIL",1995,779439,139692,91104
"UNITED STATES",1996,78878,4278228,111412
"ARGENTINA",1998,616435,2297380,81084
"CANADA",1994,616018,2779524,56038
"CANADA",1994,183644,3386174,103658
"CANADA",1994,734621,5244909,99335
"CANADA",1994,365122,2993891,71226
"ARGENTINA",1996,441697,3696839,98320
"ARGENTINA",1998,293015,741888,60480
"ARGENTINA",1998,403339,608731,74538
"UNITED STATES",1995,718694,1464324,102759
"BRAZIL",1998,593041,3058451,68041
"ARGENTINA",1992,6739,2814198,98743
"ARGENTINA",1995,287460,2313025,86847
