"d_year","lo_custkey","lo_partkey","lo_revenue","lo_supplycost"
1992,319693,78022,1012020,60001
1998,57418,321531,6694466,93151
1996,222274,202050,3427344,57122
1993,739006,244558,865463,90152
1994,373189,781658,3073908,104377
1994,373189,520411,5303299,85883
1997,764807,628145,105164,64386
1995,692491,55842,4487408,107870
1992,15790,686643,3832842,97776
1992,15790,395582,4831401,100654
1996,772258,544310,4983787,81257
1992,413881,481077,2021933,63483
1992,413881,652255,3075996,72433
1992,413881,35186,403624,67270
1994,880045,278105,4776426,64985
1994,296155,206288,5383769,71656
1994,296155,469795,8036762,105886
1994,448537,785790,8542211,112545
1992,160195,727004,4457914,61858
1992,464945,363236,4365379,77953
1994,527323,442553,2542401,89731
1994,527323,380288,5161114,82096
1994,527323,615675,6771354,95438
1994,527323,659304,3120276,75796
1995,31996,365411,5134919,88584
1995,31996,53320,4645071,76399
1997,692275,380257,5447915,80234
1997,800602,299093,1070238,65524
1994,821497,63598,146789,93695
1993,437950,86199,2673788,71111
1998,512174,168957,4333507,121557
1992,499270,315366,3349773,82881
1995,245746,211372,4704797,77001
1997,136076,298708,4014134,102401
1997,136076,376212,2814717,77292
1994,119923,644902,1846870,110812
1994,119923,461030,396404,59460
1994,119923,514492,4880962,90388
1993,656554,25033,1810676,57481
1993,656554,723329,1687657,81137
1997,702538,36403,4200358,80364
1997,702538,715219,5253904,74050
1997,702538,685050,1809214,62101
1997,708586,427371,2713551,77901
1997,708586,411417,2319368,79703
1993,374413,483233,335673,72972
1996,595685,563207,1402278,76210
1996,595685,215036,1844978,57061
1996,595685,498445,2940246,86605
1995,68755,210206,530190,66971
1995,68755,115711,1554039,103602
1995,68755,378948,9631971,121615
1995,839800,403470,1318512,82407
1997,80671,712125,4093524,68225
1994,598727,676203,2128401,70750
1992,695566,768569,596060,98251
1994,533341,8802,2675691,102648
1996,856418,724295,3348281,79155
1997,104815,528851,5583095,112789
1997,104815,160110,4335257,70206
1993,295934,558627,1982265,101136
1993,295934,43200,3282127,68592
1998,372529,95755,2678647,105045
1998,372529,674079,2375658,63182
1998,372529,433328,4202651,75678
1998,372529,529952,9116878,118915
1997,662627,758326,5920608,83057
1994,168508,554875,1482124,115791
1994,168508,170728,6835136,107923
1998,703135,629856,2651942,107149
1998,703135,252302,5285578,75257
1996,234163,662475,517478,86246
1996,234163,611344,2056197,75318
1992,478891,702561,5792878,93811
1992,16685,729648,1248141,100656
1992,16685,538114,1313382,69125
1997,118871,160100,5684490,69606
1993,752599,152996,1333892,122939
1995,325066,412762,1205812,100484
1993,146138,591365,1153421,87380
1993,146138,666324,1806406,77417
1995,26242,501817,4517874,109127
1995,26242,241871,7749976,108771
1992,40892,686334,4040118,79218
1992,40892,104470,3326404,88468
1992,40892,620593,826403,90813
1992,40892,77697,4521663,100481
1997,511103,76265,2512310,74475
1992,67480,614849,8296962,105828
1992,67480,81421,3926776,84145
1992,67480,410068,4596788,58682
1996,118880,776240,1658424,78972
1998,861010,732230,5634460,75732
1998,861010,777985,2685960,123777
1997,789314,107829,3240150,110209
1997,789314,501833,1056850,110088
1997,894991,539826,365696,111948
1995,403394,337939,2109373,118615
1995,403394,306879,4250728,113151
1998,267149,565361,2952523,85580
1998,267149,566676,3178593,104559
1997,759479,784865,7214371,116989
1994,757963,448364,4724424,78740
1998,457367,393659,806214,105158
1994,56222,624842,8141460,106008
1994,56222,116951,1180770,118077
1995,164513,169372,3424695,86482
1994,165652,778701,5461807,106780
1994,165652,96395,633082,83483
1996,411700,225488,5834804,84808
1995,424249,593248,6236673,80473
1997,524860,671417,5552131,83302
1992,416977,436570,3525327,90393
1992,416977,58252,1264711,72615
1995,731726,1579,1391735,88834
1995,731726,135575,156225,96634
1995,731726,195600,7560680,101736
1993,864386,753383,3033571,86181
1993,864386,505680,3671367,101139
1993,864386,142391,1935076,86003
1996,829495,546756,7751739,108163
1993,760235,39957,901051,113817
1997,863842,323301,3045867,79457
1996,632033,776476,620976,93146
1994,271918,257278,2594046,74115
1993,761350,731536,1354320,94050
1995,367699,561216,1348712,76631
1996,493531,409405,6376057,78862
1994,345679,583356,6289872,86359
1996,371161,374830,5280161,114289
1994,268507,605912,1058006,109072
1994,268507,354104,4766698,69485
1994,164042,519891,4586088,114652
1995,110017,171406,3749641,88644
1995,110017,6295,5297688,72077
1993,199588,317101,5097372,67085
1993,199588,712006,4489247,61078
1992,146758,265698,652162,99820
1994,543733,168143,479611,72668
1994,543733,222346,1500434,76099
1995,794321,793256,3683370,80953
1995,794321,334918,6573461,117174
1994,439960,35925,7581388,111655
1994,439960,56246,2705040,72134
1994,460313,190682,5786027,106360
1994,460313,499806,2977731,108346
1993,79966,288405,1571743,83603
1993,256562,484316,468104,78017
1994,209176,117183,223233,72010
1996,726725,547124,2839917,70266
1996,726725,302433,7033558,86125
1994,157231,455411,2336526,81983
1998,250625,320719,6680448,104382
1995,239609,529140,4629715,70147
1994,622868,538189,824651,73629
1994,293654,436038,3085663,58440
1998,728272,263619,6475999,94956
1993,710366,587777,4960235,111885
1993,710366,100838,1059166,110329
1992,604999,438869,6745051,108470
1997,772,580714,1193468,107681
1997,772,309800,6732418,108587
1995,174238,355512,705375,94050
1993,713461,608122,1087775,61805
1997,427118,467648,4707916,96937
1997,156232,797494,7180667,95487
1992,19288,116416,4769925,85944
1994,378592,771699,6223869,106239
1994,378592,338115,2848157,69186
1995,891259,727278,6330414,78314
1995,705635,690230,4282902,73212
1994,306794,675909,6589505,113092
1996,177484,92424,3609038,84985
1992,729820,438959,1047657,113875
1995,889183,700329,3947991,79757
1993,893936,274343,5938523,79039
1993,893936,475303,5707520,76696
1996,44107,352264,4300188,78975
1994,892528,648315,3087456,75796
1992,433853,339349,774688,83299
1992,433853,254101,1924484,63305
1992,556019,539046,4618930,65101
1992,556019,536697,7723499,104020
1994,138892,379948,1320182,121675
1995,343724,767370,3485549,86240
1993,753949,545617,6577206,99755
1995,491345,33791,2676874,103487
1995,491345,723785,1579038,108525
1993,532907,368287,1656139,81316
1994,657412,60472,2965212,85948
1994,657412,337528,4494579,93930
1994,720071,745068,2836000,66781
1994,720071,746222,3170475,76091
1993,826492,98714,5240892,102762
1993,826492,391451,3873066,92546
1996,240190,455745,6122592,102043
1993,356711,85189,4283408,70450
1993,327224,140538,928175,94711
1995,650863,539277,838451,78975
1995,650863,425607,6524193,91954
1995,650863,289475,4876651,87867
1994,438016,417919,2417347,110213
1994,438016,762412,692958,88462
1996,645880,564950,8293451,120895
1994,768085,673119,3243477,65524
1992,489913,199389,5614169,89302
1993,267850,553360,4030845,84800
1995,838579,259006,355116,57899
1994,840851,428579,832167,90453
1994,368504,627322,682112,74957
1993,531914,717648,6660774,99936
1998,175657,668164,652106,67927
1998,175657,229460,3890460,83367
1998,175657,520383,833595,84201
1998,175657,471388,5002444,81561
1997,250169,269448,412472,85045
1995,689855,574678,6134275,105159
1992,319298,698878,2758954,112610
1997,625582,86632,4046575,97117
1995,354658,333051,1544757,65042
1995,354658,773036,1772182,66540
1996,28214,322720,6190105,104562
1996,28214,135558,3894636,95613
1992,284285,443389,5244168,79941
1992,284285,594129,2876731,73386
1996,775757,711188,323770,71949
1996,775757,308598,6455238,96394
1995,309208,175600,5142416,100536
1997,800336,244206,1639020,69011
1992,592679,192138,4760603,73807
1993,477778,587259,2932088,80773
1993,477778,447852,1960014,107989
1992,536383,21844,7167544,105950
1992,536383,726968,3064212,119695
1992,263170,115545,2556164,93632
1997,484636,581499,2444987,94828
1997,484636,646539,2932377,89130
1995,692917,133120,4381856,69187
1995,692917,536941,8277595,118675
1995,692917,386669,3135590,105339
1992,140989,187387,2146697,88462
1993,778804,788342,3990564,85818
1993,778804,55025,3827958,58801
1995,650363,576883,6777195,117591
1995,650363,455934,4129453,113394
1993,100673,425208,1998929,67990
1993,100673,58633,5920863,95497
1993,615710,383859,7936501,116570
1992,149602,209243,5088247,69133
1997,636815,450652,2884734,96157
1994,145732,99132,542942,67867
1996,388588,799799,5183614,113925
1996,592525,91775,8480496,106006
1997,384488,302477,272220,88767
1996,77126,783285,1490024,82095
1992,344848,509755,4941244,105883
1997,759679,327359,5930762,83180
1997,491584,273393,2388432,81982
1997,555343,704,4223570,96282
1997,290149,152400,4914921,87144
1998,332125,95196,2977975,71471
1992,213994,562653,3156759,102937
1992,213994,494787,5901189,106905
1992,213994,671842,2898468,108828
1996,188722,611400,1298256,78682
1994,636622,249462,5081220,84687
1995,499472,340832,2264239,112369
1994,290078,159340,1561663,83960
1997,832471,741876,3643896,115070
1995,536600,370019,1185921,65340
1992,159073,283832,1024122,108949
1997,347339,513393,2746640,84382
1996,2875,639607,3414826,92794
1995,587462,26330,358054,75379
1996,552304,786173,4801100,75548
1996,847247,452005,4545655,57418
1996,847247,117004,2628054,61260
1996,847247,69813,4428500,106968
1992,384094,16316,3659960,73938
1996,892610,589526,450724,96930
1994,825176,360417,4027392,88644
1996,520070,781327,4453012,84497
1998,245522,385569,4667485,99273
1998,879610,130860,6364634,113451
1994,3335,195546,2114303,98492
1997,314215,282451,2132958,86006
1997,314215,752915,2379166,118072
1993,374869,113238,5763165,75073
1993,374869,778723,6846422,108101
1993,374869,782366,3906146,86899
1993,392011,427811,8179268,104327
1993,392011,676361,1945815,80239
1993,392011,494907,2636005,114112
1995,522997,111201,2278936,72732
1993,592442,516309,6096288,79516
1997,366295,234457,2908109,83486
1997,366295,249822,2997902,106308
1992,313424,378970,3958590,122937
1992,313424,162842,7371730,114290
1996,12400,113122,5169336,68107
1996,12400,435805,1895709,104446
1996,12400,558153,563175,72667
1996,499585,641059,4000080,60001
1996,499585,137860,7060039,113871
1994,406762,438967,369752,114356
1995,873322,284546,2507008,91831
1995,873322,754158,232727,72727
1994,118426,395965,1030475,123657
1997,483439,586254,872489,80413
1995,32263,294635,3148425,97777
1995,32263,45603,6768930,92916
1995,32263,34808,3485600,104568
1997,145954,266814,845880,106848
1995,541546,138795,3594228,110027
1995,541546,526770,8539952,107805
1992,658735,511483,4632826,89667
1992,658735,207527,4307833,86070
1992,425614,20480,1172201,84028
1998,75502,740943,3505568,119034
1996,841708,46285,3472209,73876
1992,619009,373969,7064521,122577
1993,578431,715123,2028076,68285
1993,578431,518701,7435896,103180
1993,578431,198473,1414323,94288
1993,578431,519255,4036760,76453
1992,761156,229654,6128686,95018
1997,632417,750305,5179841,81316
1997,632417,197961,5682729,123537
1997,632417,714870,3223076,113090
1997,815315,70839,5196021,108589
1998,499034,574087,5747247,69663
1997,163834,462481,6062532,86607
1993,499021,561528,1246168,95370
1995,819959,686272,5266992,75494
1995,819959,565442,2291278,90445
1997,245590,610888,4784941,107931
1998,208258,503444,4298837,86845
1993,60793,30654,5687308,95079
1993,60793,798625,2754296,103415
1998,245534,109918,954315,115674
1998,245534,224968,1205809,113577
1995,835226,30611,6382265,92496
1994,770839,691763,1361670,105283
1994,770839,51653,914650,96279
1994,770839,119199,4872760,73091
1994,770839,641178,1628348,67148
1996,155510,708326,4715380,80057
1992,42023,52592,4216730,92675
1997,574639,58684,6710347,98560
1997,574639,693023,4380948,60959
1998,41956,57493,4363073,87029
1998,41956,671756,5188343,103663
1992,425878,24031,272183,57301
1997,19435,472115,869672,65225
1997,301403,332103,1509669,68105
1998,466954,724455,1769386,88765
1997,70873,247228,5182676,70512
1997,70873,112017,378675,61740
1992,398263,607903,7073258,108652
1998,86825,106787,500464,107626
1995,363961,47450,3809448,83847
1996,676229,586513,4961617,95969
1996,167827,321133,3905542,69247
1996,36488,789798,4389042,113265
1996,36488,526141,4257653,70027
1996,36488,441313,5079874,75257
1996,186212,701819,7283120,109246
1993,363199,615774,844870,101384
1997,469448,547260,5234188,78434
1995,720206,552086,2857668,68283
1994,389488,288019,390716,60420
1994,389488,390803,7410400,113627
1995,417940,219838,5617992,105469
1998,686744,690834,4029158,109488
1998,686744,406378,1398657,77061
1994,504601,564432,4638871,89784
1994,504601,185482,2084748,94048
1997,104114,180741,3065988,109304
1997,104114,110555,2536191,93933
1994,230536,561731,7835935,107562
1993,14536,550580,148380,97833
1992,382294,666657,4076909,97417
1997,105884,26898,7708335,109493
1993,292318,679710,4151543,101380
1993,292318,554145,587568,71947
1997,784046,231349,2944759,76819
1997,784046,281593,732179,94474
1998,544993,436968,7800729,114296
1998,544993,112719,166244,103902
1992,60431,215880,808141,107752
1994,899566,57922,563976,112795
1993,421516,7040,3272970,56822
1994,499048,473819,2527833,107567
1996,389734,759614,7544498,100414
1992,48707,399427,6218594,91584
1992,48707,523649,2644412,100357
1992,48707,492376,1039946,82101
1994,251503,161976,4080015,122278
1994,251503,721072,1049318,65582
1993,585853,796937,5271868,122034
1996,128836,760910,7000565,118252
1996,128836,602992,7049251,113697
1996,128836,518118,3562778,68165
1994,830269,646166,708426,66727
1994,699901,494575,1917990,94173
1997,211366,278112,3172191,65406
1993,117448,257967,4150192,115497
1994,233353,176413,2710726,89364
1994,233353,166700,1923936,106002
1998,668770,161287,5521206,80896
1998,668770,433049,2800721,58921
1993,784249,115007,686784,61320
1997,350108,619382,2834340,78081
1996,513025,605560,3370719,87931
1998,748057,250446,4496504,83785
1997,480847,674689,618877,99819
1997,480847,284244,5834092,73693
1994,488800,623751,5181583,100483
1996,45374,763678,8534036,104498
1996,45374,733343,3632082,82578
1996,45374,177725,356938,108163
1992,420946,645657,894261,96157
1998,832363,217779,2579075,101805
1994,822409,725933,3908005,117534
1997,307682,796004,105597,65998
1994,203789,721037,4221420,63480
1997,574939,742517,7563478,93568
1997,574939,276126,2094009,66126
1997,263569,223439,6471495,81745
1995,374122,731608,2336387,98374
1995,752101,486137,413304,67386
1995,752101,89463,400878,87147
1993,53203,385531,1503363,96991
1998,109450,477335,3947428,78738
1998,109450,552951,8570808,120235
1996,524660,411207,3327703,67090
1997,587662,168067,5221276,68103
1992,133987,619400,4491135,79162
1992,133987,647939,3777573,113214
1993,103627,694847,8748597,110508
1993,103627,678427,5312374,84323
1998,297610,291913,7200522,114294
1998,297610,374145,5215438,73147
1993,437,474388,5272333,81741
1993,437,684211,4943264,71710
1993,143374,14142,2207332,63368
1993,143374,733440,145867,88404
1994,695342,40893,4929496,110033
1994,695342,60162,879773,67329
1994,695342,78196,4350373,70451
1992,97682,569308,404920,82636
1997,804770,730388,3852238,85101
1998,559732,190866,5019345,117411
1995,607447,596773,6529167,112185
1995,310084,616016,1107192,55918
1998,550744,328651,4126875,100778
1994,803701,651334,1208182,77118
1994,803701,769495,4856083,93867
1995,575605,150694,5635348,104681
1996,70990,304766,7904628,106245
1994,600349,645864,4039540,108589
1998,137285,706117,105569,67384
1998,137285,500850,168425,111049
1998,635674,786568,4872590,99271
1998,635674,60770,630000,103846
1997,745031,736664,5782142,102037
1997,745031,309885,5578497,113692
1995,236893,463931,5110572,113694
1992,295007,310155,1712755,69908
1995,69490,147870,7312838,115072
1994,218101,257051,4358764,60482
1992,790757,494200,3367587,71650
1992,790757,296127,4604751,67386
1992,849865,305209,1340465,72851
1992,727162,284027,4755791,60660
1992,727162,450619,3729345,94175
1996,11309,275790,4529225,105946
1996,11309,786842,2592320,115728
1997,169222,216231,3862689,68833
1993,104324,290454,3154656,86666
1993,104324,509079,417811,65283
1992,160001,86237,4293537,73393
1992,827815,619827,169438,104807
1994,877852,424729,2020821,99222
1994,336803,163266,5024602,79755
1997,512843,593478,7385815,94287
1997,512843,284780,6162576,105886
1997,312163,236633,7298733,94177
1996,419155,327319,2531044,80778
