"d_year","s_city","lo_custkey","lo_revenue"
1992,"UNITED ST9",28550,628948
1992,"UNITED ST9",461,8542973
1995,"UNITED ST9",23092,2670212
1996,"UNITED ST9",19234,691378
1994,"UNITED ST0",5465,8727448
1994,"UNITED ST9",26743,147929
1997,"UNITED ST9",16762,691883
1992,"UNITED ST9",12226,6251060
1993,"UNITED ST0",12028,3005670
1997,"UNITED ST0",3751,2600163
1993,"UNITED ST9",18535,1520075
1992,"UNITED ST9",24935,125707
1994,"UNITED ST9",27289,1569994
1996,"UNITED ST9",7615,5212276
1995,"UNITED ST0",19382,3786641
1992,"UNITED ST9",14297,1951678
1993,"UNITED ST9",2512,5621326
1993,"UNITED ST0",2512,3809109
1995,"UNITED ST0",12655,6365217
1997,"UNITED ST0",29813,8265123
1992,"UNITED ST9",29068,5054205
1996,"UNITED ST0",3022,2351689
1994,"UNITED ST0",17530,4671009
1993,"UNITED ST0",4928,6413281
1993,"UNITED ST9",10312,6647810
1992,"UNITED ST9",11746,3577852
1996,"UNITED ST9",28835,7822396
1996,"UNITED ST9",28636,3217086
1996,"UNITED ST0",4660,6393114
1994,"UNITED ST0",22519,1027716
1994,"UNITED ST0",23014,3980562
1996,"UNITED ST9",17059,3702912
1993,"UNITED ST0",23410,514425
1997,"UNITED ST0",20794,4741120
1997,"UNITED ST0",16861,4871282
1992,"UNITED ST9",22234,3834982
1994,"UNITED ST0",3943,1086760
1993,"UNITED ST9",2953,623301
1992,"UNITED ST9",25745,125057
1994,"UNITED ST0",7864,3001738
1992,"UNITED ST9",184,5488721
1993,"UNITED ST9",18793,159822
1996,"UNITED ST9",29311,4086978
1996,"UNITED ST9",22027,1326977
1992,"UNITED ST0",11791,4358968
1994,"UNITED ST9",19516,4910808
1995,"UNITED ST0",28849,6901003
1992,"UNITED ST9",24901,2128651
1992,"UNITED ST9",2390,6580218
1997,"UNITED ST0",14705,969449
1997,"UNITED ST0",1003,3105765
1993,"UNITED ST0",14627,2590693
1997,"UNITED ST9",22049,1304072
1995,"UNITED ST0",3181,7919742
1992,"UNITED ST9",8204,1212236
1992,"UNITED ST0",23596,1033166
1996,"UNITED ST0",715,4982674
1997,"UNITED ST9",22903,5368564
1995,"UNITED ST9",12373,3720029
1997,"UNITED ST9",9466,2524985
1997,"UNITED ST0",26546,5297751
1994,"UNITED ST0",14359,1624149
1997,"UNITED ST0",16087,5693891
1992,"UNITED ST0",13258,1853755
1992,"UNITED ST0",16634,3727023
1996,"UNITED ST9",19399,7305911
1997,"UNITED ST0",19498,5613784
1992,"UNITED ST0",28706,1799730
1992,"UNITED ST0",21101,5908385
1997,"UNITED ST0",79,3627214
1997,"UNITED ST0",7906,808139
1995,"UNITED ST9",17666,6790881
1997,"UNITED ST9",22921,1368798
1994,"UNITED ST9",16936,5058915
1992,"UNITED ST0",22777,469693
1992,"UNITED ST0",20680,3666897
1997,"UNITED ST9",3101,2148288
1997,"UNITED ST9",24001,4729355
1996,"UNITED ST9",22103,2152992
1997,"UNITED ST9",21722,548004
1995,"UNITED ST0",29731,5595348
1996,"UNITED ST0",25468,2171378
1993,"UNITED ST0",18490,1294846
1997,"UNITED ST9",25426,1650610
1993,"UNITED ST9",29074,1931646
1992,"UNITED ST9",18454,1753614
1997,"UNITED ST9",10300,5243371
1997,"UNITED ST9",15982,2733265
1997,"UNITED ST9",25120,7197395
1994,"UNITED ST0",22618,7413686
1994,"UNITED ST0",1624,4846909
1994,"UNITED ST0",7526,2743600
1994,"UNITED ST0",8296,780261
1996,"UNITED ST0",27436,3744672
1993,"UNITED ST9",8278,5768862
1996,"UNITED ST9",3602,3187260
1992,"UNITED ST9",17194,1844872
1996,"UNITED ST9",29311,5051762
1993,"UNITED ST9",18724,858222
1992,"UNITED ST9",10219,3113041
1995,"UNITED ST0",29036,7274808
1994,"UNITED ST9",12971,2346586
1995,"UNITED ST0",23464,1667748
1992,"UNITED ST9",23827,6723897
1996,"UNITED ST0",27847,1178399
1996,"UNITED ST9",16412,5727434
1997,"UNITED ST0",26377,2656996
1993,"UNITED ST0",14192,3930970
1993,"UNITED ST0",547,167695
1997,"UNITED ST0",7348,7452800
1994,"UNITED ST0",13541,164962
1993,"UNITED ST0",23630,4472585
1995,"UNITED ST9",1900,6624085
1992,"UNITED ST9",5294,5270538
1993,"UNITED ST0",3340,4787125
1995,"UNITED ST0",20497,1319208
1995,"UNITED ST0",12524,1338233
1997,"UNITED ST0",18446,4158291
1994,"UNITED ST9",7609,3582450
1997,"UNITED ST9",25900,8964930
1997,"UNITED ST9",14527,2601261
1994,"UNITED ST0",20243,1743265
1992,"UNITED ST9",14344,6020036
1997,"UNITED ST0",7441,2174463
1997,"UNITED ST9",29741,3195432
1994,"UNITED ST9",21214,2138182
1997,"UNITED ST9",26791,1790863
1993,"UNITED ST0",6226,3151060
1994,"UNITED ST9",17434,6313787
1997,"UNITED ST9",1507,7074267
1995,"UNITED ST0",21848,2146487
1997,"UNITED ST0",4118,6427804
1995,"UNITED ST9",11791,5280326
1993,"UNITED ST9",5186,7554876
1994,"UNITED ST0",18128,1122480
1992,"UNITED ST9",10558,5988753
1997,"UNITED ST9",439,5088805
1996,"UNITED ST9",3320,4085334
1996,"UNITED ST0",1807,2152577
1996,"UNITED ST9",9136,1633544
1993,"UNITED ST0",24379,1425035
1993,"UNITED ST9",176,7693746
1994,"UNITED ST9",24466,8203360
1995,"UNITED ST0",21310,4784122
1993,"UNITED ST0",29371,3930334
1997,"UNITED ST9",440,1748531
1995,"UNITED ST0",21799,4798509
1992,"UNITED ST9",24908,6357465
1997,"UNITED ST9",19090,3724039
1997,"UNITED ST9",26765,6220305
1995,"UNITED ST9",6587,3050568
1995,"UNITED ST9",2753,4786527
1997,"UNITED ST0",21475,3952588
1995,"UNITED ST0",16589,3396348
1996,"UNITED ST9",7976,3824187
1996,"UNITED ST0",16204,4439516
1992,"UNITED ST0",20008,1736595
1992,"UNITED ST9",11333,2314370
1997,"UNITED ST9",6880,6713321
1996,"UNITED ST9",15857,1293710
1992,"UNITED ST0",23326,6059035
1997,"UNITED ST0",23560,4624296
1993,"UNITED ST9",20504,136838
1993,"UNITED ST9",25235,5297503
1992,"UNITED ST0",28411,6387498
1995,"UNITED ST9",17810,4252600
1995,"UNITED ST9",15994,4531749
1993,"UNITED ST9",19763,4927289
1995,"UNITED ST9",21889,5079336
1995,"UNITED ST0",24005,4133404
1995,"UNITED ST9",28466,6072193
1992,"UNITED ST0",1580,3048289
1992,"UNITED ST9",1645,6102300
1996,"UNITED ST9",4345,1270242
1993,"UNITED ST0",25960,5786123
1993,"UNITED ST0",13042,2843000
1997,"UNITED ST0",2435,4235178
1993,"UNITED ST0",26384,6333463
1992,"UNITED ST9",5771,1163209
1993,"UNITED ST9",14188,3649660
1995,"UNITED ST9",25040,1003112
1995,"UNITED ST9",25040,9100704
1992,"UNITED ST9",1361,7389240
1997,"UNITED ST9",24857,3881892
1994,"UNITED ST9",5575,5600655
1994,"UNITED ST0",12685,2677860
1992,"UNITED ST0",23390,323125
1993,"UNITED ST0",9682,1139721
1993,"UNITED ST9",9682,6586993
1995,"UNITED ST0",10571,5389724
1993,"UNITED ST0",10241,4453128
1997,"UNITED ST9",12994,3131995
1995,"UNITED ST9",1969,1777014
1993,"UNITED ST9",27947,437523
1994,"UNITED ST9",4040,2892739
1992,"UNITED ST0",22079,803715
1997,"UNITED ST0",25529,6737965
1994,"UNITED ST9",28397,4463361
1993,"UNITED ST0",11845,2564001
1997,"UNITED ST9",29080,3232456
1995,"UNITED ST9",11692,6258590
1992,"UNITED ST9",140,3462765
1994,"UNITED ST9",3458,2877441
1994,"UNITED ST0",8158,5039366
1994,"UNITED ST9",4943,2777668
1996,"UNITED ST9",25330,1216857
1993,"UNITED ST0",26458,4050318
1993,"UNITED ST0",5371,2264055
1996,"UNITED ST9",5258,4428138
1996,"UNITED ST0",15502,9409455
1997,"UNITED ST0",10397,8161919
1997,"UNITED ST9",4336,2921719
1995,"UNITED ST9",18502,1349577
1996,"UNITED ST9",25775,4784767
1994,"UNITED ST0",16798,1850331
1996,"UNITED ST0",983,1693818
1995,"UNITED ST9",2647,4346623
1997,"UNITED ST9",9028,4935840
1996,"UNITED ST9",28384,877419
1994,"UNITED ST0",8447,618972
1996,"UNITED ST9",11077,3362281
1995,"UNITED ST0",15256,5219019
1992,"UNITED ST9",26132,3280261
1992,"UNITED ST0",26132,2301740
1995,"UNITED ST0",8059,2712044
1993,"UNITED ST0",24784,4324068
1993,"UNITED ST9",27739,4696100
1995,"UNITED ST9",6079,4289989
1992,"UNITED ST0",21697,4343573
1992,"UNITED ST9",20885,507171
1996,"UNITED ST0",22667,2635946
1995,"UNITED ST9",15358,5656161
1994,"UNITED ST0",29011,3310804
1996,"UNITED ST9",10072,458819
1996,"UNITED ST9",2510,7157928
1995,"UNITED ST0",22942,2768676
1992,"UNITED ST9",26677,494721
1997,"UNITED ST9",8269,8133961
1994,"UNITED ST9",3892,7678031
1994,"UNITED ST0",6188,1012543
1993,"UNITED ST0",515,3140292
1996,"UNITED ST9",25031,4388477
1997,"UNITED ST0",12253,6525904
1997,"UNITED ST0",490,3049728
1992,"UNITED ST0",12415,398988
1997,"UNITED ST0",13307,98196
1996,"UNITED ST0",24895,2650098
1994,"UNITED ST0",16831,2251031
1993,"UNITED ST9",16522,4643405
1994,"UNITED ST9",26206,5066232
1994,"UNITED ST0",65,4936959
1994,"UNITED ST0",15802,580046
1995,"UNITED ST0",2089,957150
1995,"UNITED ST9",3794,4062830
1993,"UNITED ST9",19153,6929915
1997,"UNITED ST0",22840,6115111
1994,"UNITED ST0",1235,2382944
1995,"UNITED ST9",17765,5069870
1994,"UNITED ST0",2221,345523
1992,"UNITED ST9",19877,7882047
1993,"UNITED ST9",20980,4259741
1994,"UNITED ST9",28882,6576708
1995,"UNITED ST0",29447,6024220
1996,"UNITED ST9",13040,6889329
1995,"UNITED ST0",23314,5006376
1993,"UNITED ST0",27481,4509676
1995,"UNITED ST9",27664,1879807
1994,"UNITED ST0",23248,3190466
1997,"UNITED ST0",27919,5629228
1992,"UNITED ST9",20111,6430913
1993,"UNITED ST0",4045,1275025
1997,"UNITED ST9",8858,6798611
1995,"UNITED ST0",5294,2621634
1994,"UNITED ST9",25270,431572
1996,"UNITED ST0",1819,496378
1995,"UNITED ST0",8867,941615
1997,"UNITED ST9",10478,659612
1996,"UNITED ST9",24482,8476511
1997,"UNITED ST0",15892,1611734
1992,"UNITED ST0",29248,5742209
1993,"UNITED ST0",21832,3408432
1994,"UNITED ST0",23000,3194125
1992,"UNITED ST9",1274,5568140
1994,"UNITED ST9",4409,1248001
1992,"UNITED ST0",23731,476439
1995,"UNITED ST0",24964,868626
1994,"UNITED ST9",1534,3127537
1994,"UNITED ST9",9937,5962704
1994,"UNITED ST9",5618,1116195
1997,"UNITED ST9",26378,3353658
1993,"UNITED ST0",8221,7988436
1992,"UNITED ST9",3970,7573720
1997,"UNITED ST0",16352,579225
1997,"UNITED ST0",4802,104750
1995,"UNITED ST0",26462,4271731
1995,"UNITED ST9",24958,123886
1995,"UNITED ST0",23990,4028121
1997,"UNITED ST9",6827,3303932
1994,"UNITED ST9",27518,1902423
1996,"UNITED ST0",1754,5485981
1994,"UNITED ST0",23092,398446
1996,"UNITED ST9",21899,6183424
1995,"UNITED ST9",3308,3390212
1996,"UNITED ST0",6571,2705334
1995,"UNITED ST0",20399,2072304
1994,"UNITED ST0",15445,4535744
1992,"UNITED ST9",16327,989958
1994,"UNITED ST9",27041,5416847
1994,"UNITED ST9",7213,1128450
1995,"UNITED ST9",6766,4867305
1992,"UNITED ST0",26779,2652718
1993,"UNITED ST9",4636,5800114
1996,"UNITED ST0",25913,8981285
1994,"UNITED ST0",2809,1640639
1994,"UNITED ST9",26329,6460976
1992,"UNITED ST9",9271,5606285
1993,"UNITED ST9",13990,3356807
1997,"UNITED ST0",27281,5898468
1995,"UNITED ST0",26543,817027
1997,"UNITED ST9",3175,3050649
1995,"UNITED ST0",5854,3845815
1995,"UNITED ST0",24827,4824725
1992,"UNITED ST9",23063,1511871
1997,"UNITED ST9",26003,1969741
1996,"UNITED ST0",17522,7753833
1993,"UNITED ST0",29947,7237350
1994,"UNITED ST0",17284,5733718
1994,"UNITED ST0",24187,2078534
1995,"UNITED ST0",1594,6532300
1997,"UNITED ST0",14192,6101760
1993,"UNITED ST0",22651,4586337
1995,"UNITED ST9",499,2680504
1994,"UNITED ST0",9937,3506552
1994,"UNITED ST0",14974,1564485
1997,"UNITED ST9",26866,2967872
1996,"UNITED ST9",23326,6001880
1992,"UNITED ST9",6202,2065686
1993,"UNITED ST0",10165,6045555
1995,"UNITED ST0",21691,1336216
1993,"UNITED ST0",2077,4743889
1995,"UNITED ST0",12370,5400121
1992,"UNITED ST9",17956,3697273
1992,"UNITED ST0",17995,7717513
1994,"UNITED ST0",18806,3432646
1994,"UNITED ST9",16525,3260909
1994,"UNITED ST9",11065,820108
1994,"UNITED ST9",23605,4565887
1992,"UNITED ST9",11915,3397770
1997,"UNITED ST0",8173,2289302
1993,"UNITED ST9",2210,1444905
1993,"UNITED ST9",940,3313036
1994,"UNITED ST0",12749,3832099
1995,"UNITED ST0",24076,4376029
1994,"UNITED ST0",19909,348989
1992,"UNITED ST0",8827,790252
1993,"UNITED ST0",25402,6360992
1996,"UNITED ST0",15209,588419
1994,"UNITED ST0",19930,2893577
1994,"UNITED ST0",22135,3079684
1996,"UNITED ST9",15578,4742077
1993,"UNITED ST0",3449,6765359
1992,"UNITED ST9",8359,197187
1994,"UNITED ST9",20213,2795511
1992,"UNITED ST0",1154,1128134
1993,"UNITED ST0",17890,1898820
1995,"UNITED ST0",27289,3055149
1995,"UNITED ST9",24961,4039223
1995,"UNITED ST0",15607,6567268
1996,"UNITED ST0",22846,8148722
1993,"UNITED ST9",11221,7913619
1994,"UNITED ST9",6142,1822561
1996,"UNITED ST9",23245,898794
1994,"UNITED ST9",26317,7933718
1994,"UNITED ST0",29348,1237169
1994,"UNITED ST9",25135,7309915
1996,"UNITED ST9",1150,2431503
1993,"UNITED ST0",20852,3061124
1993,"UNITED ST0",20852,4657396
1996,"UNITED ST9",16342,5149107
1993,"UNITED ST0",18944,863530
1996,"UNITED ST9",67,3780236
1994,"UNITED ST9",793,3311400
1993,"UNITED ST0",2455,4609831
1996,"UNITED ST0",26860,2576596
1997,"UNITED ST0",22561,1286914
1992,"UNITED ST9",13006,6212474
1992,"UNITED ST0",20728,6496718
1992,"UNITED ST9",19790,7198371
1992,"UNITED ST9",27046,2985850
1992,"UNITED ST9",22555,4182037
1997,"UNITED ST0",16991,730897
1994,"UNITED ST0",19102,3297903
1996,"UNITED ST9",21778,8323532
1996,"UNITED ST0",21778,6081956
1997,"UNITED ST0",26203,1344684
1997,"UNITED ST9",18034,1267215
1996,"UNITED ST0",15739,5896473
1995,"UNITED ST9",11087,1624536
1995,"UNITED ST9",11087,3521415
1997,"UNITED ST9",7022,1861506
1994,"UNITED ST0",5050,3370493
1993,"UNITED ST0",23485,2129047
1992,"UNITED ST0",23968,4905429
1995,"UNITED ST0",24889,4518862
1993,"UNITED ST9",10822,4674893
1992,"UNITED ST9",7498,4916148
1996,"UNITED ST0",5857,2407664
1992,"UNITED ST9",7984,929483
1997,"UNITED ST9",14996,3151486
1996,"UNITED ST9",10054,5124668
1992,"UNITED ST0",11032,5322121
1994,"UNITED ST9",14071,2741757
1996,"UNITED ST0",26389,6040949
1995,"UNITED ST0",10181,623404
1994,"UNITED ST0",20524,1303243
1997,"UNITED ST0",10285,3944904
1993,"UNITED ST9",15490,696841
1997,"UNITED ST9",2221,1616363
1995,"UNITED ST9",23518,2629947
1995,"UNITED ST0",26158,5561778
1995,"UNITED ST9",23044,4729728
1994,"UNITED ST9",16699,5149047
1992,"UNITED ST9",24007,3953257
1993,"UNITED ST9",8819,179476
1992,"UNITED ST0",13327,6768253
1996,"UNITED ST0",8411,4603337
1992,"UNITED ST9",19282,3709638
1993,"UNITED ST0",6185,4579840
1995,"UNITED ST0",28099,6037327
1997,"UNITED ST0",6128,2070936
1996,"UNITED ST9",23554,1144627
1994,"UNITED ST9",17068,7780227
1996,"UNITED ST9",8998,369027
1992,"UNITED ST0",4174,375184
1993,"UNITED ST9",442,4323466
1995,"UNITED ST9",20785,3105999
1992,"UNITED ST9",18724,3071826
1993,"UNITED ST9",3208,3792785
1992,"UNITED ST9",18622,2885033
1992,"UNITED ST0",4618,5099004
1992,"UNITED ST0",21641,5026404
1996,"UNITED ST0",11876,1565847
1993,"UNITED ST0",12446,6252000
1995,"UNITED ST9",24775,2916800
1995,"UNITED ST0",8107,3425037
1995,"UNITED ST0",17855,991140
1997,"UNITED ST0",29413,2620388
1993,"UNITED ST0",1174,4234205
1995,"UNITED ST0",6265,6844618
1997,"UNITED ST0",25384,4000929
1994,"UNITED ST0",1450,1556157
1992,"UNITED ST0",3352,3380359
1996,"UNITED ST9",27391,2095167
1993,"UNITED ST9",26824,4810950
1992,"UNITED ST0",971,6046771
1996,"UNITED ST0",3362,3552678
1992,"UNITED ST0",22285,2447804
1993,"UNITED ST9",6832,1990497
1996,"UNITED ST0",22975,7736997
1996,"UNITED ST9",6956,5097769
1992,"UNITED ST0",13573,703143
1992,"UNITED ST9",10205,4090185
1995,"UNITED ST9",21443,3835289
1993,"UNITED ST9",25807,1753731
1994,"UNITED ST9",16388,2340628
1993,"UNITED ST0",16399,3060268
1997,"UNITED ST9",28585,3455802
1997,"UNITED ST0",19981,2730270
1997,"UNITED ST9",20233,5976703
1997,"UNITED ST0",19597,3741474
1996,"UNITED ST0",22888,2720025
1992,"UNITED ST9",29569,1422297
1992,"UNITED ST0",14035,5167885
1997,"UNITED ST9",6404,1182716
1995,"UNITED ST9",23941,2007036
1992,"UNITED ST0",17098,6963454
1996,"UNITED ST9",24793,3636486
1993,"UNITED ST9",19193,4432960
1997,"UNITED ST0",28658,6097111
1997,"UNITED ST9",22276,3489880
1995,"UNITED ST0",20233,8074178
1994,"UNITED ST9",8123,4864510
1994,"UNITED ST9",29266,631600
1994,"UNITED ST9",15728,3742002
1997,"UNITED ST9",21104,1444849
1992,"UNITED ST0",24049,3710242
1997,"UNITED ST0",4219,3389040
1992,"UNITED ST9",12458,6933049
1992,"UNITED ST0",10102,617245
1992,"UNITED ST9",10102,2081041
1997,"UNITED ST9",20041,6481152
1997,"UNITED ST9",11261,3679498
1993,"UNITED ST0",20638,8031663
1994,"UNITED ST0",10586,2010251
1992,"UNITED ST9",13936,3280541
1992,"UNITED ST9",5408,5627339
1992,"UNITED ST9",10405,2720744
1997,"UNITED ST9",5434,2355991
1993,"UNITED ST9",7888,4674522
1992,"UNITED ST0",7385,2730606
1996,"UNITED ST9",9661,937426
1996,"UNITED ST9",28499,3921347
1994,"UNITED ST0",18151,484398
1992,"UNITED ST0",23764,7372597
1994,"UNITED ST9",18049,341885
1997,"UNITED ST0",3422,1544118
1993,"UNITED ST9",15478,2925714
1995,"UNITED ST9",18514,1403738
1994,"UNITED ST9",5443,1765876
1995,"UNITED ST0",6292,5376133
1996,"UNITED ST9",11119,5897273
1992,"UNITED ST9",25609,2667672
1994,"UNITED ST0",6374,4009280
1996,"UNITED ST9",4807,1285440
1996,"UNITED ST9",7930,732436
1993,"UNITED ST0",15757,2954820
1996,"UNITED ST0",2314,96903
1992,"UNITED ST0",22561,2959917
1994,"UNITED ST0",13945,666540
1996,"UNITED ST9",15890,4069742
1996,"UNITED ST9",13072,3792789
1995,"UNITED ST9",791,2154352
1997,"UNITED ST0",18994,7630277
1994,"UNITED ST0",13066,4949923
1992,"UNITED ST0",28321,4951455
1996,"UNITED ST0",1306,4500619
1997,"UNITED ST0",10385,4198976
1997,"UNITED ST9",27136,813012
1992,"UNITED ST0",856,5980418
1992,"UNITED ST0",7846,1915597
1993,"UNITED ST9",5299,4316725
1996,"UNITED ST0",6352,1582036
1994,"UNITED ST9",1057,1037858
1992,"UNITED ST9",1720,4216040
1995,"UNITED ST0",7828,634350
1992,"UNITED ST9",27373,3277123
1992,"UNITED ST9",29671,741609
1994,"UNITED ST0",21920,5239447
1992,"UNITED ST9",10696,7740410
1993,"UNITED ST0",17926,2726382
1992,"UNITED ST0",15284,3062568
1992,"UNITED ST9",6976,7668657
1997,"UNITED ST0",21638,4149489
1996,"UNITED ST9",20054,6737495
1996,"UNITED ST9",16228,4395872
1997,"UNITED ST0",23701,2919516
1994,"UNITED ST0",26513,2085690
1992,"UNITED ST0",7918,686491
1997,"UNITED ST0",1715,4116463
1996,"UNITED ST9",346,2694106
1992,"UNITED ST9",25973,7699211
1993,"UNITED ST9",17590,7189976
1992,"UNITED ST9",19060,6155030
1992,"UNITED ST0",1004,2904143
1992,"UNITED ST9",10136,4864448
1992,"UNITED ST0",20662,1447666
1995,"UNITED ST9",21976,5279120
1994,"UNITED ST9",24547,2313843
1995,"UNITED ST9",11995,5055915
1993,"UNITED ST9",12740,5498108
1992,"UNITED ST9",25990,9379250
1997,"UNITED ST0",27700,1280664
1993,"UNITED ST0",20653,3468541
1993,"UNITED ST0",1756,3499955
1995,"UNITED ST0",12010,4605591
1997,"UNITED ST0",11785,114568
1997,"UNITED ST0",8392,6066359
1996,"UNITED ST9",21601,4979619
1996,"UNITED ST9",22100,6114706
1995,"UNITED ST0",13978,3945719
1993,"UNITED ST0",23230,1725838
1995,"UNITED ST0",24841,1110352
1993,"UNITED ST0",14342,6404355
1997,"UNITED ST0",637,7349402
1995,"UNITED ST0",16342,177849
1992,"UNITED ST0",24827,2749276
1996,"UNITED ST0",15385,237872
1992,"UNITED ST0",16258,2376084
1995,"UNITED ST9",4721,2625557
1995,"UNITED ST0",9611,973537
1995,"UNITED ST0",8461,5658874
1997,"UNITED ST0",12811,2740248
1995,"UNITED ST9",28825,2923801
1993,"UNITED ST9",25535,614752
1996,"UNITED ST9",13021,4753522
1992,"UNITED ST0",3982,2014965
1993,"UNITED ST9",25852,3534840
1992,"UNITED ST9",16150,4428431
1996,"UNITED ST0",18820,856823
1995,"UNITED ST9",25885,2687911
1997,"UNITED ST9",13945,5630574
1993,"UNITED ST9",29281,3889705
1992,"UNITED ST0",20717,3939314
1994,"UNITED ST0",24191,2632488
1994,"UNITED ST9",3725,6017485
1997,"UNITED ST9",7673,3714175
1993,"UNITED ST9",12463,3666803
1993,"UNITED ST9",23149,5757766
1994,"UNITED ST9",25138,3625899
1996,"UNITED ST0",21679,6014179
1992,"UNITED ST0",14036,344096
1993,"UNITED ST9",27761,4363593
1992,"UNITED ST0",19468,6653105
1994,"UNITED ST9",25192,6135456
1994,"UNITED ST0",20746,1732706
1997,"UNITED ST0",28969,4451369
1992,"UNITED ST0",19909,3150295
1992,"UNITED ST0",19909,1722114
1994,"UNITED ST9",28792,3240800
1993,"UNITED ST0",21370,4195612
1992,"UNITED ST9",25520,4276140
1995,"UNITED ST0",13214,2354556
1996,"UNITED ST0",28201,5900160
1996,"UNITED ST0",27932,273084
1994,"UNITED ST9",25552,5547672
1996,"UNITED ST0",29531,856728
1995,"UNITED ST0",13550,2043648
1994,"UNITED ST0",4358,7801960
1994,"UNITED ST9",16865,3770537
1992,"UNITED ST9",15742,1610228
1995,"UNITED ST0",3073,7868286
1994,"UNITED ST0",29267,7010797
1997,"UNITED ST0",14680,1464047
1996,"UNITED ST0",28453,398630
1996,"UNITED ST9",26827,470282
1993,"UNITED ST0",19951,2289429
1994,"UNITED ST0",16331,2923287
1994,"UNITED ST0",9556,6637590
1993,"UNITED ST0",9782,241476
1992,"UNITED ST9",4093,4334576
1994,"UNITED ST9",6685,7853891
1997,"UNITED ST9",11090,2078720
1992,"UNITED ST0",29156,1315902
1995,"UNITED ST9",23357,1878338
1997,"UNITED ST9",6437,3399471
1997,"UNITED ST0",9652,796511
1994,"UNITED ST0",16349,1577290
1992,"UNITED ST0",14227,1505325
1993,"UNITED ST9",13406,5148667
1995,"UNITED ST0",29122,567921
1994,"UNITED ST9",18904,1025520
1994,"UNITED ST0",18904,4344070
1992,"UNITED ST0",26977,5946526
1994,"UNITED ST0",9341,8725621
1996,"UNITED ST0",8179,4524572
1993,"UNITED ST0",964,4017927
1997,"UNITED ST9",628,6269224
1994,"UNITED ST0",24904,5558170
1993,"UNITED ST9",25364,2250884
1997,"UNITED ST9",10645,1330058
1992,"UNITED ST0",5333,1142690
1997,"UNITED ST9",27793,4755199
1993,"UNITED ST0",13490,7308566
1992,"UNITED ST0",19015,941951
1997,"UNITED ST0",14797,2960638
1997,"UNITED ST0",1681,2773454
1996,"UNITED ST0",9731,3987294
1992,"UNITED ST9",22382,6326536
1996,"UNITED ST0",17863,1043190
1995,"UNITED ST0",5639,4870571
1993,"UNITED ST0",27040,7618418
1992,"UNITED ST9",20005,2813709
1997,"UNITED ST0",4724,1612351
1992,"UNITED ST9",4205,1377328
1994,"UNITED ST9",12703,1010988
1993,"UNITED ST9",5233,4807104
1994,"UNITED ST9",11915,5459153
1993,"UNITED ST9",22499,984050
1997,"UNITED ST0",16234,4052026
1992,"UNITED ST0",749,4541234
1992,"UNITED ST9",8902,4961296
1993,"UNITED ST0",14060,6660751
1994,"UNITED ST9",20960,5387917
1992,"UNITED ST0",10082,6424071
1995,"UNITED ST9",25240,468759
1994,"UNITED ST9",5089,6454173
1993,"UNITED ST0",2476,7720711
1992,"UNITED ST0",18874,4829374
1994,"UNITED ST0",17902,5985144
1997,"UNITED ST9",27925,3847376
1994,"UNITED ST0",13715,4018093
1995,"UNITED ST9",20368,4784184
1995,"UNITED ST9",4411,4297478
1994,"UNITED ST9",13630,2754378
1996,"UNITED ST0",7852,4603511
1993,"UNITED ST9",28328,1209816
1996,"UNITED ST9",3365,3366276
1992,"UNITED ST9",10843,5381125
1992,"UNITED ST9",2585,5170936
1996,"UNITED ST9",23569,2731560
1997,"UNITED ST0",9536,370162
1993,"UNITED ST9",14242,5228987
1995,"UNITED ST0",1000,2471641
1992,"UNITED ST0",17650,1529954
1993,"UNITED ST9",24527,6193972
1992,"UNITED ST0",11344,3187745
1994,"UNITED ST0",11044,4830915
1996,"UNITED ST0",11689,4419414
1993,"UNITED ST9",17207,2804588
1994,"UNITED ST9",12184,5608080
1997,"UNITED ST0",24416,7091597
1993,"UNITED ST9",28700,186421
1996,"UNITED ST9",25351,4528783
1996,"UNITED ST0",27035,3842700
1993,"UNITED ST9",17881,2630692
1997,"UNITED ST9",5080,1175933
1996,"UNITED ST9",12119,4366998
1997,"UNITED ST0",12095,7450100
1993,"UNITED ST0",7825,4581878
1993,"UNITED ST0",14182,6568951
1993,"UNITED ST0",14182,5065290
1997,"UNITED ST0",5677,2790904
1996,"UNITED ST9",20630,2451515
