"d_year","s_city","lo_custkey","lo_revenue"
1994,"UNITED ST7",11428,93655
1992,"UNITED ST1",1406,212073
1995,"UNITED ST8",26000,3397614
1992,"UNITED ST7",19997,3240540
1995,"UNITED ST1",21052,6943105
1997,"UNITED ST1",13357,4988131
1992,"UNITED ST3",6826,2062446
1992,"UNITED ST4",24467,919934
1995,"UNITED ST4",11002,1833112
1994,"UNITED ST7",13267,8403464
1992,"UNITED ST4",14060,1375284
1994,"UNITED ST6",22027,5386691
1995,"UNITED ST4",8612,3958608
1997,"UNITED ST6",19172,1677233
1996,"UNITED ST8",226,5848097
1992,"UNITED ST9",24772,3470365
1992,"UNITED ST6",6505,1933835
1992,"UNITED ST4",4825,1445653
1995,"UNITED ST3",14090,7317418
1992,"UNITED ST7",18889,558536
1996,"UNITED ST9",21355,2949430
1996,"UNITED ST4",6982,5823579
1994,"UNITED ST3",18085,274983
1997,"UNITED ST9",26125,2837411
1992,"UNITED ST1",20060,2869254
1996,"UNITED ST6",24689,2601650
1997,"UNITED ST7",11930,4972746
1994,"UNITED ST4",29275,2771713
1994,"UNITED ST7",17113,4473604
1994,"UNITED ST9",4786,1812891
1997,"UNITED ST9",10729,6308630
1995,"UNITED ST1",14389,261372
1994,"UNITED ST3",1108,1791193
1996,"UNITED ST7",17978,415641
1994,"UNITED ST0",481,1974183
1997,"UNITED ST4",26041,3904674
1992,"UNITED ST0",5947,6062433
1994,"UNITED ST9",13186,3692034
1992,"UNITED ST1",6380,6039356
1992,"UNITED ST9",6380,5583404
1996,"UNITED ST7",27455,4506676
1992,"UNITED ST9",24277,3126639
1995,"UNITED ST0",5477,5377711
1994,"UNITED ST7",28186,2522640
1996,"UNITED ST6",17734,3272279
1992,"UNITED ST3",21598,6564155
1996,"UNITED ST0",10483,5057404
1993,"UNITED ST0",20164,2461397
1995,"UNITED ST8",22198,1312035
1995,"UNITED ST1",22198,3527042
1994,"UNITED ST6",24472,4269228
1993,"UNITED ST1",21521,1115955
1992,"UNITED ST0",25073,3941241
1993,"UNITED ST3",11705,6881211
1992,"UNITED ST0",3158,6355485
1995,"UNITED ST1",24391,2072170
1997,"UNITED ST9",8735,722483
1993,"UNITED ST1",6641,3506284
1996,"UNITED ST7",25967,1154008
1995,"UNITED ST4",24400,5558280
1997,"UNITED ST1",13066,1692626
1997,"UNITED ST7",28867,4533430
1994,"UNITED ST1",10826,1843475
1997,"UNITED ST9",3184,1192389
1997,"UNITED ST0",3184,3925954
1993,"UNITED ST7",22630,7540017
1993,"UNITED ST7",14896,1663345
1997,"UNITED ST9",10450,3472616
1992,"UNITED ST0",10594,2333395
1996,"UNITED ST7",3634,2996037
1996,"UNITED ST4",3634,4731111
1992,"UNITED ST1",7529,5957064
1996,"UNITED ST2",21937,1138956
1996,"UNITED ST7",5893,3736336
1995,"UNITED ST3",5099,2978532
1992,"UNITED ST6",9113,1910883
1994,"UNITED ST1",5374,4216768
1996,"UNITED ST7",27106,4828627
1996,"UNITED ST8",14977,4525850
1992,"UNITED ST0",21559,2469908
1994,"UNITED ST4",6092,2485879
1992,"UNITED ST0",11186,1107729
1992,"UNITED ST6",3340,6414984
1992,"UNITED ST8",16405,2694534
1997,"UNITED ST7",20083,1131944
1993,"UNITED ST8",320,1546763
1993,"UNITED ST7",320,7211808
1994,"UNITED ST5",29467,2972588
1992,"UNITED ST1",62,1401140
1996,"UNITED ST1",2045,4937949
1996,"UNITED ST8",2045,2117199
1993,"UNITED ST3",23483,2661339
1994,"UNITED ST3",14554,3201304
1993,"UNITED ST7",15076,7530943
1992,"UNITED ST3",7330,4079146
1993,"UNITED ST7",16288,6032319
1993,"UNITED ST4",16288,1574320
1992,"UNITED ST9",4358,3349392
1995,"UNITED ST7",23701,2422284
1993,"UNITED ST2",26521,1227625
1994,"UNITED ST7",10198,3096172
1994,"UNITED ST5",24728,160003
1993,"UNITED ST6",4573,8247059
1992,"UNITED ST4",29608,3942808
1994,"UNITED ST3",7621,8202379
1994,"UNITED ST0",29902,4050672
1997,"UNITED ST4",17306,5945632
1994,"UNITED ST3",8077,6576708
1997,"UNITED ST1",4187,5026306
1994,"UNITED ST9",13598,4859099
1993,"UNITED ST5",16862,6991000
1994,"UNITED ST0",17815,3547926
1993,"UNITED ST5",18373,3039933
1995,"UNITED ST9",6659,2560084
1995,"UNITED ST0",12343,3019259
1994,"UNITED ST9",28724,2946393
1997,"UNITED ST8",10678,630375
1993,"UNITED ST3",2980,6860057
1993,"UNITED ST9",2980,4156650
1996,"UNITED ST1",4603,1841931
1994,"UNITED ST6",12407,1342467
1995,"UNITED ST1",29815,5622362
1993,"UNITED ST1",13096,3259713
1993,"UNITED ST8",14939,2557628
1995,"UNITED ST1",14059,1516047
1997,"UNITED ST1",27260,169419
1992,"UNITED ST8",1051,2894354
1992,"UNITED ST0",8389,7487184
1996,"UNITED ST9",14288,2730950
1997,"UNITED ST4",1552,2198549
1997,"UNITED ST1",1552,9226357
1995,"UNITED ST3",7552,583755
1992,"UNITED ST0",28555,3373521
1996,"UNITED ST1",28066,6129392
1993,"UNITED ST7",445,4841204
1992,"UNITED ST9",29398,3296294
1994,"UNITED ST4",27448,2496826
1997,"UNITED ST8",2773,839411
1996,"UNITED ST1",16951,2108654
1996,"UNITED ST6",16951,2085789
1993,"UNITED ST9",28445,5539124
1994,"UNITED ST3",12799,846352
1997,"UNITED ST4",12388,4896344
1997,"UNITED ST0",4340,3000900
1995,"UNITED ST9",11573,3498048
1997,"UNITED ST8",29668,6423807
1996,"UNITED ST0",28057,7174764
1997,"UNITED ST4",21799,2903786
1997,"UNITED ST7",1165,3963757
1996,"UNITED ST8",23254,6251452
1997,"UNITED ST7",18140,5273742
1994,"UNITED ST0",11164,473372
1996,"UNITED ST3",9719,3833237
1994,"UNITED ST3",23299,3803334
1993,"UNITED ST9",16091,3391738
1992,"UNITED ST4",22313,5967712
1996,"UNITED ST6",16408,5357162
1993,"UNITED ST4",19645,4806549
1995,"UNITED ST0",20233,4418295
1997,"UNITED ST1",29176,5859183
1992,"UNITED ST3",25507,3918250
1994,"UNITED ST4",14936,2018312
1995,"UNITED ST9",29215,3033989
1994,"UNITED ST1",12839,4691898
1995,"UNITED ST4",6790,2158950
1997,"UNITED ST4",15994,3274892
1992,"UNITED ST4",27590,5391768
1992,"UNITED ST9",12910,1217898
1997,"UNITED ST7",20300,1824774
1993,"UNITED ST5",15067,4987915
1994,"UNITED ST4",12445,3348647
1997,"UNITED ST9",21623,4935789
1997,"UNITED ST5",11671,844982
1997,"UNITED ST8",21244,6465509
1995,"UNITED ST1",2026,9039788
1995,"UNITED ST0",2167,4811637
1994,"UNITED ST5",12523,2598266
1994,"UNITED ST1",12523,598798
1997,"UNITED ST9",29890,7014047
1997,"UNITED ST0",29890,780747
1994,"UNITED ST4",19949,2592917
1992,"UNITED ST7",7759,6267409
1994,"UNITED ST0",8458,1926339
1994,"UNITED ST6",2846,6445188
1996,"UNITED ST5",28970,3802556
1995,"UNITED ST0",548,950925
1995,"UNITED ST6",18601,6810799
1997,"UNITED ST1",19402,7834513
1995,"UNITED ST0",8494,3985611
1995,"UNITED ST4",8494,7415970
1994,"UNITED ST7",2053,1205727
1997,"UNITED ST1",15167,4349212
1994,"UNITED ST4",24253,5599120
1994,"UNITED ST3",24253,6042684
1994,"UNITED ST4",24253,1451078
1994,"UNITED ST1",2254,308233
1995,"UNITED ST2",23305,4008281
1993,"UNITED ST5",14065,898908
1995,"UNITED ST0",20410,5247005
1997,"UNITED ST0",28030,2620689
1996,"UNITED ST5",15524,4030561
1993,"UNITED ST6",28724,5858556
1993,"UNITED ST9",20839,5258952
1997,"UNITED ST4",21236,755815
1997,"UNITED ST0",22346,1556582
1996,"UNITED ST4",26092,5932384
1997,"UNITED ST5",6584,7346816
1997,"UNITED ST1",6584,6385618
1993,"UNITED ST9",8890,5170595
1993,"UNITED ST1",29834,3873082
1995,"UNITED ST6",5381,1782742
1992,"UNITED ST1",24304,338361
1995,"UNITED ST7",2296,6691189
1992,"UNITED ST9",26935,9269581
1996,"UNITED ST1",5377,3369213
1997,"UNITED ST7",2290,4116905
1994,"UNITED ST8",29909,954882
1992,"UNITED ST5",5263,337954
1997,"UNITED ST8",26804,8004060
1992,"UNITED ST8",12992,926660
1992,"UNITED ST7",5864,4537594
1995,"UNITED ST7",28757,737432
1995,"UNITED ST6",28757,2161969
1996,"UNITED ST7",3157,468250
1997,"UNITED ST5",14356,5429636
1994,"UNITED ST1",8776,4512277
1996,"UNITED ST5",8359,1781716
1994,"UNITED ST4",3346,1079450
1994,"UNITED ST4",27274,1233289
1997,"UNITED ST5",24802,141171
1997,"UNITED ST6",2291,1767717
1997,"UNITED ST1",2291,5871463
1992,"UNITED ST6",8047,2410560
1995,"UNITED ST6",29786,2230948
1996,"UNITED ST7",25259,6479280
1994,"UNITED ST0",3913,5281486
1992,"UNITED ST5",2536,6803634
1996,"UNITED ST6",20201,2158242
1996,"UNITED ST1",20201,2260699
1996,"UNITED ST8",26578,6119625
1995,"UNITED ST5",17245,3859740
1997,"UNITED ST0",12146,4375664
1993,"UNITED ST1",17158,3794989
1993,"UNITED ST9",15694,433629
1994,"UNITED ST3",4714,4777120
1995,"UNITED ST0",20389,129856
1997,"UNITED ST6",10357,4741744
1993,"UNITED ST8",23584,792619
1993,"UNITED ST6",23584,2262808
1993,"UNITED ST4",26558,1386707
1995,"UNITED ST3",2950,766900
1996,"UNITED ST4",29831,6222392
1995,"UNITED ST7",11230,3819660
1994,"UNITED ST0",27922,4982740
1995,"UNITED ST1",21553,5227058
1996,"UNITED ST8",6064,5641175
1996,"UNITED ST0",6064,7605471
1992,"UNITED ST1",23270,2974020
1997,"UNITED ST0",19811,5014090
1997,"UNITED ST7",19811,1408096
1993,"UNITED ST3",7349,4921602
1992,"UNITED ST9",1258,4537381
1994,"UNITED ST4",5713,8943300
1997,"UNITED ST9",28076,1280525
1994,"UNITED ST4",14525,7804684
1993,"UNITED ST7",29152,2754560
1995,"UNITED ST6",25400,6136581
1993,"UNITED ST1",7006,4636212
1993,"UNITED ST7",23368,363901
1993,"UNITED ST4",10492,4842149
1994,"UNITED ST0",26816,4704728
1996,"UNITED ST1",10276,128730
1993,"UNITED ST9",10489,3318378
1996,"UNITED ST7",181,5580977
1995,"UNITED ST0",2834,4824892
1996,"UNITED ST0",1396,2960520
1992,"UNITED ST1",14035,6692352
1997,"UNITED ST4",10648,5948664
1992,"UNITED ST3",19760,735241
1995,"UNITED ST0",820,6781048
1997,"UNITED ST7",1795,3447666
1997,"UNITED ST0",1795,2575379
1994,"UNITED ST6",18155,2753255
1993,"UNITED ST7",7000,5793915
1993,"UNITED ST1",11702,1172190
1996,"UNITED ST5",13252,5555216
1995,"UNITED ST9",17050,2517184
1994,"UNITED ST5",27106,1085184
1995,"UNITED ST7",27560,2578767
1996,"UNITED ST5",13585,3736511
1992,"UNITED ST4",10504,5049714
1993,"UNITED ST4",13870,4514118
1997,"UNITED ST7",12029,3942312
1992,"UNITED ST1",7025,1232577
1993,"UNITED ST8",19997,2051272
1993,"UNITED ST4",11695,3658500
1996,"UNITED ST6",14704,1353486
1993,"UNITED ST5",5978,6046976
1995,"UNITED ST1",26944,2211390
1997,"UNITED ST1",7540,5310672
1993,"UNITED ST0",6352,7014103
1992,"UNITED ST8",5704,3878346
1992,"UNITED ST4",5704,5496297
1996,"UNITED ST9",3937,289696
1992,"UNITED ST9",24022,2377564
1994,"UNITED ST3",3539,1614178
1993,"UNITED ST0",835,5004152
1992,"UNITED ST3",406,4056030
1993,"UNITED ST8",745,4455713
1993,"UNITED ST8",20359,174981
1992,"UNITED ST4",15017,6570783
1992,"UNITED ST5",29875,3714662
1995,"UNITED ST0",14854,4563956
1993,"UNITED ST8",11533,286125
1996,"UNITED ST7",673,688449
1995,"UNITED ST8",20402,1570063
1993,"UNITED ST2",7288,5364657
1993,"UNITED ST5",7288,2805755
1993,"UNITED ST6",7288,5882983
1994,"UNITED ST9",5438,5420447
1994,"UNITED ST8",17579,2357370
1997,"UNITED ST1",29269,4983922
1995,"UNITED ST3",26768,5166944
1997,"UNITED ST8",21805,1440209
1997,"UNITED ST0",28858,708925
1996,"UNITED ST9",1771,4645120
1993,"UNITED ST0",6730,2839762
1997,"UNITED ST5",29665,1121976
1995,"UNITED ST4",10859,2427126
1994,"UNITED ST8",5797,2093139
1997,"UNITED ST3",1966,5175543
1995,"UNITED ST6",29156,6597521
1995,"UNITED ST4",17683,1141948
1996,"UNITED ST7",26800,684687
1997,"UNITED ST6",21877,3774840
1994,"UNITED ST8",20674,3684022
1996,"UNITED ST7",9703,1943081
1997,"UNITED ST0",26734,4166054
1992,"UNITED ST5",26392,4758374
1995,"UNITED ST9",8314,4236232
1997,"UNITED ST2",18490,1386691
1997,"UNITED ST1",16702,5568295
1992,"UNITED ST3",27443,3840721
1992,"UNITED ST3",27443,6239217
1996,"UNITED ST3",20290,991359
1995,"UNITED ST5",7645,3386148
1993,"UNITED ST6",13504,3010135
1993,"UNITED ST7",28084,2158818
1997,"UNITED ST1",22307,4256695
1996,"UNITED ST0",4036,4614105
1992,"UNITED ST9",10117,6798644
1995,"UNITED ST3",1451,6319874
1994,"UNITED ST0",14291,4748174
1995,"UNITED ST8",25096,800491
1997,"UNITED ST8",15127,3787327
1996,"UNITED ST8",7963,784565
1996,"UNITED ST4",9634,3973681
1995,"UNITED ST0",20498,6580131
1994,"UNITED ST9",29839,2657188
1997,"UNITED ST6",16673,7771403
1997,"UNITED ST2",24721,2660344
1994,"UNITED ST3",7789,4543788
1994,"UNITED ST6",20998,2774594
1994,"UNITED ST4",20998,6627827
1993,"UNITED ST1",199,5493723
1994,"UNITED ST4",29986,837262
1997,"UNITED ST0",16609,5082061
1992,"UNITED ST1",5281,6461274
1997,"UNITED ST7",22969,3776069
1992,"UNITED ST1",17987,103568
1996,"UNITED ST8",12907,2410470
1992,"UNITED ST6",25933,4986371
1992,"UNITED ST3",25933,365277
1992,"UNITED ST6",19979,4888847
1996,"UNITED ST1",29566,2112788
1992,"UNITED ST1",2320,520299
1995,"UNITED ST7",14894,6566360
1996,"UNITED ST8",28597,852591
1995,"UNITED ST5",29527,7188138
1996,"UNITED ST0",3286,5843712
1992,"UNITED ST9",13847,462996
1997,"UNITED ST1",1901,3795599
1993,"UNITED ST3",2096,5163014
1995,"UNITED ST0",16888,7885607
1993,"UNITED ST9",6722,7781825
1994,"UNITED ST1",12982,3946563
1994,"UNITED ST1",19487,3178732
1992,"UNITED ST1",26827,1853206
1995,"UNITED ST0",3214,2756013
1993,"UNITED ST9",15212,4102436
1993,"UNITED ST4",3469,3951117
1992,"UNITED ST4",27256,6819224
1992,"UNITED ST7",27256,7180110
1995,"UNITED ST4",7681,8156529
1993,"UNITED ST5",1927,3779393
1997,"UNITED ST0",26897,6806732
1994,"UNITED ST6",25051,2623205
1995,"UNITED ST6",18871,1385537
1994,"UNITED ST6",18367,2516041
1997,"UNITED ST7",13340,3889152
1994,"UNITED ST4",10735,987015
1995,"UNITED ST9",20860,4116037
1992,"UNITED ST0",19823,1864328
1992,"UNITED ST0",17353,4844517
1994,"UNITED ST8",10244,3266443
1996,"UNITED ST3",2947,1593368
1994,"UNITED ST3",15013,7580378
1994,"UNITED ST7",7430,5625299
1995,"UNITED ST9",3497,2907702
1992,"UNITED ST0",20305,956001
1993,"UNITED ST1",5848,6479680
1993,"UNITED ST3",27148,414969
1997,"UNITED ST0",8624,1426603
1993,"UNITED ST9",4064,5815673
1996,"UNITED ST3",24388,2762568
1992,"UNITED ST1",4880,5709503
1993,"UNITED ST8",14974,4281550
1994,"UNITED ST0",4295,381521
1996,"UNITED ST7",7213,1798971
1995,"UNITED ST0",27568,1529840
1995,"UNITED ST5",29197,4759597
1995,"UNITED ST4",29197,1183939
1992,"UNITED ST9",17449,374616
1997,"UNITED ST9",142,721602
1997,"UNITED ST9",142,394454
1993,"UNITED ST1",11785,6414071
1993,"UNITED ST9",25747,8491410
1994,"UNITED ST7",28930,3727908
1997,"UNITED ST8",1381,618404
1997,"UNITED ST0",4402,1103425
1994,"UNITED ST6",1280,2104051
1993,"UNITED ST7",24037,4043669
1997,"UNITED ST4",311,2148004
1992,"UNITED ST0",16571,4720824
1993,"UNITED ST4",4127,5011718
1996,"UNITED ST0",17750,6505630
1996,"UNITED ST4",4402,4309223
1995,"UNITED ST7",13555,9709550
1993,"UNITED ST0",11323,2904506
1995,"UNITED ST6",23011,4842414
1997,"UNITED ST0",19219,3577091
1993,"UNITED ST0",19528,4102231
1994,"UNITED ST9",4936,4755248
1993,"UNITED ST5",6260,1032498
1994,"UNITED ST1",641,4969314
1994,"UNITED ST5",3091,863842
1993,"UNITED ST8",13252,2619217
1997,"UNITED ST7",3457,1461390
1992,"UNITED ST0",3448,786060
1995,"UNITED ST9",27658,506930
1993,"UNITED ST9",10744,1084224
1997,"UNITED ST7",13151,1236004
1997,"UNITED ST1",14030,850770
1992,"UNITED ST9",28534,6556664
1994,"UNITED ST7",8360,1000641
1992,"UNITED ST0",26318,4279180
1993,"UNITED ST6",26125,772296
1997,"UNITED ST9",3160,6440231
1997,"UNITED ST5",21502,1930838
1996,"UNITED ST1",11311,4426502
1995,"UNITED ST5",25429,7100829
1993,"UNITED ST9",26456,5322432
1992,"UNITED ST3",7825,4528404
1992,"UNITED ST7",3766,261742
1993,"UNITED ST1",2863,5155787
1996,"UNITED ST5",11575,3160265
1994,"UNITED ST5",8528,5532345
1994,"UNITED ST9",3763,1635966
1997,"UNITED ST5",28564,8456286
1995,"UNITED ST0",18263,176001
1994,"UNITED ST1",16075,4717100
1997,"UNITED ST9",1534,6325094
1994,"UNITED ST1",2870,4873546
1994,"UNITED ST1",4961,3175082
1994,"UNITED ST4",1631,5993730
1996,"UNITED ST4",13012,2924646
1995,"UNITED ST1",16307,5902432
1997,"UNITED ST6",18827,4802085
1993,"UNITED ST0",24923,7147445
1997,"UNITED ST1",8734,3222545
1996,"UNITED ST3",10160,1861860
1995,"UNITED ST2",9820,6076437
1993,"UNITED ST1",15593,1559889
1993,"UNITED ST9",15593,9519288
1992,"UNITED ST5",20128,4426502
1996,"UNITED ST3",26563,6888572
1996,"UNITED ST0",26563,5763225
1992,"UNITED ST6",16618,5090170
1997,"UNITED ST0",13555,109014
1994,"UNITED ST1",436,3261844
1997,"UNITED ST7",18998,7817871
1997,"UNITED ST1",14161,2760210
1996,"UNITED ST6",12340,7222020
1996,"UNITED ST6",4688,7893390
1997,"UNITED ST6",28696,5062683
1993,"UNITED ST0",19036,7854215
1995,"UNITED ST4",12439,7727448
1992,"UNITED ST3",23500,2861262
1996,"UNITED ST4",8701,832538
1992,"UNITED ST5",25042,7619136
1994,"UNITED ST0",27589,3947390
1997,"UNITED ST0",28906,3564996
1996,"UNITED ST4",11980,4188495
1995,"UNITED ST0",23482,8422694
1995,"UNITED ST1",2602,7427424
1996,"UNITED ST7",8554,2900941
1997,"UNITED ST7",28538,7637571
1997,"UNITED ST6",17995,4488368
1992,"UNITED ST5",3200,5797344
1994,"UNITED ST6",15446,552998
1995,"UNITED ST5",10459,5311199
1997,"UNITED ST5",24494,2546942
1993,"UNITED ST3",1849,133510
1997,"UNITED ST3",15953,6838795
1994,"UNITED ST5",8017,4080898
1995,"UNITED ST7",26662,4417324
1996,"UNITED ST1",23089,1194831
1997,"UNITED ST5",5785,2948540
1996,"UNITED ST9",26467,2394708
1993,"UNITED ST5",11774,7149792
1994,"UNITED ST7",16808,2290557
1996,"UNITED ST9",9925,2423122
1992,"UNITED ST0",26110,4091572
1997,"UNITED ST1",25405,4947166
1993,"UNITED ST8",9008,220901
1995,"UNITED ST5",7082,3635786
1996,"UNITED ST6",1508,1416764
1994,"UNITED ST3",3934,3574199
1994,"UNITED ST4",7063,824947
1997,"UNITED ST5",1376,1455000
1992,"UNITED ST6",13261,1714009
1996,"UNITED ST6",17668,1483580
1993,"UNITED ST9",26485,1264192
1993,"UNITED ST4",21979,3660002
1997,"UNITED ST7",151,5335074
1997,"UNITED ST1",151,1474282
1995,"UNITED ST7",13948,3954918
1995,"UNITED ST9",13948,1375159
1995,"UNITED ST7",2950,1921358
1992,"UNITED ST1",4432,2860290
1993,"UNITED ST5",17804,6827643
1995,"UNITED ST6",1978,379043
1992,"UNITED ST9",3406,5432285
1996,"UNITED ST1",16594,4507605
1996,"UNITED ST4",352,1300339
1994,"UNITED ST1",27511,2560567
1992,"UNITED ST7",27187,9156885
1997,"UNITED ST0",5231,4513560
1994,"UNITED ST5",13163,2630015
1992,"UNITED ST0",28651,1352592
1994,"UNITED ST9",5608,1743271
1993,"UNITED ST1",15428,4332974
1996,"UNITED ST4",9377,2000919
1996,"UNITED ST0",9377,2235504
1997,"UNITED ST0",14095,1216313
1995,"UNITED ST1",17377,1774339
1997,"UNITED ST1",20089,4595713
1993,"UNITED ST0",18463,1682965
1996,"UNITED ST6",25288,3525227
1996,"UNITED ST6",25288,4594244
1995,"UNITED ST7",21424,1000979
1995,"UNITED ST9",17641,3349496
1997,"UNITED ST3",8765,4247159
1993,"UNITED ST7",664,4476243
1994,"UNITED ST7",34,1259497
1996,"UNITED ST3",5620,8474215
1996,"UNITED ST9",5620,3285114
1995,"UNITED ST7",29710,1453448
1997,"UNITED ST5",11167,5586468
1993,"UNITED ST0",27478,8431142
1997,"UNITED ST7",20266,3615330
1995,"UNITED ST0",11287,2638924
1993,"UNITED ST9",4001,4669620
1993,"UNITED ST7",5836,7993728
1993,"UNITED ST7",5530,245472
1992,"UNITED ST8",22606,2961857
1994,"UNITED ST5",10606,772944
1995,"UNITED ST4",14027,4043934
1995,"UNITED ST4",28514,4829866
1997,"UNITED ST7",13351,3513067
1995,"UNITED ST7",14386,4959891
1995,"UNITED ST1",14386,9190410
1993,"UNITED ST3",26216,3713603
1996,"UNITED ST9",11272,4684377
1997,"UNITED ST4",18320,5531348
1992,"UNITED ST7",2669,4299451
1994,"UNITED ST3",24316,4441247
1994,"UNITED ST0",17596,4238269
1997,"UNITED ST1",8086,771012
1993,"UNITED ST1",8690,2226849
1996,"UNITED ST4",26671,4691988
1992,"UNITED ST5",5618,881393
1992,"UNITED ST0",5615,1079429
1994,"UNITED ST3",18421,3428964
1996,"UNITED ST0",12301,8897448
1995,"UNITED ST9",19142,6147304
1995,"UNITED ST8",21185,2358653
1995,"UNITED ST1",5059,2672589
1996,"UNITED ST5",25121,4172331
1992,"UNITED ST1",10747,724523
1994,"UNITED ST9",6487,4808230
1995,"UNITED ST5",6686,5981475
1994,"UNITED ST9",11512,3485224
1993,"UNITED ST6",15094,5437654
1993,"UNITED ST0",15094,1632810
1993,"UNITED ST5",478,2750079
1996,"UNITED ST3",24154,6141939
1996,"UNITED ST2",16898,5316114
1993,"UNITED ST6",29557,8226478
1992,"UNITED ST9",23410,7614646
1996,"UNITED ST9",13174,3721099
1995,"UNITED ST4",27224,6422862
1993,"UNITED ST5",14464,5624158
1997,"UNITED ST3",26107,6382221
1995,"UNITED ST7",2546,357274
1993,"UNITED ST0",15646,4437855
1996,"UNITED ST0",23645,4854540
1992,"UNITED ST3",25541,2907386
1997,"UNITED ST3",11230,789154
1993,"UNITED ST9",20050,5629741
1995,"UNITED ST4",6358,8513604
1995,"UNITED ST4",6358,2055744
1997,"UNITED ST2",10438,719725
1992,"UNITED ST6",13759,7993713
1995,"UNITED ST6",19150,1603869
1995,"UNITED ST4",19150,1649778
1992,"UNITED ST4",27248,5055072
1996,"UNITED ST0",25150,4251030
1997,"UNITED ST4",17899,1071694
1994,"UNITED ST5",12655,5018215
1997,"UNITED ST4",22799,6301026
1995,"UNITED ST1",7693,180603
1993,"UNITED ST7",25603,6744667
1996,"UNITED ST1",17605,1532030
1996,"UNITED ST2",22592,4123817
1992,"UNITED ST1",23362,5393073
1994,"UNITED ST1",3760,925392
1993,"UNITED ST4",28609,1032119
1992,"UNITED ST7",229,846834
1992,"UNITED ST6",4064,4983949
1992,"UNITED ST6",4064,859957
1993,"UNITED ST5",25903,6543993
1995,"UNITED ST7",22244,2173072
1995,"UNITED ST8",18398,3901558
1995,"UNITED ST4",7595,5120907
1992,"UNITED ST1",5036,2142684
1996,"UNITED ST5",8740,2431301
1994,"UNITED ST9",22309,5335127
1992,"UNITED ST1",205,5431872
1992,"UNITED ST7",13228,2973108
1993,"UNITED ST9",17068,316683
1995,"UNITED ST7",2455,1628517
1996,"UNITED ST8",8492,2924893
1997,"UNITED ST4",27328,5773501
1995,"UNITED ST9",5843,6098569
1992,"UNITED ST9",12773,7574704
1992,"UNITED ST3",14606,1250445
1996,"UNITED ST1",28012,2485511
1995,"UNITED ST9",7577,1330578
1995,"UNITED ST1",11494,1703409
1997,"UNITED ST5",20881,5700652
1994,"UNITED ST1",5144,1762061
1997,"UNITED ST3",14140,1544437
1995,"UNITED ST5",14240,2053793
1996,"UNITED ST3",25990,4887792
1996,"UNITED ST3",15097,4400031
1995,"UNITED ST0",5366,2605535
1997,"UNITED ST2",28393,334798
1993,"UNITED ST9",10186,5097567
1995,"UNITED ST6",14575,7544623
1997,"UNITED ST1",28219,2295510
1996,"UNITED ST3",5725,6043859
1996,"UNITED ST3",9926,2600948
1994,"UNITED ST7",25282,4695780
1997,"UNITED ST6",10508,4897006
1997,"UNITED ST3",19402,636188
1996,"UNITED ST6",220,5600804
1994,"UNITED ST5",29054,166071
1997,"UNITED ST2",15931,5119184
1996,"UNITED ST0",1895,7093956
1997,"UNITED ST0",29287,3818059
1997,"UNITED ST3",24616,4033975
1995,"UNITED ST9",16804,6231411
1994,"UNITED ST9",7517,284878
1996,"UNITED ST7",7603,1675890
1992,"UNITED ST1",8251,215404
1994,"UNITED ST7",22448,2894591
1996,"UNITED ST4",8902,3535295
