"s_city","lo_custkey","lo_orderdate","lo_revenue"
"UNITED ST5",7189,19931204,2373988
"UNITED ST4",27010,19970512,6740592
"UNITED ST6",9343,19971203,2372370
"UNITED ST4",29113,19920826,2139754
"UNITED ST5",20167,19921108,5128830
"UNITED ST9",27829,19950307,991920
"UNITED ST5",18187,19930925,415968
"UNITED ST8",21211,19970906,6314600
"UNITED ST1",3031,19980518,501250
"UNITED ST9",9946,19931227,2302628
"UNITED ST9",27656,19920705,3373189
"UNITED ST0",18947,19960815,1153128
"UNITED ST6",11891,19960114,1233360
"UNITED ST8",18676,19950303,5935609
"UNITED ST1",21931,19930426,3083978
"UNITED ST9",6499,19940814,3438626
"UNITED ST1",26590,19940624,4214364
"UNITED ST2",5117,19970502,2025630
"UNITED ST9",8596,19980111,276079
"UNITED ST0",8596,19980111,2615457
"UNITED ST1",20356,19921110,5153648
"UNITED ST8",4630,19950427,4010081
"UNITED ST9",5554,19920327,7980126
"UNITED ST9",19981,19940712,5939388
"UNITED ST8",27607,19930917,6413013
"UNITED ST9",25333,19960912,2609567
"UNITED ST3",14380,19960515,2514018
"UNITED ST7",17902,19970826,543279
"UNITED ST0",4889,19930423,5519978
"UNITED ST0",4889,19930423,4961628
"UNITED ST0",23888,19940624,1185528
"UNITED ST1",26624,19970403,3064010
"UNITED ST1",15328,19940915,7149688
"UNITED ST1",709,19930620,7172479
"UNITED ST9",18877,19940531,7730448
"UNITED ST9",6973,19970115,3413529
"UNITED ST1",24187,19920820,3808151
"UNITED ST9",13742,19960729,4874418
"UNITED ST3",19906,19951119,6843133
"UNITED ST4",5200,19920421,2751143
"UNITED ST4",22478,19930204,4040779
"UNITED ST4",27808,19951007,6594193
"UNITED ST9",875,19970512,5325363
"UNITED ST3",23090,19950315,826232
"UNITED ST7",6086,19950612,2516568
"UNITED ST7",1814,19970711,4984254
"UNITED ST7",5321,19940307,6358096
"UNITED ST4",14689,19970906,7868206
"UNITED ST0",28534,19970531,1562610
"UNITED ST3",26056,19931025,2009371
"UNITED ST0",22048,19931207,2077214
"UNITED ST5",22048,19931207,4483797
"UNITED ST7",9419,19940216,2035588
"UNITED ST0",12313,19960208,4438237
"UNITED ST3",12313,19960208,1201815
"UNITED ST5",17663,19920427,1892979
"UNITED ST5",15971,19960726,2118156
"UNITED ST9",548,19960830,2573046
"UNITED ST3",25489,19931127,702320
"UNITED ST4",18428,19930528,2187002
"UNITED ST4",26266,19950111,560237
"UNITED ST0",9886,19940801,4990370
"UNITED ST6",9886,19940801,2005139
"UNITED ST1",8428,19940320,3623752
"UNITED ST4",12514,19951020,8074877
"UNITED ST9",18463,19970327,4989369
"UNITED ST2",26233,19941001,2170997
"UNITED ST4",2207,19950708,6761356
"UNITED ST7",14150,19920319,4346610
"UNITED ST1",18547,19960614,6126644
"UNITED ST5",26207,19920315,3106163
"UNITED ST6",29869,19940626,144720
"UNITED ST9",23783,19970803,7995499
"UNITED ST0",23783,19970803,6157136
"UNITED ST9",6226,19960312,1856455
"UNITED ST3",23635,19940513,8572070
"UNITED ST4",2005,19960620,4117682
"UNITED ST3",1051,19920506,3910328
"UNITED ST2",1051,19920506,1700161
"UNITED ST7",26327,19931218,1168146
"UNITED ST9",21268,19961206,2085202
"UNITED ST5",5237,19940421,7479361
"UNITED ST7",29545,19950130,4485799
"UNITED ST8",18667,19960410,5897101
"UNITED ST4",22900,19930214,2612418
"UNITED ST6",1861,19971124,3418388
"UNITED ST0",7057,19941120,954431
"UNITED ST4",23503,19960222,1580378
"UNITED ST3",23212,19950905,282568
"UNITED ST6",2140,19950628,4690029
"UNITED ST4",1478,19960710,886984
"UNITED ST7",19906,19971022,4772814
"UNITED ST3",4234,19970712,1577927
"UNITED ST0",18877,19940713,4860974
"UNITED ST9",7864,19980201,6918004
"UNITED ST1",14515,19970917,1545718
"UNITED ST4",13961,19960126,6771342
"UNITED ST6",13961,19960126,1213704
"UNITED ST1",7546,19970713,2127712
"UNITED ST7",6160,19930409,5308184
"UNITED ST0",29627,19940710,5443401
"UNITED ST1",6719,19920226,4020730
"UNITED ST0",12749,19970304,6316344
"UNITED ST4",12749,19970304,1896272
"UNITED ST0",13507,19941029,4661521
"UNITED ST9",9454,19960423,4914233
"UNITED ST4",9466,19940807,4257685
"UNITED ST5",13271,19950527,990213
"UNITED ST7",19934,19930519,5297731
"UNITED ST1",11146,19980422,2130166
"UNITED ST7",1903,19931207,4344778
"UNITED ST1",23527,19970511,7732124
"UNITED ST8",21796,19940812,5876027
"UNITED ST1",14494,19960610,4767538
"UNITED ST1",21601,19971013,492354
"UNITED ST7",2440,19930720,4486452
"UNITED ST9",6385,19971003,5237182
"UNITED ST4",4039,19940820,2699006
"UNITED ST0",12400,19950930,9708810
"UNITED ST4",11368,19951031,407588
"UNITED ST1",29497,19941217,1328620
"UNITED ST4",12290,19920325,2423073
"UNITED ST7",1942,19920515,4085556
"UNITED ST1",24890,19920229,3674470
"UNITED ST4",4027,19920227,1512195
"UNITED ST7",5401,19970822,5544152
"UNITED ST3",19396,19920320,5040982
"UNITED ST1",3182,19980603,4489936
"UNITED ST9",5395,19941001,4112579
"UNITED ST7",10268,19951201,5937692
"UNITED ST0",10268,19951201,4179031
"UNITED ST3",13702,19951111,3997282
"UNITED ST0",6244,19950203,1242256
"UNITED ST3",6244,19950203,5811860
"UNITED ST1",1552,19971003,5667466
"UNITED ST4",28592,19971102,5226406
"UNITED ST4",7759,19920722,167075
"UNITED ST2",13273,19920706,4699044
"UNITED ST3",20504,19980330,1559120
"UNITED ST4",27556,19961215,4998884
"UNITED ST4",11158,19961120,4268563
"UNITED ST4",14230,19940628,2703909
"UNITED ST1",8008,19980607,2117362
"UNITED ST7",14720,19950209,1149348
"UNITED ST9",12937,19930904,4169668
"UNITED ST0",28408,19940307,1586401
"UNITED ST0",18506,19941205,9156198
"UNITED ST9",29500,19930803,3365604
"UNITED ST9",24550,19950924,3083784
"UNITED ST7",24550,19950924,2343187
"UNITED ST4",4564,19920518,5860512
"UNITED ST1",27253,19960516,4888509
"UNITED ST0",17203,19920825,2659390
"UNITED ST1",25522,19931224,2771000
"UNITED ST0",4937,19950917,4025872
"UNITED ST3",15047,19941213,4219107
"UNITED ST7",15823,19930101,629452
"UNITED ST7",25184,19960521,4567721
"UNITED ST8",16202,19941118,695512
"UNITED ST9",19546,19930820,2594890
"UNITED ST6",16294,19950724,431631
"UNITED ST0",27884,19930906,3285755
"UNITED ST0",16886,19940224,274921
"UNITED ST1",6169,19930520,3622806
"UNITED ST0",6169,19930520,1015893
"UNITED ST1",25183,19920401,1247448
"UNITED ST9",9355,19980601,1851590
"UNITED ST7",6511,19920121,2348478
"UNITED ST6",18361,19940403,1187662
"UNITED ST3",18361,19940403,964084
"UNITED ST9",11260,19921028,1679653
"UNITED ST4",27982,19961126,3654885
"UNITED ST8",22525,19970930,1717734
"UNITED ST6",25588,19970119,5969454
"UNITED ST2",8084,19980307,7547087
"UNITED ST0",3523,19970928,4659112
"UNITED ST7",29147,19961208,1433360
"UNITED ST0",23738,19940411,4915221
"UNITED ST5",6446,19960525,300184
"UNITED ST9",1165,19971002,5134417
"UNITED ST9",14725,19941208,2823405
"UNITED ST7",26603,19960108,1898781
"UNITED ST5",1432,19960718,1067880
"UNITED ST4",29951,19951227,3908250
"UNITED ST9",12944,19950617,6558624
"UNITED ST4",11338,19931121,4347030
"UNITED ST4",827,19980420,6660940
"UNITED ST4",6619,19941204,7377355
"UNITED ST8",2551,19920126,2509963
"UNITED ST8",11275,19940817,3856343
"UNITED ST6",5666,19940211,4805519
"UNITED ST7",4423,19971001,1268023
"UNITED ST1",4423,19971001,3273894
"UNITED ST4",3475,19920622,929546
"UNITED ST6",3475,19920622,2420589
"UNITED ST9",3454,19930809,5633517
"UNITED ST5",11068,19980203,3165340
"UNITED ST1",730,19980112,4403710
"UNITED ST2",29050,19980704,4254951
"UNITED ST4",26704,19980406,2260177
"UNITED ST0",22349,19950303,4723584
"UNITED ST7",17072,19970415,210774
"UNITED ST3",29392,19940615,2445769
"UNITED ST5",20671,19970410,2223900
"UNITED ST1",12947,19940201,1173478
"UNITED ST4",8815,19970814,4900499
"UNITED ST9",13688,19970718,4883112
"UNITED ST5",7717,19970612,5486074
"UNITED ST5",6256,19921208,2792559
"UNITED ST3",6256,19921208,5815584
"UNITED ST8",2291,19970506,2292046
"UNITED ST7",23116,19980503,1486703
"UNITED ST0",5881,19930703,2771003
"UNITED ST4",1360,19930601,7341150
"UNITED ST4",25645,19970128,2687720
"UNITED ST0",16760,19941103,4297739
"UNITED ST0",7393,19940901,826978
"UNITED ST6",4951,19931209,5427671
"UNITED ST7",19981,19930319,3427645
"UNITED ST7",15640,19950802,475501
"UNITED ST9",27205,19940914,7744236
"UNITED ST5",961,19930612,1113112
"UNITED ST1",23158,19940708,6086166
"UNITED ST2",18769,19980126,3212782
"UNITED ST3",11384,19940724,393666
"UNITED ST9",26446,19921107,8091239
"UNITED ST3",14428,19960528,3021490
"UNITED ST5",13004,19930405,3708750
"UNITED ST9",6334,19950905,874002
"UNITED ST5",6334,19950905,3160100
"UNITED ST1",26671,19930829,4991132
"UNITED ST0",5332,19941218,4869263
"UNITED ST2",8549,19940327,1532781
"UNITED ST0",29818,19980715,1387053
"UNITED ST7",6517,19950603,6200483
"UNITED ST2",6517,19950603,3662841
"UNITED ST3",20348,19920716,2339112
"UNITED ST3",12083,19920827,8206413
"UNITED ST7",17374,19921207,305906
"UNITED ST1",13636,19980223,4931717
"UNITED ST7",29587,19960819,2519838
"UNITED ST9",29587,19960819,5200300
"UNITED ST5",7789,19920704,3793482
"UNITED ST2",26272,19950905,7284211
"UNITED ST9",24545,19961022,4451456
"UNITED ST8",6041,19960516,3071155
"UNITED ST0",29525,19931228,765027
"UNITED ST1",19121,19950226,4673958
"UNITED ST2",23185,19980721,3953679
"UNITED ST9",7370,19951024,4108726
"UNITED ST7",29276,19971030,806383
"UNITED ST7",26836,19940827,6995606
"UNITED ST7",11428,19940601,93655
"UNITED ST1",1406,19921215,212073
"UNITED ST8",26000,19950703,3397614
"UNITED ST7",19997,19921007,3240540
"UNITED ST1",21052,19951029,6943105
"UNITED ST1",13357,19970204,4988131
"UNITED ST3",6826,19920429,2062446
"UNITED ST4",24467,19920323,919934
"UNITED ST4",11002,19950318,1833112
"UNITED ST7",13267,19941219,8403464
"UNITED ST4",14060,19920611,1375284
"UNITED ST6",22027,19940523,5386691
"UNITED ST3",29534,19980315,5563719
"UNITED ST4",8612,19950922,3958608
"UNITED ST6",19172,19970531,1677233
"UNITED ST8",226,19960225,5848097
"UNITED ST9",24772,19920322,3470365
"UNITED ST6",6505,19920516,1933835
"UNITED ST4",4825,19920119,1445653
"UNITED ST3",14090,19950320,7317418
"UNITED ST7",18889,19920906,558536
"UNITED ST9",21355,19960226,2949430
"UNITED ST4",6982,19960102,5823579
"UNITED ST3",18085,19941112,274983
"UNITED ST4",24811,19980429,5023093
"UNITED ST9",26125,19970621,2837411
"UNITED ST1",20060,19920101,2869254
"UNITED ST6",24689,19960817,2601650
"UNITED ST7",11930,19970316,4972746
"UNITED ST7",2206,19980309,4570424
"UNITED ST4",29275,19940731,2771713
"UNITED ST7",17113,19940325,4473604
"UNITED ST9",4786,19940608,1812891
"UNITED ST9",10729,19970118,6308630
"UNITED ST1",14389,19950204,261372
"UNITED ST3",1108,19940910,1791193
"UNITED ST7",17978,19961031,415641
"UNITED ST0",481,19941009,1974183
"UNITED ST4",26041,19970227,3904674
"UNITED ST0",5947,19920330,6062433
"UNITED ST7",29674,19980127,2863630
"UNITED ST9",13186,19940401,3692034
"UNITED ST1",6380,19921214,6039356
"UNITED ST9",6380,19921214,5583404
"UNITED ST7",27455,19960522,4506676
"UNITED ST9",24277,19921008,3126639
"UNITED ST0",5477,19951224,5377711
"UNITED ST7",28186,19940602,2522640
"UNITED ST6",17734,19960210,3272279
"UNITED ST5",23948,19980625,435088
"UNITED ST3",21598,19921202,6564155
"UNITED ST0",10483,19960121,5057404
"UNITED ST0",20164,19930428,2461397
"UNITED ST8",22198,19950203,1312035
"UNITED ST1",22198,19950203,3527042
"UNITED ST6",24472,19940724,4269228
"UNITED ST1",21521,19930328,1115955
"UNITED ST0",25073,19920413,3941241
"UNITED ST3",11705,19930215,6881211
"UNITED ST0",3158,19921028,6355485
"UNITED ST1",24391,19951117,2072170
"UNITED ST9",8735,19971107,722483
"UNITED ST1",6641,19931101,3506284
"UNITED ST7",25967,19960722,1154008
"UNITED ST4",24400,19950620,5558280
"UNITED ST1",13066,19970917,1692626
"UNITED ST7",28867,19970310,4533430
"UNITED ST1",10826,19940130,1843475
"UNITED ST6",8063,19980517,183957
"UNITED ST9",3184,19970807,1192389
"UNITED ST0",3184,19970807,3925954
"UNITED ST7",22630,19930101,7540017
"UNITED ST7",14896,19931026,1663345
"UNITED ST9",10450,19970622,3472616
"UNITED ST0",10594,19920116,2333395
"UNITED ST7",3634,19960315,2996037
"UNITED ST4",3634,19960315,4731111
"UNITED ST1",7529,19921013,5957064
"UNITED ST2",21937,19960429,1138956
"UNITED ST4",26554,19980529,121253
"UNITED ST7",5893,19960106,3736336
"UNITED ST3",5099,19951013,2978532
"UNITED ST6",9113,19920223,1910883
"UNITED ST1",5374,19940607,4216768
"UNITED ST7",27106,19960927,4828627
"UNITED ST8",28975,19980108,1441411
"UNITED ST8",14977,19960208,4525850
"UNITED ST0",21559,19920306,2469908
"UNITED ST4",6092,19941102,2485879
"UNITED ST0",11186,19921130,1107729
"UNITED ST6",3340,19920805,6414984
"UNITED ST8",16405,19920824,2694534
"UNITED ST1",2872,19980215,4036033
"UNITED ST6",2872,19980215,6869450
"UNITED ST7",20083,19970609,1131944
"UNITED ST8",320,19930530,1546763
"UNITED ST7",320,19930530,7211808
"UNITED ST5",29467,19941226,2972588
"UNITED ST1",62,19920709,1401140
"UNITED ST1",2045,19960816,4937949
"UNITED ST8",2045,19960816,2117199
"UNITED ST3",23483,19930312,2661339
"UNITED ST3",14554,19940119,3201304
"UNITED ST7",15076,19931028,7530943
"UNITED ST3",7330,19920302,4079146
"UNITED ST7",16288,19931021,6032319
"UNITED ST4",16288,19931021,1574320
"UNITED ST9",4358,19920515,3349392
"UNITED ST7",23701,19950818,2422284
"UNITED ST2",26521,19930428,1227625
"UNITED ST7",10198,19940721,3096172
"UNITED ST5",24728,19940303,160003
"UNITED ST6",4573,19930209,8247059
"UNITED ST4",29608,19920408,3942808
"UNITED ST3",7621,19940809,8202379
"UNITED ST0",29902,19940209,4050672
"UNITED ST4",17306,19970511,5945632
"UNITED ST3",8077,19940731,6576708
"UNITED ST1",4187,19971108,5026306
"UNITED ST9",13598,19941010,4859099
"UNITED ST5",16862,19930620,6991000
"UNITED ST0",17815,19940825,3547926
"UNITED ST5",18373,19930805,3039933
"UNITED ST6",7720,19980414,2166511
"UNITED ST9",6659,19951031,2560084
"UNITED ST0",12343,19950817,3019259
"UNITED ST9",28724,19940711,2946393
"UNITED ST8",10678,19970413,630375
"UNITED ST3",2980,19931009,6860057
"UNITED ST9",2980,19931009,4156650
"UNITED ST1",4603,19960302,1841931
"UNITED ST6",12407,19941122,1342467
"UNITED ST6",71,19980127,5933829
"UNITED ST1",29815,19950731,5622362
"UNITED ST1",13096,19931109,3259713
"UNITED ST8",14939,19931211,2557628
"UNITED ST1",14059,19950216,1516047
"UNITED ST1",27260,19970204,169419
"UNITED ST4",6445,19980217,1063791
"UNITED ST8",1051,19920304,2894354
"UNITED ST0",8389,19921129,7487184
"UNITED ST9",14288,19960404,2730950
"UNITED ST4",1552,19970115,2198549
"UNITED ST1",1552,19970115,9226357
"UNITED ST3",7552,19950710,583755
"UNITED ST0",28555,19920716,3373521
"UNITED ST1",28066,19961113,6129392
"UNITED ST7",445,19931215,4841204
"UNITED ST9",29398,19920805,3296294
"UNITED ST4",27448,19940406,2496826
"UNITED ST8",2773,19970217,839411
"UNITED ST1",16951,19960118,2108654
"UNITED ST6",16951,19960118,2085789
"UNITED ST9",28445,19931013,5539124
"UNITED ST3",12799,19941030,846352
"UNITED ST4",12388,19970614,4896344
"UNITED ST0",4340,19970129,3000900
"UNITED ST9",11573,19950828,3498048
"UNITED ST8",29668,19971026,6423807
"UNITED ST6",12622,19980412,1055334
"UNITED ST0",28057,19960722,7174764
"UNITED ST4",21799,19970618,2903786
"UNITED ST7",19690,19980613,4122274
"UNITED ST7",1165,19971129,3963757
"UNITED ST8",23254,19961213,6251452
"UNITED ST7",18140,19970110,5273742
"UNITED ST0",11164,19941001,473372
"UNITED ST3",9719,19960525,3833237
"UNITED ST3",23299,19941004,3803334
"UNITED ST9",16091,19931110,3391738
"UNITED ST4",22313,19920424,5967712
"UNITED ST6",16408,19960629,5357162
"UNITED ST4",19645,19930807,4806549
"UNITED ST0",20233,19950319,4418295
"UNITED ST1",29176,19970407,5859183
"UNITED ST3",25507,19920922,3918250
"UNITED ST4",14936,19940917,2018312
"UNITED ST9",29215,19951122,3033989
"UNITED ST1",12839,19941115,4691898
"UNITED ST4",6790,19951122,2158950
"UNITED ST4",15994,19970318,3274892
"UNITED ST4",27590,19921015,5391768
"UNITED ST9",12910,19920816,1217898
"UNITED ST7",20300,19970623,1824774
"UNITED ST5",15067,19931226,4987915
"UNITED ST4",12445,19940709,3348647
"UNITED ST9",21623,19970529,4935789
"UNITED ST5",11671,19970525,844982
"UNITED ST8",21244,19970927,6465509
"UNITED ST1",2026,19951208,9039788
"UNITED ST0",2167,19950811,4811637
"UNITED ST5",12523,19940406,2598266
"UNITED ST1",12523,19940406,598798
"UNITED ST9",29890,19970530,7014047
"UNITED ST0",29890,19970530,780747
"UNITED ST4",19949,19940113,2592917
"UNITED ST7",7759,19921103,6267409
"UNITED ST0",8458,19941014,1926339
"UNITED ST6",2846,19940109,6445188
"UNITED ST5",28970,19960321,3802556
"UNITED ST0",548,19950317,950925
"UNITED ST6",18601,19950507,6810799
"UNITED ST7",29239,19980525,5977700
"UNITED ST1",19402,19970128,7834513
"UNITED ST0",8494,19951023,3985611
"UNITED ST4",8494,19951023,7415970
"UNITED ST7",2053,19941111,1205727
"UNITED ST1",15167,19971104,4349212
"UNITED ST4",24253,19940918,5599120
"UNITED ST3",24253,19940918,6042684
"UNITED ST4",24253,19940918,1451078
"UNITED ST1",2254,19940710,308233
"UNITED ST2",23305,19950425,4008281
"UNITED ST5",14065,19931231,898908
"UNITED ST0",20410,19950303,5247005
"UNITED ST0",21806,19980428,647392
"UNITED ST0",28030,19970806,2620689
"UNITED ST5",15524,19960405,4030561
"UNITED ST6",28724,19930329,5858556
"UNITED ST9",20839,19931005,5258952
"UNITED ST4",21236,19970121,755815
"UNITED ST0",23951,19980228,4355212
"UNITED ST0",22346,19970203,1556582
"UNITED ST4",26092,19960419,5932384
"UNITED ST5",6584,19970602,7346816
"UNITED ST1",6584,19970602,6385618
"UNITED ST9",8890,19930206,5170595
"UNITED ST1",29834,19930912,3873082
"UNITED ST6",5381,19950512,1782742
"UNITED ST1",24304,19920526,338361
"UNITED ST7",2296,19950729,6691189
"UNITED ST9",26935,19920828,9269581
"UNITED ST1",5377,19960328,3369213
"UNITED ST7",2290,19970912,4116905
"UNITED ST8",29909,19941226,954882
"UNITED ST2",8917,19980515,4977630
"UNITED ST5",5263,19921018,337954
"UNITED ST8",26804,19970429,8004060
"UNITED ST8",12992,19920530,926660
"UNITED ST7",5864,19920727,4537594
"UNITED ST7",28757,19950919,737432
"UNITED ST6",28757,19950919,2161969
"UNITED ST7",3157,19960521,468250
"UNITED ST4",7067,19980511,1678216
"UNITED ST5",14356,19970522,5429636
"UNITED ST1",8776,19940130,4512277
"UNITED ST5",8359,19960604,1781716
"UNITED ST4",3346,19940827,1079450
"UNITED ST4",27274,19940718,1233289
"UNITED ST5",24802,19971016,141171
"UNITED ST6",2291,19971119,1767717
"UNITED ST1",2291,19971119,5871463
"UNITED ST6",8047,19920507,2410560
"UNITED ST6",29786,19950921,2230948
"UNITED ST7",25259,19960630,6479280
"UNITED ST4",23911,19980331,1062157
"UNITED ST0",3913,19941010,5281486
"UNITED ST3",19979,19980724,5861542
"UNITED ST5",2536,19921217,6803634
"UNITED ST6",20201,19960526,2158242
"UNITED ST1",20201,19960526,2260699
"UNITED ST8",26578,19960524,6119625
"UNITED ST5",17245,19951018,3859740
"UNITED ST0",12146,19970923,4375664
"UNITED ST1",17158,19930122,3794989
"UNITED ST9",15694,19931201,433629
"UNITED ST3",4714,19940715,4777120
"UNITED ST0",20389,19950327,129856
"UNITED ST6",10357,19970823,4741744
"UNITED ST8",23584,19930209,792619
"UNITED ST6",23584,19930209,2262808
"UNITED ST4",26558,19930202,1386707
"UNITED ST3",2950,19950724,766900
"UNITED ST4",29831,19960104,6222392
"UNITED ST7",11230,19950616,3819660
"UNITED ST0",27922,19940313,4982740
"UNITED ST1",21553,19950727,5227058
"UNITED ST8",6064,19960614,5641175
"UNITED ST0",6064,19960614,7605471
"UNITED ST1",23270,19920206,2974020
"UNITED ST0",19811,19970515,5014090
"UNITED ST7",19811,19970515,1408096
"UNITED ST3",7349,19930721,4921602
"UNITED ST9",1258,19921230,4537381
"UNITED ST9",5428,19980116,6578191
"UNITED ST4",5713,19940403,8943300
"UNITED ST9",28076,19971011,1280525
"UNITED ST4",14525,19941127,7804684
"UNITED ST7",29152,19931015,2754560
"UNITED ST6",25400,19950212,6136581
"UNITED ST1",7006,19931128,4636212
"UNITED ST7",23368,19930723,363901
"UNITED ST4",10492,19930112,4842149
"UNITED ST0",26816,19940503,4704728
"UNITED ST1",10276,19960224,128730
"UNITED ST9",10489,19930104,3318378
"UNITED ST7",181,19961024,5580977
"UNITED ST0",2834,19950731,4824892
"UNITED ST0",1396,19960814,2960520
"UNITED ST1",14035,19920817,6692352
"UNITED ST4",10648,19971014,5948664
"UNITED ST3",19760,19920306,735241
"UNITED ST0",820,19950426,6781048
"UNITED ST7",1795,19971124,3447666
"UNITED ST0",1795,19971124,2575379
"UNITED ST6",18155,19941005,2753255
"UNITED ST7",7000,19930408,5793915
"UNITED ST1",11702,19930105,1172190
"UNITED ST5",13252,19960814,5555216
"UNITED ST9",17050,19951118,2517184
"UNITED ST5",27106,19940130,1085184
"UNITED ST7",27560,19951204,2578767
"UNITED ST3",10696,19980413,7042639
