"s_city","d_year","lo_custkey","lo_partkey","lo_revenue","lo_supplycost"
"UNITED ST4",1993,427703,73195,3367891,70091
"UNITED ST9",1992,145504,253431,2259373,83065
"UNITED ST1",1992,171724,33007,2140380,56400
"UNITED ST4",1992,171724,348606,1710846,99275
"UNITED ST6",1992,25555,448559,4341686,90451
"UNITED ST1",1993,662143,280367,933713,80841
"UNITED ST0",1993,662143,205898,892920,108232
"UNITED ST3",1993,689882,369249,3638314,79093
"UNITED ST3",1993,689882,670079,2920527,62942
"UNITED ST4",1992,884257,522976,2878488,119937
"UNITED ST2",1992,884257,274203,5145497,70631
"UNITED ST9",1992,882952,526766,5146956,107564
"UNITED ST5",1992,518368,16313,4523860,73758
"UNITED ST1",1993,719192,517174,1095858,71469
"UNITED ST6",1993,719192,322690,7159002,102760
"UNITED ST0",1993,290146,1863,1990762,105891
"UNITED ST6",1993,290146,675146,632306,67266
"UNITED ST2",1993,290146,765024,3724345,65339
"UNITED ST9",1993,399991,149489,1590788,92308
"UNITED ST6",1992,407524,8292,2508606,72017
"UNITED ST2",1993,210562,553379,3197005,85941
"UNITED ST9",1993,254173,13616,1017190,91776
"UNITED ST2",1993,62375,523603,2550477,97594
"UNITED ST4",1993,496070,676819,4175188,107746
"UNITED ST4",1992,772637,249766,2257927,102945
"UNITED ST0",1993,503863,402249,5640978,69073
"UNITED ST3",1993,734291,348170,4417048,73089
"UNITED ST1",1992,422554,728523,988299,93089
"UNITED ST8",1992,692272,46014,1468815,57600
"UNITED ST1",1992,779875,689965,4777848,117295
"UNITED ST8",1993,34447,779869,6752695,116929
"UNITED ST4",1992,788041,98853,6788882,111111
"UNITED ST2",1993,515554,549003,2322771,63118
"UNITED ST6",1993,225742,224909,6139863,110033
"UNITED ST8",1993,42230,645963,1700856,114535
"UNITED ST1",1992,300586,210096,3450854,60364
"UNITED ST7",1993,210883,402062,578424,57842
"UNITED ST6",1993,567088,46914,4280093,111654
"UNITED ST2",1992,810601,81364,2768750,80721
"UNITED ST6",1993,38245,473097,984464,64204
"UNITED ST8",1992,593605,64012,1346893,58560
"UNITED ST4",1993,712318,776579,1042990,99332
"UNITED ST5",1992,621604,206052,2500484,57482
"UNITED ST1",1992,79021,592605,2281547,101854
"UNITED ST2",1992,82555,320935,5280984,117355
"UNITED ST0",1993,528797,375124,911323,71946
"UNITED ST2",1993,528797,695210,4555580,72310
"UNITED ST5",1992,26770,21708,1303760,97782
"UNITED ST5",1992,26770,33917,5789646,111054
"UNITED ST8",1993,218179,726620,658636,98795
"UNITED ST2",1993,17518,665574,1462563,92372
"UNITED ST1",1993,14629,597013,4695257,66599
"UNITED ST0",1993,46903,778879,3277424,117470
"UNITED ST1",1993,298081,247195,3006217,68530
"UNITED ST9",1992,140578,84141,1575196,67508
"UNITED ST3",1992,677239,525375,1041860,84021
"UNITED ST8",1992,628336,679139,1710693,67086
"UNITED ST7",1992,591868,787842,3990847,115788
"UNITED ST2",1993,102991,253266,4375888,73155
"UNITED ST1",1992,259559,303630,4278450,98017
"UNITED ST0",1992,126667,789447,3177295,92184
"UNITED ST6",1992,169294,666650,4558868,96997
"UNITED ST3",1992,166723,290800,7994086,107447
"UNITED ST5",1992,312100,583344,1926882,85639
"UNITED ST0",1993,350972,651392,1692633,80601
"UNITED ST5",1992,544409,23892,6417355,108953
"UNITED ST6",1993,256363,258056,2535100,60842
"UNITED ST7",1993,256363,650119,2385117,64144
"UNITED ST8",1993,221633,483721,3562823,102282
"UNITED ST5",1993,780142,177931,5456253,120535
"UNITED ST4",1993,594097,286561,3268425,92853
"UNITED ST2",1992,834967,142107,3312855,68946
"UNITED ST7",1993,812338,670156,2618229,67567
"UNITED ST0",1993,543259,723514,5375030,92248
"UNITED ST1",1993,523693,463558,2145357,91291
"UNITED ST3",1993,314777,278807,7218163,107147
"UNITED ST0",1992,864553,796344,4554260,86418
"UNITED ST8",1992,88219,725588,459861,96813
"UNITED ST5",1992,4669,84610,293408,95676
"UNITED ST7",1992,391333,738447,1633951,89124
"UNITED ST6",1992,280612,609946,2388556,111354
"UNITED ST5",1992,873487,791035,1844388,67560
"UNITED ST6",1993,79511,170614,1120265,101076
"UNITED ST0",1992,376015,790241,1789146,79872
"UNITED ST6",1993,58324,605938,2301187,110634
"UNITED ST1",1993,642814,765977,600624,122576
"UNITED ST8",1992,206929,548702,6239423,105040
"UNITED ST2",1992,823834,473108,3783780,64864
"UNITED ST4",1993,129710,137341,5706327,82700
"UNITED ST0",1992,421465,166110,2032318,70566
"UNITED ST7",1992,252866,30601,4738770,91896
"UNITED ST7",1992,114499,672090,1892590,63723
"UNITED ST2",1992,297716,549689,5228150,104319
"UNITED ST9",1993,160003,748244,5587516,77532
"UNITED ST7",1992,435047,740744,1199325,107082
"UNITED ST4",1993,9268,666116,3531909,64924
"UNITED ST5",1992,737759,210216,320967,67572
"UNITED ST6",1992,369226,763760,8124717,109423
"UNITED ST2",1993,275567,182660,5996493,104559
"UNITED ST2",1992,51031,475030,964809,60300
"UNITED ST9",1992,466309,716840,727869,111408
"UNITED ST7",1992,731413,107145,4345872,69128
"UNITED ST5",1992,481108,596488,6692759,95067
"UNITED ST7",1992,805147,379370,2065338,86961
"UNITED ST4",1993,581476,274270,3695452,74655
"UNITED ST6",1992,827591,377547,3024874,97471
"UNITED ST2",1992,171289,671646,145584,97056
"UNITED ST4",1993,669250,421963,2799135,113096
"UNITED ST9",1993,793756,403766,4675272,100184
"UNITED ST0",1993,83986,75338,127393,78799
"UNITED ST1",1992,500443,225092,91537,61024
"UNITED ST0",1993,694141,230200,3051513,67811
"UNITED ST7",1993,821144,575537,6100125,96750
"UNITED ST7",1992,313363,658208,1609314,69970
"UNITED ST9",1993,582809,665912,3032776,112672
"UNITED ST8",1992,194804,132390,827830,85343
"UNITED ST1",1993,729799,669310,2978163,76756
"UNITED ST2",1992,64930,88176,2200281,69850
"UNITED ST1",1993,747536,617375,4962585,77540
"UNITED ST0",1992,786124,790943,8745813,122034
"UNITED ST3",1992,390946,709602,2211074,96694
"UNITED ST0",1992,150169,265113,970290,64686
"UNITED ST4",1992,890863,100524,3582622,91471
"UNITED ST2",1992,253105,511772,349615,107025
"UNITED ST9",1992,335846,408917,5316991,109553
"UNITED ST6",1992,660301,139324,5862276,81799
"UNITED ST8",1993,398213,513550,5209681,93811
"UNITED ST2",1992,599155,300627,1647141,97656
"UNITED ST0",1992,832904,262284,473582,74776
"UNITED ST3",1993,338920,417458,1752297,82525
"UNITED ST0",1993,338920,215627,3730030,92556
"UNITED ST3",1993,424603,732110,2361821,68524
"UNITED ST8",1992,60262,74744,1979988,103124
"UNITED ST7",1993,595246,297477,265402,88467
"UNITED ST7",1993,339517,384675,6054990,105579
"UNITED ST1",1992,460246,557879,3160939,116211
"UNITED ST4",1992,745918,369621,5502935,101436
"UNITED ST2",1993,526013,568417,1892386,89123
"UNITED ST8",1993,526013,215430,3161737,80725
"UNITED ST4",1992,213262,736923,1861895,117593
"UNITED ST7",1993,846685,328390,2042467,85102
"UNITED ST8",1993,274358,197429,3590139,91585
"UNITED ST6",1993,274358,585828,6617920,114828
"UNITED ST6",1993,514849,422648,3467928,94237
"UNITED ST4",1993,262280,537277,5435738,78855
"UNITED ST5",1992,136481,360310,4120492,82218
"UNITED ST7",1993,643741,28688,2793623,97000
"UNITED ST3",1993,270133,573440,1150199,90805
"UNITED ST4",1993,572966,553493,3414605,92788
"UNITED ST8",1993,126037,42319,5562377,75678
"UNITED ST8",1992,845588,747744,2580062,107502
"UNITED ST7",1993,566756,16965,3809087,112917
"UNITED ST3",1992,185971,692977,4680577,118196
"UNITED ST3",1993,433906,274706,7825292,100841
"UNITED ST0",1992,715537,293237,4118776,73813
"UNITED ST0",1992,252067,127647,828946,100478
"UNITED ST4",1993,563119,611782,829937,101625
"UNITED ST1",1992,87748,464503,682378,88048
"UNITED ST6",1993,884248,672175,5013001,68828
"UNITED ST7",1993,884248,432979,3166189,114717
"UNITED ST3",1993,4684,565143,3707720,72487
"UNITED ST8",1993,480479,366965,8851174,121917
"UNITED ST4",1992,648850,173546,793574,97172
"UNITED ST1",1992,407368,48579,1451191,91654
"UNITED ST9",1993,819961,460494,829047,87268
"UNITED ST6",1993,704096,603325,1787161,73697
"UNITED ST9",1992,293099,243174,4981416,67029
"UNITED ST1",1992,203116,651325,4486159,76577
"UNITED ST3",1993,108701,705443,1123966,86904
"UNITED ST6",1992,83597,795302,4704608,83836
"UNITED ST6",1993,112463,763303,4235437,81976
"UNITED ST2",1993,346289,521352,2557140,82399
"UNITED ST1",1993,624505,200269,2967556,70155
"UNITED ST2",1992,490024,587989,4777008,124617
"UNITED ST3",1993,177643,101648,3429601,98978
"UNITED ST9",1992,767512,223402,1781324,79523
"UNITED ST7",1992,219082,547813,6263419,111647
"UNITED ST9",1993,131831,265282,5113807,74836
"UNITED ST5",1993,131831,545573,301050,97113
"UNITED ST2",1993,770956,763293,2962071,81375
"UNITED ST3",1992,646225,193622,2779304,102937
"UNITED ST9",1993,206371,179831,4968158,114649
"UNITED ST9",1993,255283,117460,2420079,88647
"UNITED ST2",1993,391273,405028,1475073,55980
"UNITED ST1",1992,698050,708357,6356929,81919
"UNITED ST4",1992,882562,357800,5826029,111467
"UNITED ST0",1993,835634,323600,4520074,97415
"UNITED ST5",1993,807742,82327,3977714,78559
"UNITED ST8",1993,641888,648084,2963015,61923
"UNITED ST0",1992,116462,59186,4264650,68710
"UNITED ST3",1992,630136,175495,5941163,94229
"UNITED ST9",1993,402313,364539,150730,96211
"UNITED ST7",1993,345148,73531,5232755,90271
"UNITED ST6",1992,370481,188288,3567317,82576
"UNITED ST5",1993,665531,655090,4284746,62703
"UNITED ST0",1993,759088,655876,8078414,109910
"UNITED ST5",1993,195682,23706,4537084,97782
"UNITED ST9",1993,7561,299240,2821726,74353
"UNITED ST5",1993,570341,12680,312165,95560
"UNITED ST5",1992,532400,94378,617566,82342
"UNITED ST4",1993,803729,333202,242097,74111
"UNITED ST8",1993,695692,24956,5597707,112857
"UNITED ST8",1992,627145,134262,1368850,77775
"UNITED ST0",1993,556246,631260,325205,71473
"UNITED ST4",1993,869519,242499,5120136,86488
"UNITED ST8",1992,53338,258908,6338091,112013
"UNITED ST7",1993,739708,86561,1454706,92853
"UNITED ST3",1992,323891,535519,4526674,93269
"UNITED ST1",1993,679759,611025,1089492,56159
"UNITED ST5",1993,898454,754080,2268100,68043
"UNITED ST3",1992,556858,198749,6208406,110864
"UNITED ST9",1992,552787,322112,5063756,68046
"UNITED ST0",1993,575645,142503,4896144,92730
"UNITED ST4",1992,749992,631413,2324433,80662
"UNITED ST0",1992,749992,660049,2796975,60540
"UNITED ST9",1993,582079,505402,405325,84442
"UNITED ST8",1992,580465,178499,6459821,94649
"UNITED ST8",1992,355498,632837,8495040,106188
"UNITED ST9",1992,355498,90703,7960390,101622
"UNITED ST2",1992,456008,228133,1167232,63667
"UNITED ST9",1992,456008,78134,2402200,66727
"UNITED ST2",1992,532450,526754,2051400,106843
"UNITED ST1",1992,532450,373519,3941437,95550
"UNITED ST9",1993,369383,209499,133805,84508
"UNITED ST9",1993,369383,782322,2742578,84257
"UNITED ST4",1993,369383,474728,1702700,102162
"UNITED ST9",1992,23947,745063,5155663,66481
"UNITED ST6",1993,55438,169745,6513101,108884
"UNITED ST7",1993,55438,195786,2054903,112906
"UNITED ST4",1992,236497,761880,2582660,116511
"UNITED ST2",1992,236497,113572,6340694,95134
"UNITED ST1",1992,236497,630932,1732497,111774
"UNITED ST9",1992,236497,73940,7983043,114836
"UNITED ST0",1992,724516,301671,4967800,100359
"UNITED ST2",1992,453334,234495,2144220,85768
"UNITED ST0",1992,463642,638283,2606147,73275
"UNITED ST4",1992,205108,554077,2303948,67863
"UNITED ST3",1992,12958,271097,1522014,64084
"UNITED ST2",1992,646531,372350,4187368,85340
"UNITED ST4",1992,567703,745039,2337104,65040
"UNITED ST6",1993,26719,76316,1201848,77538
"UNITED ST4",1992,851117,107202,3134246,72552
"UNITED ST0",1993,738694,305660,3297987,99939
"UNITED ST7",1993,738694,425763,6915390,101324
"UNITED ST7",1992,88241,666384,2138954,81021
"UNITED ST1",1993,483460,650230,4719619,70812
"UNITED ST6",1993,647105,187985,4529461,124378
"UNITED ST0",1992,61553,686754,5605118,104443
"UNITED ST6",1992,291035,317380,4646255,83842
"UNITED ST4",1993,309835,168758,6265752,109605
"UNITED ST6",1992,513121,76658,653860,98079
"UNITED ST9",1992,206332,763134,3871421,71826
"UNITED ST4",1992,6007,71652,6273783,97419
"UNITED ST4",1993,761303,35697,6465452,97961
"UNITED ST9",1992,324248,779945,3110261,121494
"UNITED ST4",1992,619534,604160,3830868,63847
"UNITED ST4",1992,36718,651417,3078855,82102
"UNITED ST8",1992,695957,119214,2930106,73992
"UNITED ST9",1993,629779,65384,253683,80962
"UNITED ST5",1992,810740,161124,689739,71107
"UNITED ST2",1993,716344,763043,4320075,66360
"UNITED ST0",1992,189368,27091,4689322,61085
"UNITED ST4",1992,133747,444975,2257861,115197
"UNITED ST4",1992,184577,678766,6497374,104683
"UNITED ST2",1992,71449,298946,7974213,116695
"UNITED ST7",1993,224215,8485,4643075,83608
"UNITED ST1",1992,501904,788185,855556,76389
"UNITED ST5",1993,160343,745931,751222,118614
"UNITED ST9",1993,380578,275459,1847558,86066
"UNITED ST5",1992,701066,139647,3673501,101198
"UNITED ST2",1992,713140,496180,1658385,70569
"UNITED ST2",1992,727169,539763,2372405,108164
"UNITED ST4",1993,716492,575128,1548389,72186
"UNITED ST2",1992,65278,787956,2943244,122635
"UNITED ST6",1992,465857,150275,2650540,79516
"UNITED ST2",1993,495283,274533,3988897,90451
"UNITED ST7",1993,385300,147884,1089580,115912
"UNITED ST4",1992,482062,241345,2176470,77179
"UNITED ST6",1992,532786,407486,4846453,83607
"UNITED ST4",1993,384344,530184,1070889,72849
"UNITED ST7",1992,439979,769137,1286908,72366
"UNITED ST0",1993,719209,308356,6275964,81860
"UNITED ST2",1992,880166,492231,2532044,73392
"UNITED ST7",1992,422531,619698,960890,97059
"UNITED ST0",1992,422531,53659,6973098,96759
"UNITED ST4",1992,571582,564064,3357047,67682
"UNITED ST2",1992,891514,148635,7596538,101017
"UNITED ST1",1992,86050,34482,532596,84988
"UNITED ST4",1992,86050,793733,1402905,109602
"UNITED ST9",1993,539437,329374,6665960,84201
"UNITED ST1",1992,599611,552693,3117766,104740
"UNITED ST4",1992,419663,250453,5557622,84206
"UNITED ST8",1993,782131,288918,4385870,114414
"UNITED ST8",1993,259642,700078,4437212,64682
"UNITED ST5",1992,281716,744495,2715607,92367
"UNITED ST9",1992,103153,528473,1324278,90087
"UNITED ST8",1992,514934,495497,5762426,89548
"UNITED ST4",1992,86626,653678,4454377,97898
"UNITED ST2",1993,837905,535593,4107253,97714
"UNITED ST4",1993,837905,666412,3411490,82702
"UNITED ST1",1992,302087,120072,914062,65524
"UNITED ST9",1992,22207,136295,2327094,79877
"UNITED ST7",1992,645268,430657,7230067,95257
"UNITED ST7",1992,645268,678277,3926390,75314
"UNITED ST0",1993,228730,89209,2208282,71892
"UNITED ST9",1992,498106,144709,5208489,105222
"UNITED ST4",1993,618826,69457,513522,85587
"UNITED ST2",1993,698123,768494,5259240,93747
"UNITED ST8",1992,352835,611508,2782161,85168
"UNITED ST4",1992,86467,48275,3412923,73396
"UNITED ST3",1992,311993,598808,4152966,114406
"UNITED ST0",1992,405259,785199,4854124,77049
"UNITED ST2",1992,493081,345971,1688195,121017
"UNITED ST2",1992,580612,310153,3024164,69788
"UNITED ST4",1992,810031,558731,5841613,107382
"UNITED ST8",1992,810031,728888,8829011,115011
"UNITED ST5",1993,724801,306221,4130788,73632
"UNITED ST8",1993,724801,241194,3655279,68110
"UNITED ST2",1993,199066,47086,1615737,61984
"UNITED ST7",1992,698488,81458,2461459,86367
"UNITED ST6",1992,253090,51961,3343854,114777
"UNITED ST4",1993,745745,146463,6086142,90567
"UNITED ST2",1992,175726,138334,5159960,82339
"UNITED ST7",1992,842392,114170,1591524,71050
"UNITED ST3",1992,685177,136241,2115109,76634
"UNITED ST8",1993,14335,33765,7085527,101925
"UNITED ST1",1992,263729,279730,324846,102583
"UNITED ST1",1993,20501,349252,2486669,78074
"UNITED ST9",1993,83815,322405,2215309,85643
"UNITED ST4",1992,257911,217975,348304,113577
"UNITED ST9",1993,445855,20372,2913001,77542
"UNITED ST2",1992,433255,650892,7150296,110571
"UNITED ST2",1992,21673,80685,2348608,99940
"UNITED ST9",1993,485914,587326,5914660,84798
"UNITED ST6",1992,72712,135866,4421824,114111
"UNITED ST0",1992,166877,111721,5700648,103963
"UNITED ST4",1993,161984,307437,4763697,86665
"UNITED ST9",1992,62740,589911,4682082,120053
"UNITED ST0",1993,777952,353713,3088191,106002
"UNITED ST3",1993,336157,544410,5273618,87263
"UNITED ST0",1992,422047,720772,7663963,107564
"UNITED ST1",1992,232031,273613,2627409,95196
"UNITED ST9",1993,445813,86425,5843278,84685
"UNITED ST1",1992,603217,671883,2040335,111291
"UNITED ST6",1993,586948,255079,4012152,62043
"UNITED ST7",1992,46096,711682,508095,101619
"UNITED ST0",1993,322588,208848,3794752,105409
"UNITED ST3",1993,765305,492957,1481946,116995
"UNITED ST7",1993,305233,745967,4982001,120775
"UNITED ST6",1993,640204,453927,3430761,112854
"UNITED ST5",1993,761327,52782,3424455,104086
"UNITED ST8",1993,761327,691082,1875691,64383
"UNITED ST9",1993,309608,212449,2912098,81685
"UNITED ST7",1993,791045,709952,2887946,117715
"UNITED ST5",1993,747170,411067,818619,58682
"UNITED ST5",1993,412370,266462,831357,85707
"UNITED ST9",1993,412370,295823,6351284,109128
"UNITED ST6",1993,178447,720801,2769090,109306
"UNITED ST5",1993,461929,785234,2005184,79152
"UNITED ST4",1993,46574,633605,4969581,92314
"UNITED ST3",1993,117409,352812,5245682,111888
"UNITED ST3",1993,475099,155238,1308748,77593
"UNITED ST2",1993,756004,18848,6784665,106010
"UNITED ST8",1993,666814,546539,1807481,95130
"UNITED ST1",1993,493163,367543,618443,96631
"UNITED ST9",1993,755701,784489,4097263,94407
"UNITED ST0",1993,615236,792968,6586732,123655
"UNITED ST8",1993,271669,698064,2666757,63721
"UNITED ST9",1993,555700,398269,6103404,82035
"UNITED ST3",1992,33968,754848,2275760,114168
"UNITED ST4",1992,745931,513046,3009734,63541
"UNITED ST7",1992,715879,223267,1392592,71415
"UNITED ST6",1993,141794,464202,2938773,69970
"UNITED ST0",1993,178714,326010,4873344,62160
"UNITED ST2",1992,143287,291780,2104862,106306
"UNITED ST0",1993,739430,455854,2779898,108589
"UNITED ST0",1992,488725,85956,5719042,116517
"UNITED ST2",1992,816055,118016,4140176,62040
"UNITED ST0",1992,882271,290081,3907263,64264
"UNITED ST8",1992,489025,106440,6725946,86786
"UNITED ST2",1992,379243,773351,5697280,85459
"UNITED ST4",1992,803288,15228,1646236,68593
"UNITED ST0",1992,794992,42449,278288,83486
"UNITED ST0",1992,539314,203177,1244344,64809
"UNITED ST4",1992,334373,723718,836006,104500
"UNITED ST5",1993,341680,527270,2440127,77835
"UNITED ST6",1992,893330,706116,5217672,67324
"UNITED ST8",1993,747871,578198,1856827,76570
"UNITED ST5",1992,629209,398283,2734914,82876
"UNITED ST9",1992,82597,579258,5782182,80233
"UNITED ST8",1992,452155,170646,3955138,102998
"UNITED ST0",1993,341746,366761,3739576,109665
"UNITED ST3",1993,160975,160037,3334971,65821
"UNITED ST6",1993,160975,141581,2089883,97354
"UNITED ST7",1992,833947,39209,1922086,68892
"UNITED ST6",1993,230923,189155,2572902,74649
"UNITED ST6",1993,77954,775000,2042443,64498
"UNITED ST2",1993,80545,634221,315366,69311
"UNITED ST1",1992,1595,545096,4066773,68464
"UNITED ST9",1992,431992,227530,3410596,87451
"UNITED ST5",1993,603241,751170,5111692,73268
"UNITED ST7",1993,391528,265292,2489414,75436
"UNITED ST1",1992,661957,1966,1242193,112077
"UNITED ST5",1993,771287,48864,6102086,108771
"UNITED ST3",1993,348883,404447,1905502,81085
"UNITED ST1",1993,300152,262539,4849909,90091
"UNITED ST3",1993,153809,627873,356566,108050
"UNITED ST4",1993,55180,185214,5129281,77952
"UNITED ST0",1992,531446,772662,3670477,104077
"UNITED ST7",1993,732967,508792,4856676,108046
"UNITED ST8",1993,442772,301419,1240009,85224
"UNITED ST7",1992,299864,369919,7016839,119334
"UNITED ST1",1993,420914,481820,3016213,108108
"UNITED ST4",1993,344821,349986,5313881,122158
"UNITED ST1",1992,834869,222019,1904584,56460
"UNITED ST3",1993,273502,478445,6285822,85405
"UNITED ST8",1993,405583,296460,2490529,87387
"UNITED ST7",1992,329044,279622,3723743,96096
"UNITED ST4",1992,58205,204057,1752936,57662
"UNITED ST5",1992,282058,588743,7834266,109903
