"d_yearmonthnum","lo_custkey","lo_partkey","lo_revenue","lo_suppkey","lo_supplycost"
199211,79546,120243,500243,15421,75794
199211,79546,174883,2132131,11372,117472
199211,79546,454634,5032716,8852,95316
199208,153509,368151,3741540,18002,73148
199206,183278,447013,1995819,2606,57599
199206,183278,339829,9344050,15915,112128
199205,241627,487399,6377302,12058,83182
199210,237961,552396,4116267,3109,86902
199210,237961,451520,2501550,2466,88290
199203,4513,24246,1376202,12392,70214
199203,4513,100986,1573688,11537,119218
199211,149390,150354,3303031,18116,84261
199208,55495,455646,7377061,16151,96097
199208,55495,226618,2876045,5460,92676
199208,55495,559372,6943478,3054,85881
199208,55495,548680,864330,17691,103719
199208,55495,256100,2483923,11131,63365
199204,244585,248112,2728697,4770,63606
199204,244585,271446,982278,8262,85045
199204,283402,435378,6501082,30,78801
199205,21937,509040,2596324,14671,62941
199205,21937,25062,4352934,7500,59223
199209,232024,429491,2671904,1727,85228
199206,180616,98396,2323053,19442,83663
199206,180616,187649,8335872,10131,104198
199206,180616,495996,6507765,9729,119518
199202,185440,598244,6576878,19041,80533
199202,185440,529263,129224,16030,77534
199205,287027,119637,2460095,6103,99397
199205,287027,136191,5102656,4026,73631
199205,287027,472180,2281276,8357,69129
199209,51454,224164,2369990,17383,65289
199202,150379,126810,5143068,17064,110208
199208,167890,526141,1372533,10270,70027
199206,158351,137990,9125955,19699,121679
199206,158351,191232,3890296,6683,79393
199206,158351,488811,2822070,470,107987
199202,295586,577056,5608498,8036,67981
199206,152230,273285,246620,12457,75496
199206,152230,40910,7512843,769,111054
199205,125309,562993,3289552,17795,123358
199210,53825,312569,2372325,10696,94893
199212,241783,57121,5123226,15362,64687
199209,197323,447808,344132,2036,105346
199209,197323,460335,5051709,14001,77718
199211,177313,572172,609633,17983,74649
199211,177313,284871,3307142,10102,111351
199211,177313,100419,6676904,9230,85164
199204,86495,415115,4441748,8377,61805
199206,78503,246236,234079,10832,70933
199206,78503,271772,8544424,13158,104625
199206,78503,151571,5678995,6679,97354
199202,57340,344006,2702674,15120,62999
199202,57340,248683,5547678,17251,97900
199210,105139,4527,2946068,17077,85891
199210,105139,309247,1492401,8562,75373
199201,1658,428075,884690,4499,60183
199211,54970,165504,776902,1148,94170
199211,54970,24347,498365,9007,76280
199202,73606,196604,1851953,18840,102036
199202,73606,109144,4151304,7883,69188
199203,231166,187662,3257866,14214,104979
199201,184612,9515,6002885,7714,85470
199201,184612,371813,8127257,17505,113088
199204,33106,167725,7809088,1502,107563
199204,33106,138848,5603914,16078,113210
199205,72334,58363,3171264,6087,79281
199205,224275,106183,5244283,8592,71350
199205,224275,203791,2159149,11245,101686
199201,228604,503608,966948,7392,96694
199201,228604,520551,4667444,14043,94291
199206,160240,427130,4334151,10641,63426
199206,160240,373286,6660423,9633,81556
199209,145244,224113,2800170,19017,62226
199209,145244,466450,3192633,4779,84985
199206,255976,196609,1838636,13046,102336
199206,255976,309796,2889248,216,108346
199206,255976,28743,7372373,2241,100304
199204,139018,239818,3132399,9605,105468
199212,37192,476885,4282278,7075,111711
199205,214561,442199,3841178,10179,68470
199201,17309,22029,2187346,19245,57061
199212,212120,563011,4040350,14556,64439
199210,83125,277691,4171700,15861,100120
199210,83125,388196,5265138,14897,77050
199210,16858,311160,5623862,7389,70269
199212,280889,305078,5306994,3370,64983
199212,280889,558896,1354724,15615,117292
199208,94303,492890,4243988,5951,112972
199207,165151,593976,9737044,17235,124197
199206,71389,139534,5507355,10354,94411
199206,71389,345757,6424965,6484,108164
199206,71389,121166,4936211,16345,71229
199206,71389,503487,5961840,3718,89427
199206,18965,112917,578973,14077,115794
199201,205846,382671,8333392,3687,105219
199201,205846,381162,4922874,5932,74589
199205,248438,53106,5189590,380,63546
199209,263668,144127,344309,17132,70267
199209,263668,136587,3500438,16416,97414
199208,87622,294246,982262,17765,74413
199207,287383,137711,3497420,5908,104922
199207,287383,305535,1848624,15173,92431
199208,184600,50268,4656189,10446,73095
199208,184600,156700,351340,2099,105402
199202,112054,474794,8313219,17962,106126
199201,270298,246733,6817983,4417,100783
199201,270298,238078,3657816,11283,60963
199201,270298,178362,5928521,19721,86421
199201,190411,93882,6871348,2979,112552
199207,102850,532948,6338944,17187,118855
199207,102850,533006,3532532,18866,62338
199212,162232,598774,5689414,8917,112365
199212,162232,524871,2786899,15055,113751
199201,216671,97491,1768326,13486,89309
199201,216671,409481,6056843,16271,83427
199209,173608,178544,4705366,10705,97352
199209,173608,185186,3363542,5544,76270
199208,29834,46841,2502976,6831,107270
199201,28877,53032,2167066,2088,59101
199211,252487,522560,1582540,7552,94952
199212,180181,1603,5455679,4895,90276
199201,92891,397014,2613072,11800,66660
199207,65561,331270,780756,14941,78075
199207,65561,253590,6791752,2584,92614
199207,65561,184752,6612300,7375,110205
199207,65561,126251,2023164,7311,76635
199203,219728,234545,4833624,8354,88771
199203,219728,365765,2013825,16700,109845
199203,219728,411905,6835102,9330,109012
199203,219728,81149,4972616,15892,67808
199208,25921,318901,7149670,13715,115193
199204,194297,232839,7016407,13876,106309
199203,165493,343132,2418396,15149,70507
199209,9637,163067,3654614,10074,67803
199212,66532,89066,1137354,18688,63303
199201,257579,381079,5684294,8998,69603
199201,257773,401012,3651960,4410,54779
199207,197278,82559,2719294,3473,92493
199212,181345,518999,6193149,16432,121078
199207,185027,74562,307312,689,92193
199201,164507,130061,4036922,4603,65463
199206,95251,372094,5363968,1743,69964
199207,170863,164583,1318064,16685,98854
199209,165781,322832,8906845,16924,111289
199201,287365,457669,644149,19825,97598
199202,272443,405315,3050725,9774,73217
199211,1495,594343,4930007,767,86239
199211,1495,313728,341375,910,104502
199204,270389,95365,5521701,12084,81621
199204,270389,187520,1286016,5784,96451
199204,270389,442581,6094240,14908,91413
199204,270389,244686,807181,18694,97840
199204,270389,34761,5256856,18544,101745
199209,17221,388531,7535626,1254,97171
199209,17221,207494,1387465,9150,84088
199209,17221,151644,4486663,11874,101738
199209,17221,472580,6831264,15276,93153
199206,55348,334361,6354423,17587,83721
199206,55348,4427,4436291,10936,79885
199208,130490,23492,4246470,6560,84929
199207,143773,218973,8428681,9553,113517
199207,143773,278131,4456444,19205,66547
199203,13762,588080,3971404,9615,70083
199203,13762,56714,1670710,6232,100242
199207,185110,165635,5442016,9912,102037
199204,209261,51328,2686572,200,76759
199203,142639,476813,4116517,15220,107387
199203,142639,524550,1543039,16750,94471
199207,182767,326696,1894948,7678,103360
199210,60146,482695,6809662,10314,100660
199211,157726,304044,1152833,15019,62881
199202,49709,251738,2703552,15733,101383
199211,252049,289663,4372911,16836,99159
199211,252049,552234,4456717,18270,77172
199211,252049,437905,4695658,19952,110572
199211,252049,260808,8405290,16663,106127
199206,184744,279634,6483525,7639,96817
199203,95200,477751,2938841,5357,103723
199201,287248,62962,8194554,15114,115497
199201,287248,499944,7505475,6729,116635
199201,287248,339763,7932100,2740,108165
199201,135785,369645,504101,1554,102877
199201,135785,591376,1452676,13422,88041
199204,108832,538133,5279363,2990,70266
199208,15235,167973,7200542,8695,122458
199208,15235,295812,7972398,5384,108468
199208,15235,109807,6834801,685,109008
199209,36433,257855,1954241,11652,108770
199202,26831,54696,2287856,18048,99041
199202,26831,62899,744756,11332,111713
199202,26831,529073,3416355,150,66123
199202,26831,126812,5516430,10439,110328
199205,23227,408973,1505560,1787,112917
199209,209536,289488,1013544,14709,88648
199210,77260,62340,3190733,9257,78140
199205,253405,524208,5544810,7741,73930
199205,253405,552654,3010495,17803,102397
199201,182272,83286,5330976,1545,76156
199205,178246,467638,2832296,13353,96336
199205,171658,52643,5903868,9884,95738
199205,171658,370840,8789818,14228,114649
199201,258406,274323,3891930,13091,77838
199201,258406,2422,1297931,4125,79465
199211,210731,126558,7453723,5653,95073
199211,169454,86543,2698108,17184,91772
199204,239074,82731,2570595,6719,102823
199204,239074,254364,3359155,4051,79101
199201,100087,562563,2574855,13907,97532
199202,81880,210401,4852143,15828,78683
199211,297107,126662,506598,19548,101319
199211,297107,237411,6342873,17677,80904
199210,263470,37479,5969004,6102,84988
199210,263470,495889,4291826,5536,113091
199202,170359,405261,114291,19843,69974
199202,170359,302840,7585088,16185,110569
199209,291607,599158,1991293,12681,75427
199211,100810,508370,1910393,13958,82701
199211,135559,370398,1870716,7162,88102
199201,121282,508171,2476215,430,70749
199207,257672,337593,6033146,16942,97834
199212,20624,520947,1967920,13652,118075
199212,20624,344715,1034703,2611,105582
199203,175762,459782,5573632,15692,104505
199203,175762,151675,1726670,6080,103600
199202,169576,270331,3188234,9023,78079
199211,112000,303789,7986790,17567,107566
199211,112000,448941,7181696,14117,113395
199209,31741,304636,4662642,8406,98437
199209,31741,347305,1855341,13477,81137
199207,84644,41296,3674751,9291,74237
199210,23242,402430,4748709,13510,79944
199207,117553,234995,192998,360,115798
199205,163291,195790,8774580,6080,113147
199205,156215,154894,4201806,2162,116933
199202,41324,445996,6921181,6208,116518
199202,41324,45151,109615,12990,65769
199202,41324,436842,2113238,15520,106729
199202,41324,395813,8503704,17360,114528
199208,87983,297533,5606294,8628,91831
199208,87983,231048,4749274,9074,58741
199209,214570,475199,575343,1227,70450
199209,214570,63234,2815884,17239,71833
199203,131890,208320,1719634,9904,73698
199203,257746,478819,4983473,2812,107867
199205,210718,480071,4944139,4918,63063
199205,210718,341518,4834450,4215,93570
199210,19771,334416,3733329,4549,87024
199210,19771,325892,7404934,13908,115072
199201,35122,566961,4818385,2864,121676
199205,166633,274394,2145619,2274,82102
199205,166633,128483,149636,16107,90688
199203,235334,599092,3968645,4666,71464
199203,250979,211307,1809160,936,73097
199202,101197,561248,898124,17948,78553
199212,104503,389489,5840339,6166,94708
199206,151876,388038,2979448,17840,67561
199202,125953,160514,5510785,2233,94470
199203,21871,441369,6420666,8723,78620
199211,141685,332446,3400389,13336,88705
199206,189694,377059,1237147,14036,68162
199205,84116,488853,5414980,7785,110509
199205,84116,341722,6111255,6285,105822
199201,287932,313846,1673847,14500,111589
199201,287932,200966,4620701,19378,112017
199210,276094,419813,5198370,11658,103967
199209,109073,372840,7685750,8468,114769
199211,295921,525675,7239667,18518,102039
199212,200068,426543,3637062,18084,88171
199203,152161,99075,2470361,4014,64444
199203,152161,144208,4295046,10109,75132
199206,147541,513937,3059026,16428,117054
199204,65491,595062,5556106,10994,69422
199207,242899,475012,390848,8129,59219
199207,242899,522096,2124333,8503,67084
199207,242899,42742,5504045,5109,101084
199211,277063,280405,814609,11627,83123
199202,152575,169590,3817057,15723,99575
199210,233510,185803,5182867,4991,113328
199210,233510,378859,6522769,17998,116270
199204,206230,5470,687735,8744,82528
199203,45037,344039,1501065,18736,64981
199203,45037,63398,3735654,659,81683
199203,45037,337755,2662218,14218,107564
199203,45037,37598,2280351,15937,92135
199212,186502,483112,1204599,3914,65705
199212,186502,459640,950174,14843,95977
199212,186502,533103,908864,15336,68164
199201,129419,507200,5205360,12685,72430
199201,129419,301494,6281016,9356,89728
199201,129419,208270,2886737,10825,70695
199201,129419,578177,2583098,816,75309
199210,197269,268029,1270190,737,59820
199207,204086,346736,7130880,15307,106963
199209,222091,521275,5518136,11528,77775
199201,17446,561798,8368965,5000,111586
199201,17446,387666,5436315,16013,105219
199201,17446,359556,3198769,6542,96932
199202,239761,341567,2734535,2362,96513
199202,239761,499544,1222467,17791,92611
199208,172763,203978,3167338,19510,112917
199212,217619,271184,3545216,5133,69310
199212,217619,177950,1216770,5860,121677
199209,156743,163012,860008,415,64500
199209,156743,270807,5052479,3122,106667
199208,283300,547454,4013322,13205,90085
199208,283300,507365,6521359,14468,82340
199211,115283,380539,6983370,17170,97171
199209,149248,464843,5669323,8103,108469
199207,14536,140590,5870124,6082,97835
199207,14536,592355,716428,16377,86839
199207,14536,58392,2005329,17295,81023
199207,14536,387110,5027820,13573,71826
199202,84973,44812,4348104,4872,105408
199202,84973,407228,111249,13259,68112
199202,84973,65175,670419,18651,68410
199203,15206,89629,5869116,18730,97117
199206,110188,538285,2096043,5854,79395
199202,175135,141181,1077962,1326,73330
199202,73543,407797,3842551,4805,102286
199209,200965,463978,3996533,11991,116517
199209,200965,436357,3329031,5111,77599
199204,30175,111940,573870,13980,117116
199210,282220,166420,735777,15679,89185
199210,282220,405205,2067155,5432,66610
199210,282220,277419,4887400,14752,83784
199204,256063,462717,1829182,6635,100781
199204,256063,282698,1152946,13346,100840
199211,108038,36467,3087612,3049,84207
199210,15796,319355,942797,10304,82460
199210,15796,383577,4815624,15236,99633
199207,241312,194240,1849256,10025,80054
199207,241312,580935,9877959,16136,120954
199210,170789,94120,2620410,1041,66847
199210,170789,479825,6074956,13843,108288
199207,62854,358036,1732927,9526,65641
199205,76777,477918,3190782,18789,113753
199207,11645,308659,3835572,17676,100058
199204,163303,106546,7607446,15668,93152
199212,298070,186258,1747525,16122,80655
199212,298070,235631,5326508,8834,93997
199212,298070,236141,4265434,1677,64627
199201,270481,422724,3066155,12613,98802
199204,99679,103080,3140932,7019,64984
199208,47149,111330,1062333,14431,80479
199208,47149,318982,8121937,11058,120058
199208,47149,128076,3895158,1503,66244
199208,47149,545691,687721,5836,104200
199208,47149,422840,8202401,3364,105769
199206,4232,450689,2434895,6227,98379
199206,141349,119415,7028609,8739,86064
199201,6460,301768,1061850,15948,106185
199201,183343,256429,5897690,14702,83124
199201,183343,599254,947261,5343,81193
199201,71566,67284,500512,698,75076
199203,10327,210168,4754641,10408,64689
199203,10327,384925,7760262,3673,120594
199203,10327,221806,8638950,18503,103667
199205,240791,20248,4007063,1231,70094
199211,108652,289867,2413905,2757,111411
199211,108652,381405,891834,15559,89183
199212,6938,160496,7321728,18430,93389
199212,6938,529911,2717246,13837,116453
199202,178477,337488,2869409,2879,91528
199202,178477,346369,4299833,4059,84921
199203,179342,212836,8044572,9944,104929
199206,93442,456692,2143271,18030,98920
199206,93442,417903,2704006,6158,109252
199206,93442,48867,2313405,17447,108951
199206,93442,497453,3979979,5153,87025
199201,292876,333633,7839780,15376,99997
199201,292876,316705,5965655,14903,103301
199203,75577,75442,280653,11731,85046
199203,75577,3271,2583394,3451,70456
199210,104804,32688,1123131,10228,97240
199206,488,70406,2293082,19638,82584
199206,488,489336,3280142,8064,79518
199206,488,58534,3802966,18323,89551
199206,276757,247234,701644,12439,70873
199206,276757,171452,2589865,2691,91407
