"s_city","d_year","lo_custkey","lo_partkey","lo_revenue","lo_supplycost"
"UNITED ST8",1993,117749,353617,2355546,100236
"UNITED ST3",1992,229735,330982,789084,120778
"UNITED ST5",1992,229735,293335,3121552,79699
"UNITED ST7",1992,238285,462985,2481701,116877
"UNITED ST3",1992,238285,154650,1585324,102279
"UNITED ST9",1993,76078,122092,3142847,66845
"UNITED ST0",1992,76828,61964,5720101,115557
"UNITED ST3",1992,168565,317140,2707684,69427
"UNITED ST5",1992,205594,246040,3638450,59161
"UNITED ST7",1993,158941,105606,1450440,96696
"UNITED ST8",1993,158941,476421,6148560,83844
"UNITED ST4",1993,31364,147492,283266,92369
"UNITED ST6",1993,17527,120811,5854464,109908
"UNITED ST4",1993,104264,130005,2285280,62100
"UNITED ST6",1993,181360,126481,3825984,90448
"UNITED ST3",1992,195088,466084,4296845,63003
"UNITED ST7",1992,96931,229818,5363998,104868
"UNITED ST3",1992,156088,494864,3925870,111530
"UNITED ST7",1992,264968,130707,2259010,104262
"UNITED ST7",1992,259330,476664,4163944,98438
"UNITED ST4",1992,15907,53439,4386154,83545
"UNITED ST3",1993,19513,415110,3082445,61505
"UNITED ST1",1993,218524,499674,6959036,100419
"UNITED ST2",1992,18310,175790,1029916,111947
"UNITED ST4",1993,121919,443457,3907199,84025
"UNITED ST4",1993,194965,481932,6631698,114834
"UNITED ST4",1993,253676,231769,2261997,102045
"UNITED ST4",1992,48854,271458,1821106,85766
"UNITED ST4",1993,125626,3911,7677069,108894
"UNITED ST6",1993,258616,257203,1462999,69611
"UNITED ST9",1993,258616,150948,5623018,119936
"UNITED ST1",1992,61487,123330,2557793,81199
"UNITED ST8",1992,129814,505317,5585352,79337
"UNITED ST6",1993,35375,248686,6767533,98080
"UNITED ST5",1993,12067,472272,2955093,74655
"UNITED ST8",1993,213526,48810,4579941,105528
"UNITED ST5",1993,68249,564072,5289448,68163
"UNITED ST0",1993,64768,457503,3148794,87628
"UNITED ST4",1993,64768,249563,3618019,90753
"UNITED ST5",1993,267775,277202,2438564,70751
"UNITED ST2",1992,97507,150793,4203841,110627
"UNITED ST7",1993,195919,459440,6379955,83965
"UNITED ST2",1992,232,296303,4365614,77957
"UNITED ST5",1992,154262,437279,1992217,72975
"UNITED ST5",1993,61982,320056,511119,64562
"UNITED ST4",1992,22501,250093,5008870,62584
"UNITED ST9",1992,8051,541357,4656438,83899
"UNITED ST8",1993,94765,18396,2576204,78863
"UNITED ST7",1992,8134,43655,5673608,95919
"UNITED ST4",1993,200522,167016,1732816,64980
"UNITED ST9",1993,200522,234898,6719338,109972
"UNITED ST7",1993,259796,324218,1826034,74532
"UNITED ST1",1993,259796,528810,8649668,110327
"UNITED ST1",1993,209014,23513,3065512,86190
"UNITED ST5",1992,89609,83316,1157685,77958
"UNITED ST7",1993,270128,66435,1210835,84085
"UNITED ST5",1992,28549,422678,4177696,96039
"UNITED ST1",1992,293189,379034,3038544,66781
"UNITED ST7",1992,44677,385599,6170616,101074
"UNITED ST3",1992,86803,79092,3568871,64265
"UNITED ST6",1992,82391,512483,5201209,89727
"UNITED ST4",1992,288478,100766,2226117,106005
"UNITED ST9",1992,282428,246478,512805,85467
"UNITED ST1",1992,54848,114915,7897191,115794
"UNITED ST0",1992,51850,298946,6548579,116695
"UNITED ST0",1993,180844,522831,3170015,111228
"UNITED ST7",1992,141988,333883,3036322,115012
"UNITED ST3",1993,171214,454680,3432786,98079
"UNITED ST7",1992,56111,478835,7409413,108828
"UNITED ST3",1992,220775,339779,8031644,109125
"UNITED ST0",1992,137509,111164,4818156,70509
"UNITED ST0",1993,60004,349051,4851176,66002
"UNITED ST0",1993,154078,500343,4083692,80599
"UNITED ST7",1992,4882,25353,5829276,76701
"UNITED ST0",1993,291997,248155,2223930,66188
"UNITED ST3",1993,154970,44220,3284264,69853
"UNITED ST6",1993,154970,251972,2251033,115437
"UNITED ST7",1993,16519,298468,2968094,87987
"UNITED ST6",1993,133384,59904,542394,111834
"UNITED ST9",1993,295601,107500,2713500,90450
"UNITED ST1",1993,150952,567196,5093101,75790
"UNITED ST7",1992,226300,321409,6250804,85823
"UNITED ST6",1993,264383,311867,8116632,112731
"UNITED ST2",1993,77000,119089,1263211,66484
"UNITED ST6",1993,92719,309387,3895872,83782
"UNITED ST9",1993,230450,434130,2873097,63846
"UNITED ST1",1993,10909,549274,4454059,79395
"UNITED ST0",1992,74365,384251,4374246,80114
"UNITED ST2",1993,47575,267164,203607,67869
"UNITED ST2",1992,194917,489781,1041206,106245
"UNITED ST1",1992,52078,147525,584977,94351
"UNITED ST0",1992,96529,236670,5766302,96399
"UNITED ST7",1992,36415,89151,4715660,68409
"UNITED ST2",1993,170239,25700,6372744,97542
"UNITED ST9",1992,148903,326292,2999087,79096
"UNITED ST1",1992,162928,359841,7823816,114049
"UNITED ST0",1992,162928,442301,5848389,74596
"UNITED ST4",1992,162928,386126,5185406,72726
"UNITED ST9",1993,205231,18995,4827082,114839
"UNITED ST5",1993,222973,300514,449806,90870
"UNITED ST5",1993,179557,309405,134367,84863
"UNITED ST6",1992,252718,190717,4078193,108462
"UNITED ST0",1992,44533,171220,712753,77473
"UNITED ST3",1992,164753,327839,365896,112009
"UNITED ST2",1993,228377,294009,4914651,60179
"UNITED ST3",1993,267725,366685,6416367,105100
"UNITED ST5",1993,267695,417291,1135773,72496
"UNITED ST5",1992,194995,136968,3889622,120297
"UNITED ST6",1992,231787,478103,4722157,64864
"UNITED ST7",1993,165593,239132,2988424,64267
"UNITED ST4",1993,165593,452919,5727983,112313
"UNITED ST3",1993,2810,373350,5997954,85400
"UNITED ST8",1992,57667,411203,3275689,66850
"UNITED ST8",1992,90343,313619,2732972,97956
"UNITED ST3",1992,274945,125691,2966440,103001
"UNITED ST0",1992,179920,248311,4813044,75558
"UNITED ST3",1993,184654,22011,1612241,55980
"UNITED ST4",1993,253642,595241,129613,80173
"UNITED ST8",1993,253642,570429,5789183,89964
"UNITED ST3",1993,258802,586167,1515046,75188
"UNITED ST1",1993,221149,188540,7093920,97712
"UNITED ST7",1993,139411,440553,138898,89611
"UNITED ST4",1993,238420,531076,3121881,66423
"UNITED ST5",1992,283525,67318,5380307,77118
"UNITED ST2",1992,44407,400627,3111721,91656
"UNITED ST3",1993,291133,384786,544394,112246
"UNITED ST7",1992,19006,458214,334074,70331
"UNITED ST8",1992,25922,264074,292732,62283
"UNITED ST5",1992,21721,412815,2297960,103667
"UNITED ST2",1993,116224,582663,7548147,104738
"UNITED ST7",1993,167480,595430,887788,91524
"UNITED ST9",1993,167480,549985,2014610,122097
"UNITED ST6",1992,298066,258584,5331121,92554
"UNITED ST6",1992,298066,59470,4062553,85768
"UNITED ST8",1993,136150,375536,1914485,96691
"UNITED ST0",1993,18215,291302,3136228,77597
"UNITED ST3",1993,27413,53928,6893472,112915
"UNITED ST7",1993,27413,358560,961418,97113
"UNITED ST7",1992,256079,469766,3402050,104144
"UNITED ST4",1993,239332,509094,3529824,66184
"UNITED ST5",1993,112309,249574,2894764,91413
"UNITED ST8",1993,79618,253076,3869265,61743
"UNITED ST8",1993,80782,311864,9004080,112551
"UNITED ST4",1992,180820,166309,6536800,82518
"UNITED ST7",1992,14399,260681,6706221,98500
"UNITED ST7",1992,105439,311136,1173503,68827
"UNITED ST6",1993,31207,136386,3763617,85342
"UNITED ST2",1992,237536,392299,3508808,83476
"UNITED ST5",1993,126994,523960,3213982,119036
"UNITED ST7",1992,14833,506129,4115872,68106
"UNITED ST1",1992,164533,333970,5611088,120237
"UNITED ST8",1993,137936,245530,146076,88531
"UNITED ST0",1992,183982,410007,3202094,55018
"UNITED ST5",1992,275137,154415,2486241,88164
"UNITED ST0",1993,32050,46716,7149653,99762
"UNITED ST1",1993,219697,319138,4397056,69427
"UNITED ST4",1993,216037,392266,6519600,81495
"UNITED ST9",1993,299039,287808,6680338,107747
"UNITED ST6",1993,299039,510121,3997307,67866
"UNITED ST7",1992,81535,295566,843237,93693
"UNITED ST6",1993,155338,338129,4294964,70026
"UNITED ST7",1992,199381,578669,7707092,104858
"UNITED ST0",1992,199381,429554,418355,89011
"UNITED ST4",1992,229412,443805,7476034,104926
"UNITED ST1",1993,233881,476345,6280233,79279
"UNITED ST9",1993,68393,564878,2826846,116571
"UNITED ST9",1993,68393,90024,821356,60841
"UNITED ST9",1993,87629,519670,5457569,101379
"UNITED ST7",1993,279073,130293,5240228,79397
"UNITED ST9",1993,189631,487987,4724104,118497
"UNITED ST5",1992,41936,15270,1706788,71116
"UNITED ST5",1992,41936,442699,5527502,98500
"UNITED ST5",1992,41936,310170,887480,70809
"UNITED ST7",1993,121939,125336,379811,81679
"UNITED ST8",1992,102761,450018,3320205,58079
"UNITED ST8",1993,285767,295860,3154945,111351
"UNITED ST7",1992,31033,291777,1591884,106125
"UNITED ST0",1993,36619,397856,4083525,117230
"UNITED ST0",1993,148228,388861,7674609,116991
"UNITED ST8",1992,2740,442115,1847793,63425
"UNITED ST6",1993,234061,412675,5334504,95259
"UNITED ST0",1992,92027,156892,6706130,116933
"UNITED ST4",1993,42607,55976,6305950,115918
"UNITED ST7",1993,294979,492109,2329885,66064
"UNITED ST5",1993,232484,54422,1735665,82585
"UNITED ST6",1992,252496,353904,890839,117473
"UNITED ST4",1992,27236,161654,1914665,102939
"UNITED ST2",1992,264244,439343,5662725,76939
"UNITED ST0",1992,48508,22495,4028506,85049
"UNITED ST3",1993,8777,342882,5227946,115492
"UNITED ST2",1993,26548,283399,4230082,82942
"UNITED ST1",1992,186220,193620,2351086,102817
"UNITED ST1",1993,146957,572358,4256662,85819
"UNITED ST8",1993,232045,360923,6027118,119034
"UNITED ST5",1992,90172,223544,2483060,88051
"UNITED ST8",1992,227924,196442,424609,92306
"UNITED ST6",1993,37448,566835,4598576,114108
"UNITED ST1",1993,43238,99222,1099098,73273
"UNITED ST7",1993,43238,217863,4968571,106851
"UNITED ST6",1992,269479,438693,3524407,97900
"UNITED ST5",1992,187477,553963,7624033,121016
"UNITED ST4",1992,156344,345195,1845387,74410
"UNITED ST8",1993,280579,419108,3081240,61624
"UNITED ST1",1993,288142,395058,3009434,69182
"UNITED ST1",1992,145325,553678,3740364,103899
"UNITED ST3",1992,142685,478210,4264413,71291
"UNITED ST4",1992,277204,133580,5731436,96814
"UNITED ST3",1993,205760,61954,3458289,114957
"UNITED ST2",1993,239747,31540,691623,88292
"UNITED ST3",1993,295874,360145,3974518,72307
"UNITED ST5",1993,21878,537698,5783252,104140
"UNITED ST6",1993,83192,596930,4712565,121614
"UNITED ST7",1993,150637,56451,4737476,84447
"UNITED ST0",1993,81236,214145,2411639,63547
"UNITED ST2",1993,155998,89102,1725029,65466
"UNITED ST5",1992,136628,106411,260803,85044
"UNITED ST3",1993,90110,581905,7009712,119212
"UNITED ST8",1992,236740,365776,3037062,110505
"UNITED ST8",1993,59813,153804,8010833,111468
"UNITED ST8",1992,280945,343573,2677023,96993
"UNITED ST7",1993,228827,59416,4881330,82524
"UNITED ST0",1992,67777,546115,1637136,69665
"UNITED ST1",1993,8608,362192,2189798,75250
"UNITED ST3",1993,8608,162026,4350991,65281
"UNITED ST3",1993,110095,459217,108209,70571
"UNITED ST6",1992,58081,66928,3060295,113695
"UNITED ST4",1992,51277,104732,2716245,104203
"UNITED ST2",1992,64207,46491,1280803,86249
"UNITED ST6",1993,238621,437537,1260706,88470
"UNITED ST6",1993,238621,171940,3585277,120716
"UNITED ST6",1993,221410,416009,2521495,55498
"UNITED ST4",1992,188725,53943,7250104,113816
"UNITED ST0",1993,76876,438620,2490642,93516
"UNITED ST3",1993,205069,76797,7588273,106427
"UNITED ST4",1992,130913,429023,2351440,57120
"UNITED ST9",1992,151762,25250,4170962,70515
"UNITED ST0",1992,231506,419041,1895079,57601
"UNITED ST6",1993,116008,341971,2246463,120777
"UNITED ST0",1993,142895,330623,5172492,99216
"UNITED ST2",1992,254201,571498,3876590,94168
"UNITED ST0",1992,237220,534411,1274833,86723
"UNITED ST0",1992,285058,501229,5602330,73812
"UNITED ST4",1993,232744,576790,8422866,112006
"UNITED ST4",1993,35567,206851,3445366,105470
"UNITED ST8",1993,100712,339516,2939895,93330
"UNITED ST7",1992,288299,69399,394096,82103
"UNITED ST8",1992,288299,581475,1881748,93387
"UNITED ST7",1992,268949,458607,7671342,93934
"UNITED ST8",1993,164002,333864,1503097,113871
"UNITED ST4",1993,214183,55431,931680,83185
"UNITED ST5",1993,253273,441930,3960961,112314
"UNITED ST3",1993,52718,510916,5913625,115613
"UNITED ST7",1992,115171,292432,987123,85465
"UNITED ST5",1992,20,159478,5631752,92248
"UNITED ST0",1992,245188,295318,4899922,78798
"UNITED ST8",1992,203398,587856,3323949,116629
"UNITED ST5",1992,152851,66991,2290848,117479
"UNITED ST0",1993,194798,140952,394604,119577
"UNITED ST4",1993,193799,476989,8772113,117957
"UNITED ST6",1992,63286,360634,5871858,101677
"UNITED ST4",1992,127084,279895,8723816,112492
"UNITED ST1",1992,127084,371978,1590768,122997
"UNITED ST2",1992,67243,147080,4970422,67624
"UNITED ST9",1992,197830,288093,508107,64864
"UNITED ST1",1992,198475,420987,6277188,114477
"UNITED ST6",1993,73697,346379,2622662,85521
"UNITED ST9",1992,145816,384240,5243950,79453
"UNITED ST0",1993,149353,362164,5245469,73569
"UNITED ST0",1993,143116,293827,8193645,109248
"UNITED ST4",1992,169373,561648,2571268,102577
"UNITED ST4",1993,87583,195171,4998839,75970
"UNITED ST8",1993,133651,484874,6089592,111531
"UNITED ST7",1992,61891,165339,4571094,84259
"UNITED ST2",1993,180340,469745,1262033,102883
"UNITED ST4",1992,288388,273447,1056799,85225
"UNITED ST1",1992,157583,311448,6511976,87565
"UNITED ST8",1993,2692,287502,4933190,89369
"UNITED ST1",1993,251657,104291,5600833,77717
"UNITED ST8",1993,7289,95360,504193,81321
"UNITED ST1",1992,226153,43962,3621324,114357
"UNITED ST5",1993,244597,102493,550340,89729
"UNITED ST0",1993,199222,292495,3519377,89248
"UNITED ST4",1992,41402,524040,195779,63841
"UNITED ST0",1992,296980,296260,2983593,75375
"UNITED ST5",1992,276320,124448,6060563,88346
"UNITED ST4",1993,224186,95866,7037830,111711
"UNITED ST0",1993,147466,57141,4322279,65888
"UNITED ST0",1993,147466,399682,4960169,106900
"UNITED ST3",1993,277699,485381,4495324,81981
"UNITED ST0",1993,99598,538726,3668811,105882
"UNITED ST7",1993,282863,350582,7679609,97954
"UNITED ST0",1993,282863,217135,315636,63127
"UNITED ST8",1993,241819,368095,3768379,69784
"UNITED ST0",1993,241819,568318,5136204,83177
"UNITED ST3",1992,246485,529435,2340127,87864
"UNITED ST4",1993,32566,257715,6463312,100362
"UNITED ST7",1993,42827,470568,3863273,92312
"UNITED ST4",1992,88292,549432,4821989,88884
"UNITED ST7",1993,283768,118481,4508936,89968
"UNITED ST2",1993,38152,173833,5529807,114409
"UNITED ST3",1993,285253,179434,6192955,90805
"UNITED ST0",1992,128482,442735,664373,100662
"UNITED ST3",1992,203752,177105,1969378,70926
"UNITED ST7",1992,167899,455710,7275733,99941
"UNITED ST9",1993,298408,279262,1616107,74475
"UNITED ST0",1993,46999,429373,5801969,78141
"UNITED ST1",1993,36856,403079,2571988,58923
"UNITED ST3",1993,97489,120821,4624810,110509
"UNITED ST5",1993,173618,414901,2932646,108952
"UNITED ST5",1992,129637,186150,1250983,74169
"UNITED ST6",1993,131455,39099,3475525,62285
"UNITED ST5",1992,156917,254235,3954156,71353
"UNITED ST9",1993,733,503434,2676457,86244
"UNITED ST4",1992,280393,273537,4037619,90631
"UNITED ST2",1993,128717,175179,4221536,75250
"UNITED ST6",1993,128717,26518,1063159,86670
"UNITED ST5",1993,95521,587072,1043145,69543
"UNITED ST2",1992,49136,578174,1577709,75129
"UNITED ST8",1992,88924,18087,2645370,60304
"UNITED ST6",1992,83458,42750,3940722,101565
"UNITED ST9",1993,130933,378606,980431,101075
"UNITED ST0",1993,74561,65998,5334196,117839
"UNITED ST6",1993,122636,526656,3230649,100957
"UNITED ST5",1993,118036,32395,3810936,79643
"UNITED ST0",1992,251353,167471,3800020,92308
"UNITED ST4",1993,153947,351736,2803144,107263
"UNITED ST9",1992,242581,302540,982591,92551
"UNITED ST0",1993,107048,388851,3575125,116390
"UNITED ST3",1992,41345,71718,6228271,101382
"UNITED ST9",1992,41345,540614,6624978,99275
"UNITED ST8",1992,201641,555091,1684722,68764
"UNITED ST4",1992,276835,27046,3405640,58382
"UNITED ST0",1993,241225,597810,2266454,114467
"UNITED ST9",1993,59503,195806,184474,114108
"UNITED ST9",1993,35599,389143,336371,73927
"UNITED ST0",1993,40778,100447,3025149,86846
"UNITED ST7",1992,88768,583044,2454649,67621
"UNITED ST1",1992,88768,8980,6951446,113338
"UNITED ST5",1992,74926,352080,1895085,67924
"UNITED ST1",1992,151207,444146,2747102,65407
"UNITED ST9",1993,32533,545003,4081882,62878
"UNITED ST5",1993,188578,273405,1791907,82703
"UNITED ST1",1993,188578,303284,3733083,77236
"UNITED ST9",1993,188578,283579,5512711,93753
"UNITED ST5",1992,184835,396279,2941681,82515
"UNITED ST2",1992,126877,507220,357115,73632
"UNITED ST1",1993,233494,346134,5088677,70807
"UNITED ST5",1993,117382,46123,4183466,64147
"UNITED ST9",1993,117382,142325,3051858,82039
"UNITED ST3",1993,21269,467127,2228681,65646
"UNITED ST0",1993,91256,107350,6181371,81441
"UNITED ST0",1992,109345,377976,5668929,123237
"UNITED ST7",1992,146725,304726,4517153,103842
"UNITED ST7",1993,137153,162269,1361878,79875
"UNITED ST0",1992,150515,337192,4390630,73750
"UNITED ST6",1993,238771,275117,5405895,65526
"UNITED ST6",1992,153940,101862,3010133,111831
"UNITED ST8",1993,39268,206782,2951969,101326
"UNITED ST7",1993,192310,492528,4242195,91230
"UNITED ST7",1992,93427,193459,419161,93147
"UNITED ST2",1992,75373,501528,3777865,91770
"UNITED ST3",1992,75373,376819,4731916,113748
"UNITED ST4",1993,242186,553975,6865966,121737
"UNITED ST8",1993,155873,368930,4781416,119935
"UNITED ST8",1993,138169,487446,1225574,86005
"UNITED ST6",1992,172433,200882,4813749,106972
"UNITED ST1",1993,260374,404303,666418,72436
"UNITED ST6",1992,60595,130587,5059790,97054
"UNITED ST0",1992,216002,348655,940409,102218
"UNITED ST4",1992,3194,436835,7175830,106308
"UNITED ST2",1992,141937,505532,5092233,92250
"UNITED ST5",1993,17531,498483,2785144,88887
"UNITED ST8",1992,280765,390100,2826463,71405
"UNITED ST7",1993,215108,179692,6661554,106301
"UNITED ST4",1993,18772,9175,917207,65050
"UNITED ST0",1993,69031,94422,4487218,84985
"UNITED ST0",1993,282979,538170,2367974,72489
"UNITED ST3",1992,299273,62053,1691073,60903
"UNITED ST8",1992,299273,30541,1895343,88292
"UNITED ST6",1992,14545,151287,608917,80296
"UNITED ST2",1993,185980,502607,2050604,96574
"UNITED ST4",1993,57508,109752,4534744,105705
"UNITED ST0",1992,264313,248516,6814318,87870
"UNITED ST3",1992,99353,497191,2305049,71290
"UNITED ST3",1992,171299,443728,4012080,100302
"UNITED ST0",1992,201508,296272,3977263,76095
"UNITED ST7",1993,93889,178617,1661697,101736
"UNITED ST1",1993,60151,375709,1659761,107081
"UNITED ST7",1993,125995,445240,5013480,71113
"UNITED ST9",1992,129703,354158,5464327,72728
"UNITED ST2",1992,176188,566048,1671030,66841
"UNITED ST3",1992,292051,556200,4415472,75370
"UNITED ST4",1993,160090,371445,1746927,90985
"UNITED ST5",1993,128734,241695,6896969,98200
"UNITED ST7",1993,119570,139516,6649805,93330
"UNITED ST7",1993,119570,522525,294025,92850
"UNITED ST2",1993,185128,597871,7855711,118131
"UNITED ST3",1993,61123,112156,3037190,70089
"UNITED ST2",1992,194191,362236,5037093,77893
"UNITED ST8",1992,3076,534771,5814515,108345
"UNITED ST9",1992,47833,506653,2364972,99577
"UNITED ST2",1992,47833,114979,733780,119638
"UNITED ST0",1992,177197,359343,4581412,84139
"UNITED ST8",1992,232885,313725,6746194,104322
"UNITED ST9",1992,195001,102056,1925651,63483
"UNITED ST2",1992,195001,443304,4245741,74836
"UNITED ST9",1993,192958,65981,3440313,116818
"UNITED ST6",1992,99487,149876,6024121,115552
"UNITED ST0",1993,227512,582850,8997323,115969
"UNITED ST8",1992,224917,10237,422180,68833
"UNITED ST4",1992,292918,382756,5766288,110324
"UNITED ST4",1993,135985,299223,4825285,73332
"UNITED ST7",1992,38581,3892,3173337,107753
"UNITED ST0",1992,38581,207813,1565928,103248
"UNITED ST7",1992,49045,262052,1003899,60842
"UNITED ST7",1992,182858,219703,2657966,97361
"UNITED ST4",1992,26264,72737,7471520,102583
"UNITED ST2",1992,45089,378026,904184,66240
"UNITED ST1",1993,91006,131649,5213345,100838
"UNITED ST5",1992,141361,395814,945351,114588
"UNITED ST1",1992,245740,237265,2945512,72135
"UNITED ST4",1992,16816,455178,3023244,67989
"UNITED ST8",1992,16816,172002,2221032,64440
"UNITED ST7",1993,55058,499382,6294857,82881
"UNITED ST8",1992,195124,599294,4452890,83596
