"c_nation","d_year","lo_partkey","lo_revenue","lo_supplycost"
"CANADA",1995,307090,998342,65824
"CANADA",1995,197481,5284751,94708
"ARGENTINA",1998,83733,999136,103003
"ARGENTINA",1993,267497,2811801,87868
"ARGENTINA",1993,232618,1860720,93036
"ARGENTINA",1996,576682,2810338,105519
"ARGENTINA",1997,435461,5011823,83786
"ARGENTINA",1997,585724,1346416,108582
"BRAZIL",1993,376323,3324760,83958
"PERU",1993,594227,5891230,79272
"PERU",1993,157993,8952571,123059
"ARGENTINA",1996,276261,2350775,74235
"BRAZIL",1998,190355,4440115,86721
"CANADA",1998,329946,987965,118555
"BRAZIL",1998,362845,953915,114469
"PERU",1994,231716,4567424,98862
"BRAZIL",1995,6669,6813153,94539
"UNITED STATES",1992,509090,3306002,65944
"UNITED STATES",1998,300599,5297808,95974
"BRAZIL",1998,261416,5745135,82644
"UNITED STATES",1993,148903,1124294,117114
"UNITED STATES",1993,11872,7240728,107032
"UNITED STATES",1993,404277,5049843,70875
"PERU",1993,237317,1229214,75258
"PERU",1993,372118,4522380,71406
"PERU",1993,203471,2781907,82467
"BRAZIL",1994,116218,4807247,74052
"CANADA",1994,443308,3840178,75076
"CANADA",1997,147069,954231,66963
"CANADA",1994,541988,6723227,121797
"ARGENTINA",1995,563385,3771529,86901
"ARGENTINA",1995,206941,6530584,110875
"ARGENTINA",1993,152072,5170722,67444
"UNITED STATES",1993,595778,6543135,112425
"UNITED STATES",1993,360292,2796515,81136
"UNITED STATES",1993,459161,3465713,67208
"PERU",1995,418976,1781253,113697
"PERU",1995,122405,2549336,85644
"UNITED STATES",1995,6647,1242912,93218
"UNITED STATES",1995,413538,2294837,87090
"UNITED STATES",1994,92980,2359684,118378
"PERU",1998,460687,1186315,98859
"CANADA",1993,85007,3499776,59520
"PERU",1996,510025,3113280,62100
"ARGENTINA",1996,204464,812859,82107
"ARGENTINA",1993,151907,6558397,117534
"PERU",1994,267384,3648699,81082
"PERU",1994,216559,4699594,88532
"PERU",1994,261600,4689454,93695
"BRAZIL",1992,235919,3171879,111294
"BRAZIL",1992,272007,4167560,58739
"PERU",1993,308329,2046084,80238
"PERU",1993,531141,1199078,70327
"BRAZIL",1996,483932,3349010,114954
"ARGENTINA",1994,460633,1104371,95616
"ARGENTINA",1994,132337,2440146,82159
"ARGENTINA",1995,241399,3753064,80422
"ARGENTINA",1995,394966,618285,123657
"ARGENTINA",1997,14112,3786345,61566
"ARGENTINA",1995,586444,1632958,91825
"ARGENTINA",1996,587452,1921208,92365
"CANADA",1994,560816,7646042,112607
"BRAZIL",1992,549556,7395071,96331
"BRAZIL",1992,577763,5102531,110444
"PERU",1994,446217,1253918,69791
"ARGENTINA",1997,37051,3423593,59283
"ARGENTINA",1997,313505,6213661,91109
"UNITED STATES",1992,19420,514337,80365
"PERU",1997,237684,7469412,97300
"BRAZIL",1994,209401,4889065,78623
"CANADA",1992,398077,3569832,70503
"CANADA",1992,474647,635675,97297
"PERU",1992,576207,361856,76990
"UNITED STATES",1998,559497,3586106,93388
"CANADA",1995,447841,8589913,107329
"ARGENTINA",1997,280514,5451936,89670
"ARGENTINA",1993,384274,4979381,81495
"ARGENTINA",1993,87008,975100,59700
"BRAZIL",1995,580754,8173722,110083
"UNITED STATES",1998,240582,304514,91354
"UNITED STATES",1996,423770,5487750,101625
"CANADA",1998,28689,1902391,97060
"ARGENTINA",1997,59060,957916,61143
"PERU",1995,532398,4720221,85822
"PERU",1995,200468,5402640,82107
"ARGENTINA",1998,374014,202368,65280
"ARGENTINA",1992,35970,7025405,114358
"BRAZIL",1996,304516,5200110,91230
"ARGENTINA",1994,363020,1155571,64980
"PERU",1994,535909,1238888,116692
"ARGENTINA",1996,333983,998400,121018
"PERU",1993,20393,1434221,78803
"BRAZIL",1994,389775,4848376,111885
"CANADA",1996,535009,2936715,62638
"PERU",1997,129789,1840605,109126
"PERU",1993,387127,1201968,72846
"CANADA",1993,326045,4051706,64261
"CANADA",1996,442457,2379031,83965
"CANADA",1996,550645,7019866,101737
"UNITED STATES",1992,246305,4335719,75077
"UNITED STATES",1992,393021,2222449,66840
"PERU",1996,88862,3164970,111051
"PERU",1996,570763,4505499,110024
"BRAZIL",1993,307613,152336,97236
"BRAZIL",1997,343968,3929338,120717
"CANADA",1992,549435,4996524,89064
"UNITED STATES",1993,220070,2970180,59403
"ARGENTINA",1993,379315,535411,83658
"BRAZIL",1993,377790,3686997,112066
"UNITED STATES",1997,542996,7713423,122338
"PERU",1995,576571,164755,98853
"UNITED STATES",1993,83902,867514,113154
"PERU",1995,518127,3301323,68706
"PERU",1995,249051,2208088,60002
"CANADA",1993,269414,805138,83004
"PERU",1996,333251,2894676,77054
"PERU",1992,571278,4318949,80955
"PERU",1992,256974,3771164,115857
"PERU",1992,73742,7978191,102944
"UNITED STATES",1993,295039,3582879,62041
"UNITED STATES",1993,2111,2330153,60786
"UNITED STATES",1993,74641,1744891,96938
"BRAZIL",1996,487513,294096,90029
"UNITED STATES",1997,225203,446763,67691
"CANADA",1998,379285,4841794,81856
"CANADA",1998,32177,521309,66550
"BRAZIL",1998,360642,6578962,102157
"BRAZIL",1993,155605,6243856,99636
"BRAZIL",1993,458167,2115263,67508
"UNITED STATES",1994,160307,1312608,82038
"UNITED STATES",1994,244751,5477240,101744
"ARGENTINA",1995,252735,2639594,101263
"PERU",1997,192098,2600346,71405
"BRAZIL",1996,169092,950932,69665
"BRAZIL",1996,1906,3606760,108474
"BRAZIL",1996,155509,5350590,93870
"ARGENTINA",1994,270473,919484,86607
"ARGENTINA",1994,141664,3880376,102339
"PERU",1994,586078,1267650,69843
"PERU",1995,239586,1249441,91534
"PERU",1995,121536,1417352,93451
"UNITED STATES",1992,239197,3486936,68170
"UNITED STATES",1992,180857,6646825,116271
"ARGENTINA",1997,526063,3666797,65342
"CANADA",1994,423857,3440563,106849
"CANADA",1994,223907,362516,109853
"CANADA",1995,291234,2592565,73513
"CANADA",1995,55087,4689360,62524
"PERU",1996,568193,3405159,75670
"PERU",1996,13658,2112297,94299
"BRAZIL",1997,565266,3706172,79874
"ARGENTINA",1997,360638,4637232,101917
"ARGENTINA",1996,489227,4986420,72972
"CANADA",1992,26841,6668292,106070
"CANADA",1992,167260,2468703,79635
"CANADA",1992,504569,849711,94412
"CANADA",1992,488846,7761288,110089
"ARGENTINA",1993,415410,3135872,79523
"UNITED STATES",1994,331036,3105028,64021
"BRAZIL",1992,151500,620600,93090
"BRAZIL",1993,394215,3770496,78552
"PERU",1994,234680,303557,96880
"PERU",1994,362709,797260,106301
"UNITED STATES",1992,34506,558914,86430
"BRAZIL",1996,420688,156040,96519
"BRAZIL",1996,97188,4181315,71110
"PERU",1994,550258,4058129,78493
"BRAZIL",1992,104132,113613,68167
"BRAZIL",1992,542978,8645624,121257
"UNITED STATES",1996,376284,4781349,81616
"UNITED STATES",1996,202811,2313630,102828
"BRAZIL",1994,81957,5398036,116337
"UNITED STATES",1992,241772,4572311,102825
"UNITED STATES",1992,253426,259329,82764
"CANADA",1992,559550,5419287,96571
"CANADA",1992,552095,4587132,68824
"PERU",1994,340672,1911328,102759
"PERU",1994,229352,640670,76880
"BRAZIL",1995,495972,8599941,118077
"UNITED STATES",1996,575855,2316996,115849
"UNITED STATES",1996,380269,2979144,80955
"BRAZIL",1993,500441,4021561,86485
"BRAZIL",1993,504050,2658263,63241
"BRAZIL",1994,506075,994566,64863
"ARGENTINA",1997,111050,3628791,63663
"CANADA",1997,86602,3269338,95316
"BRAZIL",1996,56366,2437109,79341
"PERU",1996,88639,6380309,97657
"ARGENTINA",1996,555357,5974155,84739
"BRAZIL",1992,585918,1823539,120233
"CANADA",1992,593607,1530522,102034
"CANADA",1995,253621,7014887,94476
"BRAZIL",1997,156219,5811131,76512
"CANADA",1992,2416,119975,79104
"CANADA",1992,236146,3463898,64927
"CANADA",1997,149226,4150841,76513
"UNITED STATES",1994,324881,4383501,114352
"PERU",1997,202696,6599351,95920
"BRAZIL",1995,118147,5421396,69908
"PERU",1994,362631,6164776,101617
"PERU",1994,492233,4521024,73512
"UNITED STATES",1997,533030,5102448,63780
"PERU",1997,287902,8315516,113393
"BRAZIL",1994,465634,1746774,95976
"CANADA",1995,420045,1123283,57901
"CANADA",1995,92168,3712512,69609
"CANADA",1993,516304,3960840,79216
"CANADA",1993,379294,2526835,82396
"BRAZIL",1993,260052,2226488,60722
"BRAZIL",1993,594598,6303130,101554
"BRAZIL",1993,12845,7038391,105470
"ARGENTINA",1998,371829,2919644,114048
"CANADA",1994,40642,6465084,94958
"CANADA",1994,257895,8801180,111172
"CANADA",1994,413154,3690135,64027
"CANADA",1994,65414,275882,82764
"CANADA",1994,550339,2971734,83358
"BRAZIL",1994,451087,4584072,62283
"UNITED STATES",1993,184863,4382685,116871
"CANADA",1992,95656,7102095,99099
"CANADA",1992,527652,5841753,100777
"PERU",1993,221363,5548392,77061
"PERU",1993,433508,6365575,86488
"UNITED STATES",1996,372132,4711721,72247
"UNITED STATES",1996,17948,1528204,111956
"UNITED STATES",1992,357237,5239002,77653
"BRAZIL",1992,472857,4329377,109789
"BRAZIL",1992,578869,179201,116870
"UNITED STATES",1993,593637,5511992,103836
"CANADA",1995,494977,2125762,118317
"CANADA",1994,146710,175671,105402
"CANADA",1994,351622,2891998,100416
"BRAZIL",1993,99137,1447429,68167
"BRAZIL",1992,303634,4701607,98257
"BRAZIL",1992,151236,2224333,77233
"PERU",1992,546766,7249147,108764
"CANADA",1994,383261,1113039,80655
"ARGENTINA",1995,407279,3130513,71175
"ARGENTINA",1996,13191,1972083,66251
"ARGENTINA",1992,389007,637866,65759
"ARGENTINA",1992,316643,1931809,99577
"BRAZIL",1997,249365,5133851,78861
"UNITED STATES",1998,172937,3087252,120595
"BRAZIL",1993,257441,3635918,83905
"BRAZIL",1993,411492,3654635,84208
"ARGENTINA",1996,387489,6671621,94588
"BRAZIL",1997,504927,3477420,115914
"BRAZIL",1998,260996,4649784,117418
"PERU",1992,355006,2100760,63659
"UNITED STATES",1992,329561,6129979,95433
"CANADA",1997,108459,2469718,88047
"CANADA",1997,83796,2642988,106787
"CANADA",1997,154300,919569,81258
"CANADA",1998,89085,1701342,64444
"ARGENTINA",1998,473524,3582020,89850
"BRAZIL",1995,117693,4772825,102641
"ARGENTINA",1995,556824,5416704,112848
"PERU",1994,516988,8027859,120297
"BRAZIL",1995,575614,6555609,101375
"BRAZIL",1995,389665,157918,105279
"PERU",1992,467375,781247,80541
"ARGENTINA",1996,32535,3050994,88051
"CANADA",1994,140229,4726575,76153
"UNITED STATES",1996,230405,2308889,80123
"UNITED STATES",1996,15327,245979,74539
"UNITED STATES",1996,159311,1052398,82218
"UNITED STATES",1994,272672,1736760,98679
"CANADA",1997,437010,1454576,56819
"PERU",1995,180507,622300,95250
"CANADA",1992,303571,4056066,94473
"PERU",1992,44985,9167405,115798
"PERU",1992,55328,5667141,76999
"PERU",1992,304562,446466,93993
"ARGENTINA",1998,472203,1057662,70510
"ARGENTINA",1998,380479,3831593,93567
"UNITED STATES",1998,250628,2099551,94716
"UNITED STATES",1997,13116,2222877,61746
"UNITED STATES",1997,39563,5153780,90153
"UNITED STATES",1995,106593,1030135,95975
"UNITED STATES",1995,500511,5441364,90689
"UNITED STATES",1995,76750,5083552,103605
"UNITED STATES",1995,533964,5214623,119876
"BRAZIL",1992,487678,2576760,99939
"ARGENTINA",1995,68920,3777840,113335
"ARGENTINA",1995,171948,1399818,121196
"PERU",1996,6663,3578824,94179
"PERU",1996,373011,4674208,65040
"PERU",1997,301853,2440969,111290
"UNITED STATES",1996,591234,2827998,79512
"UNITED STATES",1996,300404,943750,84263
"UNITED STATES",1994,246664,5780622,96639
"PERU",1992,268806,7507361,106487
"ARGENTINA",1998,483089,2016544,64323
"CANADA",1994,157762,7413702,109185
"CANADA",1996,76253,2876445,73755
"CANADA",1996,570499,3131092,94168
"BRAZIL",1998,189767,2365512,111405
"ARGENTINA",1998,427663,143157,95438
"ARGENTINA",1998,281129,208700,66606
"ARGENTINA",1998,522168,3320490,71408
"ARGENTINA",1998,470799,6725126,106186
"UNITED STATES",1994,279045,761878,61441
"UNITED STATES",1995,199032,1535938,67861
"UNITED STATES",1995,296959,387276,117356
"CANADA",1994,569860,6773738,115790
"CANADA",1994,473945,575676,115135
"CANADA",1994,582555,2561096,98251
"CANADA",1994,568049,804254,67021
"CANADA",1992,411617,3017436,91715
"CANADA",1992,30338,4600232,76099
"CANADA",1992,474944,7218977,115135
"ARGENTINA",1996,484133,1849934,67026
"ARGENTINA",1996,214340,4666107,75259
"ARGENTINA",1996,381821,7609337,114168
"ARGENTINA",1996,259094,1600681,63184
"PERU",1995,556728,6751520,107082
"UNITED STATES",1997,557119,952632,70565
"BRAZIL",1994,193317,2115465,84618
"BRAZIL",1994,77135,1223343,66727
"UNITED STATES",1992,503992,1616735,119758
"ARGENTINA",1995,407867,2926711,106490
"CANADA",1995,236495,1133732,85888
"CANADA",1996,76960,3312201,116217
"UNITED STATES",1998,221179,2957230,66009
"CANADA",1993,60724,6974740,101083
"UNITED STATES",1998,397828,6023933,115548
"UNITED STATES",1994,388808,5804177,113807
"UNITED STATES",1994,332387,1808277,85162
"UNITED STATES",1997,475413,2653213,83303
"CANADA",1995,367187,5769182,75250
"CANADA",1995,124914,8822040,116334
"BRAZIL",1994,464349,2482174,78799
"ARGENTINA",1992,11027,2701497,56281
"ARGENTINA",1992,525980,3620757,120357
"ARGENTINA",1994,302925,1908630,115674
"ARGENTINA",1994,80902,3716844,112974
"CANADA",1992,134588,159012,97354
"PERU",1998,130054,3049432,65043
"PERU",1998,258788,6571348,104806
"PERU",1995,10857,3500343,106071
"PERU",1995,230121,3714622,63066
"PERU",1995,30736,7760294,100003
"BRAZIL",1997,359594,6283604,99214
"BRAZIL",1997,354056,2664096,66602
"BRAZIL",1997,404079,4114064,58983
"CANADA",1996,450225,1202229,70512
"PERU",1994,542220,5089190,75732
"CANADA",1994,73532,4471424,90331
"UNITED STATES",1992,152159,2255161,72669
"CANADA",1998,364748,543819,108763
"ARGENTINA",1997,363877,4518322,116451
"ARGENTINA",1997,468414,3283176,82943
"ARGENTINA",1997,32110,4218461,62526
"ARGENTINA",1997,350932,8328264,118975
"ARGENTINA",1997,109419,4710896,85704
"UNITED STATES",1992,153766,1692376,109185
"PERU",1997,516945,7259104,117715
"ARGENTINA",1998,572729,1765666,108102
"ARGENTINA",1998,303053,1964234,63362
"CANADA",1997,545272,1877081,79035
"CANADA",1997,583094,1514889,70624
"PERU",1993,332040,1222114,64321
"CANADA",1997,418634,1917473,93156
"BRAZIL",1994,313398,3724631,84682
"UNITED STATES",1992,5851,6626838,105411
"BRAZIL",1997,429346,3624459,76519
"PERU",1996,445745,4015460,101443
"PERU",1996,24113,4386975,62226
"BRAZIL",1995,250737,3929012,101263
"PERU",1996,530108,2230636,68284
"UNITED STATES",1996,536589,5744729,97533
"UNITED STATES",1996,496694,4427864,101440
"UNITED STATES",1995,513508,5235412,91288
"UNITED STATES",1995,500077,538525,64623
"CANADA",1993,95798,7103408,107627
"ARGENTINA",1995,379203,6218621,76931
"ARGENTINA",1995,392567,1045516,99573
"BRAZIL",1993,97340,3233688,80240
"ARGENTINA",1992,407379,5115813,77181
"ARGENTINA",1992,427547,3397294,88471
"ARGENTINA",1993,254523,5555437,88650
"ARGENTINA",1993,165641,5068720,102398
"ARGENTINA",1993,169031,5445148,66001
"ARGENTINA",1993,352504,731550,93389
"ARGENTINA",1997,38469,5051373,84447
"BRAZIL",1997,192929,1637755,121315
"BRAZIL",1997,469008,2735544,58618
"CANADA",1994,444416,1980727,81623
"PERU",1997,171800,527847,112308
"PERU",1997,18350,2361667,76101
"PERU",1997,103100,1047945,66186
"ARGENTINA",1993,349647,5374923,101797
"PERU",1994,538239,1517325,76632
"CANADA",1992,309243,5697646,75133
"PERU",1996,224352,3880073,76580
"BRAZIL",1992,127730,6145024,105463
"BRAZIL",1996,560777,8291928,110265
"BRAZIL",1996,586695,7955156,106900
"BRAZIL",1996,549367,4486965,84980
"BRAZIL",1994,395353,521402,86900
"CANADA",1992,111485,4691464,89788
"CANADA",1992,515311,5570418,79577
"PERU",1994,315442,3599852,87445
"CANADA",1995,267832,5644235,107989
"BRAZIL",1996,25926,5155745,111115
"BRAZIL",1996,127607,310574,98076
"CANADA",1997,305481,5275482,89188
"CANADA",1997,135299,1423687,80057
"CANADA",1997,547116,3535793,69785
"ARGENTINA",1993,61180,4317083,68470
"ARGENTINA",1996,243557,288103,90032
"CANADA",1995,557353,397713,84619
"PERU",1997,361098,2202252,69544
"BRAZIL",1996,572305,5181327,82636
"BRAZIL",1996,469339,361093,78498
"CANADA",1998,258598,4725776,93394
"CANADA",1998,455771,2020297,103605
"UNITED STATES",1994,64158,5333578,67329
"UNITED STATES",1994,454200,3716459,69250
"UNITED STATES",1994,534767,178372,108104
"CANADA",1992,559118,1677353,70625
"PERU",1996,204250,3635856,69254
"CANADA",1998,551945,3953901,119815
"CANADA",1993,55538,5591776,89611
"BRAZIL",1997,524323,619758,80838
"BRAZIL",1997,28244,4207169,70334
"CANADA",1993,168817,1810377,113148
"CANADA",1997,145684,3286392,103780
"ARGENTINA",1992,452545,5894238,89851
"BRAZIL",1996,448190,1201907,68290
"PERU",1993,38037,682521,58501
"BRAZIL",1998,518233,3519653,75072
"BRAZIL",1998,329979,8317094,120537
"CANADA",1994,475716,3938254,101501
"CANADA",1994,358369,706538,85641
"PERU",1997,250402,1825726,81143
"PERU",1996,502623,4384243,97536
"PERU",1993,159740,647906,107984
"PERU",1993,343988,3088594,121918
"BRAZIL",1992,333018,525500,63060
"CANADA",1995,346242,1803522,77293
"CANADA",1995,474234,459119,72492
"PERU",1995,569305,4353719,82456
"PERU",1995,439281,444174,73215
"ARGENTINA",1995,73912,3332402,113154
"ARGENTINA",1995,446835,7683164,106908
"BRAZIL",1998,234832,1807456,106009
"PERU",1995,370932,5191568,120175
"PERU",1995,240055,1880625,59702
"PERU",1995,89321,4494397,78619
"CANADA",1996,374305,6223356,82757
"CANADA",1996,219542,2446601,87691
"PERU",1997,422550,6710319,88351
"UNITED STATES",1993,509555,4801542,93871
"UNITED STATES",1993,287510,5013630,89850
"BRAZIL",1995,307371,2853205,82701
"ARGENTINA",1995,215462,3272821,82647
"PERU",1993,311649,5533219,99637
"PERU",1993,455112,2084026,64025
"ARGENTINA",1993,194705,5895817,107982
"PERU",1995,142074,546874,66964
"PERU",1995,542604,2397420,98794
"CANADA",1994,82451,3824444,86007
"UNITED STATES",1994,171757,5555742,109725
"UNITED STATES",1994,106258,3838263,75855
"UNITED STATES",1994,277682,308698,99580
"UNITED STATES",1994,200087,826177,59224
"PERU",1994,592092,880948,71044
"PERU",1994,283323,3766091,78378
"PERU",1992,117093,1135622,66605
"UNITED STATES",1994,119546,5271173,93932
"BRAZIL",1992,51171,204234,67330
"UNITED STATES",1994,510947,4845852,117475
"PERU",1997,491538,4593118,91770
"BRAZIL",1993,301816,1352443,109068
"BRAZIL",1993,210715,6954744,97542
"UNITED STATES",1993,571138,1759255,72546
"PERU",1998,400518,1985886,85109
"PERU",1998,98425,1503131,85405
"BRAZIL",1996,522015,188732,62219
"ARGENTINA",1996,333219,3211893,75132
"PERU",1997,2987,2513673,113398
"PERU",1997,393886,4417089,118792
"BRAZIL",1993,403174,853102,64629
"BRAZIL",1997,88112,2970297,66006
"BRAZIL",1997,115311,623365,79578
"ARGENTINA",1995,229515,5448654,86670
"CANADA",1994,7930,3457146,110275
"CANADA",1994,343079,5223189,67323
"BRAZIL",1994,376088,3071980,69844
"CANADA",1994,426107,3008328,61984
"CANADA",1994,573591,7503881,99874
"BRAZIL",1994,145907,4975989,117174
"BRAZIL",1994,45326,5108163,76279
"BRAZIL",1994,132002,1126026,62040
"ARGENTINA",1997,152723,3920789,106543
"ARGENTINA",1997,11093,3325546,60245
"ARGENTINA",1997,252700,3454122,99161
"BRAZIL",1992,479945,7780526,115495
"PERU",1993,88535,3924613,91411
"CANADA",1992,509731,4630288,104442
"CANADA",1992,96176,3633727,70330
"CANADA",1992,52979,2623615,115918
"UNITED STATES",1997,178675,3265333,105220
"CANADA",1993,221671,1925525,95559
"CANADA",1993,385164,3477633,74949
"UNITED STATES",1994,316,437871,72978
"PERU",1996,38167,1193572,66309
"BRAZIL",1995,127751,8025720,106725
"UNITED STATES",1997,78381,734065,81562
"UNITED STATES",1997,64248,4633181,72734
"UNITED STATES",1997,207761,6798487,100125
"ARGENTINA",1995,365094,4360458,69544
"ARGENTINA",1995,533711,3553933,104681
"PERU",1998,339961,9316423,120057
"UNITED STATES",1994,259391,2382070,81022
"ARGENTINA",1996,319236,5904554,75313
"CANADA",1995,318193,3119999,72670
"CANADA",1995,63166,1117868,67749
"ARGENTINA",1996,566888,5336767,117291
"ARGENTINA",1996,280128,203892,66486
"ARGENTINA",1996,499693,4644686,101560
"PERU",1994,59612,3017491,94296
"CANADA",1992,559192,5339993,75070
"CANADA",1992,532117,4412505,68945
"PERU",1997,13011,4165437,55440
"PERU",1993,63580,907625,92614
"PERU",1993,55113,3413679,64086
"CANADA",1994,459345,5394667,78259
"ARGENTINA",1998,67513,6606035,88830
"ARGENTINA",1998,357414,2516094,88284
"CANADA",1998,84583,3790408,94054
"UNITED STATES",1992,537558,4110085,95731
"ARGENTINA",1995,591429,5455195,91224
"PERU",1996,466744,1327518,102643
"UNITED STATES",1997,98242,119063,74414
"CANADA",1992,76199,5189639,70511
"BRAZIL",1993,536023,3782748,63540
"BRAZIL",1993,529729,2929994,105522
"UNITED STATES",1996,296461,4382552,87447
"UNITED STATES",1996,205888,7910966,107632
"PERU",1994,10633,4593842,92617
