"d_year","lo_custkey","lo_partkey","lo_revenue","lo_supplycost"
1998,180335,279254,1134580,73994
1992,282361,453493,3399204,86788
1994,159700,139278,3920195,79036
1994,159700,556217,4939977,76391
1997,257956,53216,5385381,70152
1996,218740,52190,1247271,68531
1996,138413,4048,932999,57122
1993,86176,232386,237306,79102
1996,229144,464837,5738764,108108
1996,229144,118480,134863,89908
1996,229144,484239,1661119,73392
1997,109234,193637,5311303,103837
1994,245197,184757,3099665,110505
1995,43790,120143,4264071,69788
1995,43790,245349,5327462,77659
1995,69937,212712,7879795,97482
1993,298631,199925,6678186,121495
1993,298631,451725,6668235,100602
1995,89296,364453,2528055,91046
1994,158587,72371,2718980,80602
1994,158587,24206,2469487,67812
1994,158587,46195,2441005,68471
1994,16942,12545,3896004,87452
1992,43411,72523,5922259,89731
1995,295381,392769,5250135,111705
1995,295381,112362,5732455,82461
1993,242015,571829,4151347,114048
1993,139049,296576,1089784,94353
1993,139049,487130,2730216,67026
1993,139049,178792,6895731,112247
1994,288490,290805,4509228,107747
1995,41647,127064,3449931,65463
1995,41647,159759,5354400,109125
1995,41647,32096,394786,61685
1992,58747,276698,5580033,100480
1992,58747,60192,456267,69131
1992,58747,221819,6178099,104448
1996,35716,405612,3687743,91055
1997,273193,503549,931512,93151
1997,44384,196964,8717860,123657
1994,155255,104236,3690924,74413
1994,261707,205828,5966040,104028
1994,261707,71233,590072,72253
1994,261707,207788,2340162,101746
1994,138424,576382,1194396,87501
1993,271261,509611,5936221,97235
1992,270646,570100,2981363,70204
1992,270646,6761,1634404,100065
1992,270646,560865,3813163,115550
1992,141355,182892,1066440,118493
1995,53030,282025,1466206,60420
1997,264044,420598,713727,91114
1997,264044,320287,5712769,78436
1997,264044,448058,2676039,60361
1997,273208,224059,2834104,58982
1997,273208,522265,5739803,77234
1996,281545,350059,2342292,66542
1992,5389,410602,6655352,90754
1992,5389,460882,2919090,110571
1996,243104,11592,3999549,90215
1996,243104,504399,4647961,84202
1998,135043,140618,1207468,99516
1995,155884,528242,4252696,76213
1995,36301,255590,3857767,92734
1995,36301,360049,1828790,66541
1995,36301,338833,3953283,112309
1992,188063,419539,1592692,87510
1998,272279,75598,2541347,94415
1998,272279,369622,6678476,101496
1992,286459,461809,4189665,106246
1994,189760,127652,6063536,100779
1994,189760,232968,950475,114057
1994,189760,489051,3182491,62401
1994,189760,78845,3447057,109430
1994,189760,374249,1634189,79393
1995,271528,207538,4076366,86731
1995,271528,274585,3087948,93574
1998,257638,351782,6992165,110026
1995,43829,538300,5322339,80296
1994,118931,577379,6163273,87381
1994,118931,196342,2381891,86300
1994,118931,513273,4663942,77175
1998,264484,1463,4796076,81867
1994,56155,307639,5417379,98797
1997,254795,582125,811171,72426
1997,254795,124607,600428,97896
1997,254795,256623,6568018,94776
1992,230497,172753,7722922,109545
1995,56023,403015,1799260,55079
1995,153262,536362,4883003,83900
1997,67402,322835,5469422,111469
1997,12265,391930,8492064,121315
1995,34828,485469,4283325,87266
1995,33010,551465,3184524,90986
1993,78634,172805,8119607,112668
1995,99667,456525,6684528,88890
1995,182581,399569,3398836,100113
1995,182581,343042,504538,65101
1998,229103,76857,6436813,110031
1993,245237,588385,1896214,88401
1996,285128,373371,1941219,86661
1996,285128,442757,6805718,101983
1996,285128,383572,1430403,99333
1996,115712,80732,3425460,102763
1995,168581,255638,4589625,95617
1994,133129,29499,3894063,85709
1994,133129,186324,2438443,84619
1993,142159,212566,5855058,88713
1997,17408,530744,4552156,106483
1994,107885,504482,2996703,89187
1994,107885,393789,8946923,112966
1994,107885,401788,1520784,101385
1994,107885,298275,4456410,76395
1996,45661,258577,1203879,92133
1996,175219,63829,6991998,107569
1996,175219,572752,5430396,109483
1997,71780,292983,5145425,118558
1997,71780,558359,2738281,85039
1997,71780,567827,7658781,113688
1992,268256,490070,4092853,63603
1994,173624,239048,4006354,59221
1995,20308,192244,4521836,80174
1997,288388,158096,207736,69245
1997,288388,108585,780854,95614
1994,265828,314508,895224,91349
1997,107743,54951,8498631,114357
1996,7093,102144,4050458,68768
1992,92576,391546,3335648,98251
1992,92576,367859,5786300,115610
1994,13333,223737,2934492,99643
1993,198145,571177,4759195,74889
1996,192469,506010,859527,60959
1994,203386,592159,3433100,75067
1993,85147,555529,595772,95070
1993,85147,275502,5633669,88649
1994,41113,239250,230712,71354
1992,72499,392899,8604921,119512
1997,163217,406960,8774618,112016
1992,284401,428287,3182765,72915
1992,284401,9527,3361456,86191
1995,20800,189169,2199263,75489
1998,151801,310353,954338,81800
1998,151801,286972,7030707,117537
1998,97568,592017,737478,66539
1997,17482,182239,4058818,79273
1995,265669,83469,4967413,87147
1994,95647,238874,8520442,108771
1996,105022,440840,6968348,106849
1996,54691,305025,3221871,61800
1997,262751,380130,4193065,72607
1997,262751,35061,4392624,59763
1997,262751,494419,2741976,84803
1993,45229,558229,4355884,77232
1995,249989,376325,5980791,84078
1997,279748,296821,2935763,109068
1997,279748,272794,7791499,106006
1993,112154,150054,953899,66243
1994,70139,69665,158562,98079
1997,105620,274908,3050281,112973
1996,48350,137279,3751369,78976
1992,75140,38205,3621657,68592
1992,75140,104161,3984847,69909
1992,75140,419247,5485898,69973
1992,275017,83671,7446015,99280
1992,275017,550722,6381720,106362
1992,275017,384457,4348402,92486
1992,110225,148181,245836,73750
1992,46603,210221,783928,67872
1998,116365,454139,3320868,65586
1997,35215,50922,842814,112375
1995,109702,79005,3760848,59040
1996,240991,217073,4018653,59403
1996,15421,100203,1191168,72192
1996,287045,592168,1507127,75608
1994,160055,305080,4525826,65104
1994,160055,35399,5832618,80063
1995,192710,283716,652684,101982
1997,73696,399953,1365205,123176
1997,184468,506761,169703,106064
1995,130090,167419,728340,89184
1992,289774,197265,2588294,81735
1992,289774,344804,687749,110927
1992,289774,238313,1307608,75078
1997,15440,587335,696931,85338
1997,15440,469501,4282037,88228
1996,285421,38886,4434458,109492
1997,46702,256746,6470374,102163
1997,46702,518427,4440268,86724
1997,46702,376440,5001186,90985
1993,94454,263192,554486,69310
1992,183214,587696,4637542,107020
1992,100361,214716,1408924,97842
1992,100361,329925,6114958,117294
1992,100361,260610,7388102,94236
1996,166517,212930,5031171,110575
1994,284150,482365,4636196,80840
1994,284150,493790,3084138,107026
1998,7669,477380,3335033,81441
1997,6791,309482,2893451,89488
1997,6791,47194,5313380,68471
1996,275444,227,1948963,67633
1996,275444,208805,7326452,102827
1994,71692,426754,3993414,100843
1994,71692,271538,3790404,90571
1996,260068,95004,2818179,59940
1994,201433,269940,1482105,114595
1994,201433,278623,5391019,96096
1992,258391,225314,5768941,74358
1992,257434,142371,4244350,84802
1997,79037,210161,1378570,64269
1997,79037,575444,2210756,91165
1995,264991,193179,4350821,76330
1995,264991,16873,4811170,107392
1996,35890,101288,2060269,77356
1997,176695,292328,914974,79218
1995,201991,511986,9494305,119877
1994,45116,548253,5381887,78073
1996,158938,289168,645689,69429
1994,154399,557268,899837,79514
1994,154399,599564,2320638,99812
1995,257500,51448,2993402,83966
1996,286901,128372,4948907,84022
1996,286901,104381,5925270,83122
1992,36052,419793,2312239,102766
1997,223084,343706,2519553,104981
1997,223084,450093,1261071,62584
1997,223084,334075,4684669,66543
1993,10555,238994,3865960,115978
1992,70150,468646,2583392,96877
1997,297206,576749,2745882,109543
1995,135284,562386,1598989,86901
1992,2701,93992,6863581,119159
1996,107795,388884,8797027,118372
1996,107795,283083,300631,63964
1996,5783,182051,3736798,67983
1995,292636,384511,145190,95730
1994,122752,182193,573835,76511
1992,265870,555241,3411651,77773
1998,274967,79205,464206,71052
1995,159886,120194,5645983,72851
1994,88412,354661,1736237,102939
1997,40414,88834,514038,109369
1993,17785,598125,1431027,73386
1993,17785,275927,730717,114174
1995,118039,76500,5448285,88590
1995,118039,524475,2699010,89967
1992,92090,505757,3976718,105763
1998,49042,439610,4611579,92975
1994,147655,276154,5085630,67808
1996,46114,179417,278332,89784
1996,160220,394635,5036653,103777
1996,160220,572213,4626684,77111
1998,288229,380464,4540683,92667
1995,203977,199452,5250106,93087
1995,203977,197271,4028186,82096
1995,118315,583234,3029583,79032
1995,118315,200124,3809689,61446
1995,29267,574547,2023656,97291
1992,179050,205628,987644,92016
1995,259817,132954,6755630,119217
1995,259817,141902,8039970,116634
1993,234101,510491,6148519,90088
1993,32041,477282,1538815,75555
1993,32041,273378,3267588,81081
1996,71197,215705,2110138,97241
1996,71197,152410,4584655,87744
1996,71197,568925,1758619,119634
1994,178193,394798,1258698,113566
1994,281353,154538,4490934,95551
1996,77405,142354,5806023,83781
1996,77405,330818,7504279,110928
1992,134999,290863,1245787,111231
1997,202336,302106,3435079,66485
1997,202336,290517,7239015,90450
1997,202336,262578,4244242,92433
1996,258196,9879,2253976,107332
1996,258196,427707,5178666,98080
1997,278705,448840,4248447,107329
1997,278705,7467,3463639,82467
1992,182746,123219,700606,74532
1997,51937,316665,7508567,100899
1994,197603,503300,5635382,78196
1994,197603,151455,2045759,90387
1997,24367,221785,7861382,102406
1997,34411,56985,8129128,116518
1994,232363,446542,6564373,89311
1994,143671,341428,4893135,88164
1994,192479,290799,4374222,107386
1994,192479,318701,166809,103181
1994,192479,193321,548756,84859
1994,193873,418896,500904,108892
1995,226420,292351,5682328,80600
1992,135148,213324,2301396,74238
1993,104986,163861,1611107,115491
1993,192958,303687,5077082,101440
1998,36992,408126,307127,62046
1992,230644,95302,1180543,77838
1992,230644,333449,6070550,88945
1995,11062,494482,3946577,88587
1997,276391,146521,6771686,94051
1997,276391,165169,2838568,74049
1997,276391,548701,7072206,104980
1997,214414,500385,6441924,83121
1997,214414,357967,4843680,121497
1993,51874,547562,6663495,96572
1992,210085,368791,3710261,111586
1992,210085,262839,2421646,108109
1996,166775,580237,1126214,79032
1996,166775,447217,5416976,69851
1992,82459,476062,4982592,62282
1996,20399,365355,2390432,85220
1998,208181,314900,4547863,114893
1998,208181,510782,2000720,107565
1998,208181,505209,3351136,72850
1992,290045,524863,7294613,113270
1993,39589,96595,6684678,95495
1994,242326,108230,4957872,74293
1992,261331,492317,6030589,78557
1996,115975,54956,3783681,114657
1997,85649,115170,1303687,71110
1997,85649,376126,3281760,72126
1992,122056,87453,3772538,86427
1997,287834,279325,391293,78258
1994,117718,237160,2422507,65829
1994,117718,131864,6916097,113751
1996,45814,435448,805150,83005
1992,184186,113390,4980631,84203
1992,184186,138697,3780332,104141
1992,184186,66716,2308678,100962
1995,182824,333596,2581254,97774
1992,276850,172119,3902076,71466
1992,276850,14239,3685723,69193
1996,203983,410665,2814093,94538
1994,219044,102783,5428771,107146
1994,219044,60756,849791,103005
1998,159239,556916,2018266,118373
1997,181436,217545,2312259,87751
1993,193823,557851,561196,114529
1998,170206,172994,1984310,124019
1993,124478,475309,1652868,77056
1993,124478,110476,3317801,89188
1993,124478,125597,1731303,97355
1992,185038,30501,286300,85890
1992,185038,329334,1586904,81799
1996,123517,409176,2339583,65109
1996,283192,454732,6446605,101202
1997,77764,472635,5199010,96456
1994,85951,266618,7686894,95076
1997,261646,156976,6586822,121978
1997,261646,85291,5342549,76577
1997,54509,392458,1586100,93026
1992,219415,202290,1096897,71536
1994,157897,573713,4459578,107201
1993,273688,408949,167212,111475
1993,273688,296576,572411,94353
1993,273688,337199,1933385,74170
1994,265525,402056,1552008,57481
1994,265525,252203,2085117,69311
1993,155926,177474,3247226,93088
1992,127519,387856,1061336,116630
1995,254291,337001,975710,62279
1995,254291,222076,4646967,59883
1997,53324,333608,6756784,98495
1996,111982,39120,1891588,63547
1992,240442,507957,7073748,117895
1998,85925,244495,4091002,86368
1998,85925,536103,3772632,68344
1998,85925,76050,1218947,61563
1998,85925,314777,521402,107505
1996,30431,495970,5543979,117957
1996,30431,555948,8376385,120235
1992,242170,44233,1714046,70633
1992,242170,9645,3614538,93278
1992,39647,426133,3863633,63546
1996,51673,56527,3165831,89011
1997,239954,384087,1742552,70264
1997,239954,265872,7902798,110271
1997,3883,156938,5027223,119695
1997,22126,521677,7399319,101919
1997,22126,108922,9075324,115855
1998,82024,576566,151113,98552
1998,82024,589285,4251960,82455
1995,146909,327112,4087090,68346
1995,146909,187986,8828932,124438
1997,257152,110449,2662018,87566
1997,257152,513663,1951608,100598
1997,156142,44083,2634460,61624
1993,151522,57968,8593633,115557
1993,151522,456410,5591267,81983
1993,222454,161232,4422846,77593
1993,222454,396771,5254008,112065
1995,154123,261384,3878701,80722
1995,196721,412334,4905476,74778
1994,284170,391523,2056885,96870
1993,284893,550775,3821294,109545
1993,284893,217576,6308797,89613
1993,184453,64248,676429,72734
1993,179518,515906,4996888,115312
1994,51346,240064,1526156,60243
1998,140101,579871,7023060,117051
1994,246346,420926,7816080,110814
1994,62243,505188,1653719,71589
1996,267520,56609,626240,93936
1993,123064,420731,1552607,99102
1993,123064,217245,3674971,69733
1997,216469,338410,932769,86904
1997,216469,422428,3809478,81024
1996,70490,75730,1110430,102343
1997,60500,215709,6394779,97481
1997,60500,211338,593427,74959
1994,112543,28381,2978839,78562
1994,112543,53102,4325910,63306
1995,278866,435324,2055177,75558
1994,3616,371569,157492,98433
1997,147491,21301,1100070,73338
1993,278866,501486,2873772,89247
1993,278866,260777,5943139,104265
1993,278866,177170,4819064,74830
1993,278866,492121,2150509,66786
1993,283787,437118,2937370,63305
1993,283787,244727,7462513,100302
1993,283787,117858,9007831,112551
1992,138542,548242,1660513,77413
1992,164887,308740,7143562,104923
1992,164887,396650,497792,104798
1995,128188,203696,3570485,95980
1995,128188,503690,6805166,101620
1993,145168,294755,1357798,104984
1992,226705,116184,1663449,72010
1997,221411,525726,8758500,105102
1996,43960,181354,4079264,86121
1994,201580,431236,5376169,70032
1993,46934,346670,3790385,102999
1993,46934,472431,774682,84204
1998,23290,128119,5014017,68826
1998,23290,487678,313142,99939
1992,150805,260559,4376275,91172
1992,150805,285581,4342532,93994
1997,130393,358046,3943595,66241
1994,1117,345043,2480708,65281
1994,1117,467397,1719106,81862
1994,254306,458459,2240956,85045
1994,254306,453467,818173,85226
1992,234052,151429,1036294,88825
1996,38314,454469,1165797,85406
1992,297061,298670,5121117,100119
1992,88156,210560,1441139,88233
1992,88156,73616,5646294,95376
1992,88156,53073,2844266,61564
1995,209104,174921,3678480,119755
1993,177919,560279,1339250,80355
1996,3550,568044,1701390,66721
1998,239450,251559,3439499,90632
1993,230467,205779,161736,101085
1993,230467,117501,2277750,91110
1996,256501,165896,5575691,117713
1996,256501,4827,6215501,103909
1996,151,465492,5765751,87448
1996,151,59322,5247005,76879
1996,151,417012,431980,55739
1994,27319,322845,1042249,112069
1994,27319,245968,1056500,114837
1994,27319,550319,1445970,82157
1997,139001,48234,2364460,70933
1996,92005,257834,7663614,107509
1993,118625,94801,4654713,107748
1995,217654,414554,6476217,88111
1993,194614,564986,5127400,123057
1994,282823,121541,3737595,93752
1997,117287,101224,3763875,73513
1996,163105,429625,6579067,93276
1994,259408,347103,5635441,69005
1997,270022,566655,960669,103297
1995,294748,185217,3445647,78132
1992,106156,207558,5117665,87932
1992,106156,201247,2456063,68893
1996,177613,315642,7220636,99457
1994,115885,41135,2130737,64567
1996,55490,270449,127748,85165
1993,32017,120252,1989799,76335
1997,37000,327019,2029240,62760
1995,243104,378362,2514851,86421
1994,161563,227186,104637,66790
1995,63830,397119,5428670,72966
1996,27458,33183,2210036,66970
1996,27458,26031,1392478,57421
1992,17398,176181,492814,75430
1995,205579,574736,7746217,108642
1994,33974,374427,4607827,90084
1993,98150,302189,3537774,71470
1993,98150,272370,3176023,80541
1997,233239,56805,8192370,105708
1996,230989,578853,1912511,115909
1993,216280,370700,2868517,106241
1993,216280,106596,2798122,96155
1993,216280,376358,1290906,86060
1992,201313,5199,2076981,66251
1995,36914,245392,3744664,80242
1995,36914,494453,5927225,86845
1995,36914,261919,7959968,112854
