"d_year","lo_custkey","lo_partkey","lo_revenue","lo_supplycost"
1996,25445,109065,956987,64443
1997,23014,113324,121696,80239
1994,19466,194003,4339732,65820
1994,19466,86382,131364,82102
1994,19466,14731,488781,98743
1994,19466,183636,4952534,103177
1997,22510,22755,3664206,100665
1997,22510,42661,3577765,96219
1995,3563,130098,5245618,67685
1993,13091,98474,6626115,88348
1993,13091,82313,4062092,77718
1998,21859,169760,3048380,109785
1998,21859,143622,2273571,99937
1998,21859,11723,4408839,98083
1996,14236,70605,5095490,94536
1994,14164,71852,6861323,109431
1992,4093,81908,4864602,113394
1997,10153,35123,2539488,63487
1992,2074,57505,2337075,87750
1997,421,80838,1960698,109129
1992,4384,23834,1914276,105469
1996,4870,28800,3734208,103728
1996,4870,26626,596206,93157
1998,18553,58720,3088844,100723
1993,23318,153988,929100,122518
1992,8603,119473,1790964,89548
1997,15389,70021,4566620,59461
1992,8860,80363,5623304,80601
1992,8860,163745,6598283,108524
1992,8860,188298,6189784,83177
1997,19352,120947,4772254,118076
1992,8549,166225,2556615,77473
1997,16291,169531,2976985,96031
1993,24206,166825,7230536,113509
1993,18664,187704,3332562,107502
1996,4891,3344,785824,74840
1996,4891,197192,5432646,77351
1992,6904,183392,2171774,88523
1992,6904,59602,6210483,93696
1994,19304,48819,2630501,106068
1993,11515,170788,3680384,111526
1993,11515,24314,3555188,74298
1997,24326,11669,4903207,94839
1996,613,186022,403319,66481
1995,21344,55369,1027703,79461
1993,6536,12131,404734,62587
1997,16097,144339,2730693,82999
1997,16097,106426,4578014,85945
1996,18163,145542,5756420,95252
1992,23218,132480,3980847,90748
1994,12295,148624,4355502,100357
1994,2491,56510,3409635,87990
1994,2272,62949,2386101,114716
1995,13354,161250,1799035,78675
1995,13354,30844,5974111,106490
1997,25948,53955,538323,114537
1994,568,54923,8450640,112675
1994,568,89243,2317843,73934
1994,568,142376,3097720,85102
1997,29338,24350,3303115,76461
1993,11800,154726,6588664,106843
1995,9235,184722,3295457,108403
1995,9235,100997,8247702,119879
1996,25604,1702,1587663,96222
1995,19952,15204,3809756,67152
1992,16423,633,4416854,92017
1997,20218,48149,1382396,65828
1996,8149,8273,4093100,70876
1992,10288,124776,6529592,108046
1992,10288,107049,3696140,63362
1997,25819,33202,1962760,68112
1998,3662,190098,4540879,71285
1993,4333,119050,3891342,64143
1994,15545,34682,7604862,97000
1994,15545,88669,5523323,99459
1993,16300,79470,4448423,86968
1998,166,76086,1975468,63724
1995,27494,43452,2790900,83727
1995,27494,86610,6897355,95796
1995,26902,12874,5003236,107212
1995,26902,179632,5478927,102697
1994,22573,50698,4115130,98921
1992,22459,100033,371890,61981
1994,14284,35414,5554171,80964
1995,12859,165149,1878274,72848
1993,15739,57664,7621802,97299
1993,15739,15616,2508777,91896
1996,7406,15390,2428025,78323
1997,23278,33605,2314054,92316
1997,19966,13994,179351,114479
1997,4306,5261,4702360,69975
1992,2458,140694,6156414,104081
1992,2458,30511,4423994,86490
1992,2458,194412,3782595,90384
1992,509,15414,3126772,79764
1994,18703,105753,4052160,105525
1994,18703,10576,564896,89194
1994,18703,146742,7899075,107324
1996,2254,79822,4591037,108109
1992,25682,176867,2449263,116631
1995,12107,70079,1336515,62944
1995,12107,4459,1701585,81807
1995,12107,120433,405506,87205
1992,11113,12740,323937,99164
1998,21151,135500,3723587,92130
1996,4027,191055,1980374,68763
1996,4027,56142,2964978,65888
1996,4027,170326,5495915,83779
1992,23558,90905,6142716,113754
1997,3079,95636,910449,97897
1995,1261,50776,5242473,103606
1994,22642,75079,632442,63244
1996,13714,41956,6200602,113877
1992,12799,48327,2066018,76519
1993,9265,67591,5274268,93515
1993,9265,198935,185087,122035
1994,76,90596,1586590,95195
1992,26578,186582,4485143,100114
1998,6805,53024,355635,58621
1992,24875,111030,757869,62461
1997,29641,138699,2168637,104261
1995,28786,62024,585695,59161
1996,5149,168394,4211683,87743
1997,3034,96386,635894,82942
1997,3034,148724,3669530,106363
1997,3034,196307,280660,84198
1998,19747,177702,1922076,106782
1996,4219,90247,3106709,74234
1996,4219,172222,235548,77653
1996,4219,127188,2308842,72910
1996,4219,47063,4751322,60603
1997,10286,198235,2231827,79993
1995,13286,180127,4302175,72427
1995,13286,120995,1298297,120959
1993,28075,8969,2824451,112677
1993,28075,127122,682577,68947
1996,21626,172319,1139482,83478
1997,17473,34890,5200936,109493
1997,17473,190846,4047995,116210
1995,25279,147770,7154742,109066
1995,28331,8838,8472125,104809
1997,28180,25265,3299400,71415
1996,14584,12550,4525129,87753
1996,14584,117709,6262740,103602
1997,5794,23873,6080608,107812
1994,15214,140456,4638995,89787
1998,5417,183061,4612849,68643
1993,20602,91023,2478264,60841
1997,16060,108672,489074,100840
1997,18034,36529,5627596,87931
1996,4640,19919,2366677,110334
1996,6673,179691,8499312,106241
1996,17206,60162,4852219,67329
1996,17206,130452,4939523,88947
1995,14608,71681,7774206,99160
1995,14608,135573,6067526,96514
1992,27757,114943,5394124,117476
1996,1666,95023,1325462,61081
1998,26708,71832,3427277,108229
1994,6020,74805,8115888,106788
1992,12418,113447,2923800,87626
1992,12418,94780,6339514,106486
1992,19828,69385,5918640,81262
1994,10342,92357,4231561,80961
1994,10342,40290,1417294,73817
1995,5341,44542,2162915,89192
1994,9704,177124,2792604,72067
1996,25861,81154,4750602,68109
1996,25861,91895,7528691,113213
1996,4759,134496,3085467,91829
1995,1447,136506,724975,92550
1998,19010,41806,786510,104868
1998,19010,23411,3661621,80064
1993,646,55048,3691187,60182
1996,533,162470,7355856,91948
1996,14497,13984,3245545,113878
1998,20534,90922,3121885,114775
1998,20534,120000,4131000,61200
1997,12487,164086,2270257,69004
1997,12487,191995,204525,125219
1997,12487,43550,3621858,89613
1993,13252,42280,2689016,73336
1993,13252,66840,6439577,108410
1993,13252,109187,4177060,71770
1992,15094,195646,3378781,104498
1992,6679,114308,4998294,79338
1994,12982,163383,2314208,86782
1994,12982,164006,295320,64200
1995,5965,189388,6388191,88642
1992,5933,7580,7140384,89254
1992,5933,183906,4759840,119394
1994,16490,190648,7229265,104318
1995,2017,80778,7914465,105526
1997,404,145205,1012662,75012
1993,29185,40790,1510979,103847
1996,5876,79354,2062692,80001
1996,26390,148650,7032411,101919
1996,26390,87538,5018993,91531
1996,26390,46454,6302025,84027
1995,12319,139936,7634993,118555
1995,12319,94962,2684949,117417
1997,19537,195037,3362129,67921
1997,19537,58193,4923639,69071
1997,12919,44775,2503985,103186
1997,12919,31431,2355641,81745
1994,25690,199504,6999277,96210
1995,6226,33660,6374640,95619
1994,7943,20768,7683858,101325
1992,3554,35143,2668396,64688
1992,3554,70933,9043667,114235
1998,16475,66552,4373424,91113
1992,15029,101944,7659219,116756
1995,16909,86053,1954453,62343
1996,2602,71872,5955700,110632
1996,2602,142284,3461590,79576
1997,8041,3535,3308619,86311
1996,26197,197625,4945642,103357
1996,24482,79907,4687059,113214
1994,2929,174696,7082760,106241
1993,27145,194029,2779474,67381
1993,27145,20131,2965237,63067
1993,27145,133605,616113,98316
1995,22408,36342,2756101,76700
1998,24079,112789,720712,108106
1998,24079,125711,5731143,104202
1998,24079,44587,1151748,91894
1997,2002,57347,4218235,78260
1998,6358,90881,4818219,112312
1994,27586,152839,3342863,113509
1998,8641,120660,4941140,100839
1992,27538,26205,5099449,67872
1995,2207,71297,3081944,76097
1992,10157,130790,1966453,109247
1993,8531,162734,2587291,107803
1995,13316,147988,749240,122158
1995,13316,40793,494130,104027
1995,13316,196243,1888328,80354
1996,25865,11683,2347368,95680
1992,8494,25679,1898324,96280
1992,3370,178058,991771,68163
1992,3370,109793,5408370,108167
1993,13621,193946,371269,122396
1993,21236,106455,2805984,87687
1993,26251,78046,2085969,61442
1993,26251,192386,2152521,88702
1997,23548,16450,5581948,81987
1993,9605,146345,523143,83480
1997,21521,92464,3408116,87387
1992,11824,6780,941223,101206
1992,3392,150100,3496304,69006
1996,13477,17104,3565681,61266
1996,13477,170208,3175048,76692
1996,13477,84592,7184520,94595
1992,13999,33966,8929812,113997
1992,13999,12507,134852,85170
1995,27475,63943,2660181,114416
1995,10712,17578,6218580,89734
1995,27872,165699,160586,105881
1995,2138,7305,823151,72738
1995,2138,159465,150921,91467
1996,16747,183494,6895208,94649
1994,4381,20897,5290059,109073
1994,4381,101940,5895729,116516
1997,11135,25741,5013553,100004
1997,11135,14833,7798817,104869
1997,23212,10928,882681,110335
1993,3359,18475,1025593,83608
1993,3359,113578,5147137,95494
1993,20396,174778,7727903,111166
1993,20396,88379,5849608,82042
1998,10045,158536,318906,95671
1998,10045,109335,127711,80659
1992,2884,194042,950865,68162
1992,2884,51911,3614045,111774
1992,26089,170916,6294530,119214
1998,28879,68441,1923885,84566
1992,7993,84401,407307,83124
1997,4112,101565,1705983,93993
1992,8989,12472,3700688,83068
1992,8989,158788,6943892,110806
1993,6163,116380,3753469,83782
1997,11207,94886,1608152,112852
1997,11207,143174,1471558,73030
1995,10981,109881,7364977,113452
1996,13526,40040,2851916,58802
1993,15454,53957,5912479,114657
1993,15454,28953,3539947,112917
1993,4915,58771,3860846,103786
1997,28642,164454,3039936,91107
1997,28642,174876,5442927,117052
1997,28642,94257,3881377,75075
1996,9760,169546,6139052,96932
1996,9760,109691,6204117,102041
1997,9385,3889,5163494,107572
1997,18946,3034,275486,56221
1994,21082,76574,4031482,93034
1994,21082,164989,9561276,123238
1994,21082,156843,2068925,113990
1994,8444,153607,664240,99636
1994,8444,50794,952655,104687
1994,7015,93621,5919196,96877
1993,24424,151100,3948273,69066
1996,8335,108748,1874441,105404
1995,28172,140449,2456086,89366
1995,28172,113224,1732108,74233
1995,28172,170026,832975,65761
1992,16457,51333,5201536,77059
1992,16457,146420,4311274,87985
1992,18220,87707,1593018,101682
1998,4570,69022,2857110,59461
1993,13669,122726,6179976,104923
1995,20336,5782,6435505,101266
1998,26722,62491,997094,87209
1998,26722,79098,4507621,64625
1993,9109,165360,6565208,85521
1993,9109,195717,5113654,108762
1997,16882,36637,3512342,94417
1995,3238,63183,2682061,68770
1992,14713,1941,1787651,110576
1992,14713,52861,3264948,108831
1992,14713,20766,920970,101205
1995,1088,65327,4174193,77539
1996,29479,122279,3993597,78076
1995,15274,31374,4305110,78322
1995,27575,192938,934227,121855
1995,10375,123805,2633472,109728
1995,10375,25470,2009476,83728
1995,19663,94232,5640658,73573
1996,20764,104730,7993635,104083
1996,26924,48985,3133047,116038
1996,26924,84939,5602484,115435
1996,11056,184442,1944684,91586
1996,11056,83553,3764547,92193
1996,19078,111274,5498385,77116
1996,19078,175775,4397429,111046
1992,10420,33559,295524,89553
1994,25408,69866,6104234,110151
1993,22061,103752,7416288,105345
1993,22061,157246,5056571,78194
1994,5894,127708,3263116,104142
1994,5894,123477,4651457,90028
1996,9472,30838,7814690,106129
1996,2473,165165,6027784,73809
1995,18739,196557,7538534,99213
1995,18739,186860,7320193,116811
1995,18739,146652,7399319,101919
1997,17902,95638,1063493,98017
1997,17902,8778,327233,101206
1995,20113,129771,5024148,108046
1995,2356,151571,2920626,97354
1996,19531,2473,5776974,82528
1992,5779,182403,5050360,89124
1992,5779,24172,531642,65770
1994,8332,22751,3387670,100425
1994,8332,44490,6532667,86069
1998,6049,166675,491150,104500
1997,16999,116392,3625195,84503
1995,25522,116491,7014350,90449
1996,16043,119329,1003150,80899
1994,21271,42498,6427466,86429
1994,21271,76893,8975472,112193
1998,9371,39594,1140990,92015
1998,9371,138519,4438903,93450
1998,12470,21372,1117471,77602
1992,2053,171801,3487153,112368
1992,2053,43623,3665890,93997
1993,20537,5363,1242992,76101
1996,12844,22990,8080469,114779
1994,13682,157503,5720793,93630
1994,13682,98536,3644508,92071
1998,2015,135400,1636356,86124
1997,16616,122911,8362226,116034
1994,14849,135243,4926336,76694
1992,22867,19871,4351814,107452
1994,1969,19408,1725620,79644
1997,19361,75970,3438528,116758
1997,19361,166279,500440,80716
1997,19361,41085,1436512,61564
1996,18274,172264,3499664,80175
1996,18274,145368,1508055,84801
1996,17008,128184,5355411,72730
1997,13345,164593,1982477,99455
1993,27250,153595,3198264,98915
1993,27250,165979,8177835,122698
1996,29095,178895,1065900,118433
1996,29095,167618,4643855,101136
1992,21238,122481,5532806,90208
1996,3905,21069,4098848,59403
1993,16214,95517,1347646,90750
1992,10672,98375,1977652,82402
1997,23968,65802,4652849,106068
1997,27298,169877,6880238,116812
1998,14900,79610,7312206,95376
1998,14900,11882,5683011,107632
1996,13120,15920,7341844,110155
1996,13120,16004,1713040,55200
1995,10486,92578,2238062,94234
1995,7066,133610,4233939,98616
1992,9643,177302,2664807,82758
1994,22790,178951,5915274,121797
1994,22790,184986,1789326,124258
1993,17002,49798,3859120,104867
1993,22325,153625,1735693,100717
1997,3887,11038,1315355,56941
1996,4742,125553,2909267,94713
1992,6862,12423,1255294,80125
1992,6862,147601,4650700,98916
1996,4648,43183,1229788,67570
1997,406,28134,2294200,63727
1996,12544,31620,5930291,93097
1997,18950,197596,2347315,101615
1997,18950,26851,3306801,106671
1993,1720,45511,2569283,87390
1993,1720,138536,2519248,94471
1996,29470,188559,919332,98853
1996,24788,20537,3713786,87451
1992,512,40405,2908754,80724
1993,13570,29214,2657963,68592
1998,5137,183362,5983790,86721
1992,17018,79321,1235304,78019
1997,23959,89073,3092747,63724
1997,23959,75529,5476452,90271
1997,23959,185149,4665049,74048
1997,295,29376,5580456,78322
1997,295,182664,4715982,104799
1993,7064,5730,6822629,98143
1993,7064,87814,2594606,108108
1993,7064,189115,944022,72246
1998,14512,41248,4761716,71354
1996,31,126269,5471178,77715
1992,26365,67194,4584378,69671
1998,22801,52250,2565601,72135
1996,22553,84452,5744363,86187
1993,16768,118157,3424387,70509
1993,16768,181346,2337982,85640
1996,19289,69514,1851420,89010
1993,1615,198590,481248,101315
1994,20083,193744,8732940,110264
1992,1267,181666,339046,104859
1997,1693,131109,225739,68406
1996,13060,163142,4715712,72308
1996,13060,124316,3640281,80418
1993,4489,74363,4236756,80241
1994,10681,178922,6338914,120055
1994,10681,136467,1894359,90207
1994,10681,191277,1194499,82096
1996,10382,37705,5346988,98562
1996,10382,92809,7459452,108108
1996,10186,22914,7004137,110214
1996,10186,103667,3174254,100239
1996,10186,11849,2440524,105650
1998,21379,104564,6929898,94113
1998,21379,40642,153516,94958
1997,18952,16107,1652306,61386
1997,18952,108007,572460,60900
1993,14723,106224,1948668,73813
1994,13471,26083,4944492,60544
1997,27043,94326,5450280,79219
1995,19004,113180,5729650,71590
1995,19004,14414,3788625,79704
1995,19004,163872,4216324,116152
1995,19004,181669,5047152,105039
1994,7607,147512,5558093,93570
1994,7607,25189,2729741,66850
1997,26431,160444,5897404,90266
1997,26431,92745,2528411,104264
1998,24706,7065,1918846,58323
1992,12388,125607,6824268,97956
1992,12388,107268,5813910,76515
1995,22898,114559,2780462,94413
1995,22898,24534,4428097,87511
1995,22898,37554,3684128,89493
1992,6391,109691,5493228,102041
1995,21713,130132,4758922,69727
1995,21713,158872,185363,115852
1995,21713,151094,1946653,68705
1995,21713,24643,3414319,94058
1998,25088,11437,2071188,80905
1998,29102,12748,5958735,99644
1998,26680,113692,844316,102341
1997,11450,101112,2969777,66786
1997,11450,185711,7686325,107802
1995,13301,94257,4166662,75075
1995,13301,173532,4877600,96331
1995,13301,150163,2511241,72789
1996,24139,66840,3781716,108410
1993,17584,68222,471327,71413
1992,2323,14206,4792215,67212
1997,19772,361,2111516,75681
1996,4835,61425,6320688,83185
1996,4835,29110,1579447,62346
1998,9203,143456,3346772,89967
1996,18923,169565,5263283,98073
1996,18923,165950,3118674,120957
1996,18923,113469,2428269,88947
1994,4453,139899,5060502,116333
1995,19265,183212,3182330,77712
1992,14053,95500,3077739,89730
1998,26854,25230,1954649,69313
1992,26252,185917,8844850,120174
1997,27721,81486,2509390,88048
1997,9079,171954,8022762,121557
1997,9079,22866,6135789,107331
1997,9079,185107,3737233,71526
1992,4426,164935,8231711,119995
1992,4426,47889,1504404,110212
1992,4426,60639,743827,95977
1993,29686,199436,1796453,92125
1993,5195,188459,1801231,92847
1996,17684,17767,5719760,101085
1997,484,157949,4800600,120416
1994,24946,122107,5419680,67746
1994,17881,160090,5410023,69005
1992,4013,63139,4412928,66127
1992,4013,101833,7761330,110089
1997,24449,165860,7817065,115551
1998,19634,21020,465804,56461
1996,13990,68910,6256770,112734
1995,21334,40191,1893612,67871
1996,23332,199695,5904530,107681
1996,23332,69185,2714631,69250
1994,25061,61852,5332719,108831
1998,17515,36363,4794638,77961
1997,10009,49308,800900,75438
1994,23477,144353,2956792,83841
1992,17584,127412,829100,86364
1995,24931,42879,6558732,109312
1995,24931,60572,151724,91954
1995,24931,24416,5460830,80424
1994,22108,137315,373237,81138
1993,5293,19769,4221900,101325
1993,5293,188017,546979,66300
1993,5293,187525,7585294,96751
1994,20518,43370,3073285,78802
1993,25144,187605,6403105,101556
1993,25144,70962,8628733,115977
1996,7414,123518,554943,92490
1996,7414,23632,3655730,93337
1996,7414,181565,2608151,98793
1996,16402,170059,3688606,67743
1997,22004,105339,5015695,80659
1998,8324,135172,946421,72430
1992,248,192251,515808,80595
1997,12001,192306,1356351,83898
1993,17870,143891,9384216,116093
1993,14885,168793,729821,111707
1992,24584,155474,4794888,91768
1992,24584,43982,3620842,115558
1995,8236,163305,4334774,82098
1995,8236,83116,105514,65946
1995,8236,121798,5765094,109187
1993,27202,93447,1976283,86426
1995,25124,39862,497313,108111
1992,13831,75730,4912502,102343
1992,13831,189845,2519161,116090
1995,27823,129299,1195461,79697
1995,27823,72307,5756850,76758
