"c_nation","d_year","lo_partkey","lo_revenue","lo_supplycost"
"ARGENTINA",1993,75134,1936540,66547
"PERU",1997,45207,5645780,69132
"PERU",1997,163416,4879094,88764
"ARGENTINA",1997,97868,1097125,111951
"ARGENTINA",1997,174577,627596,99094
"CANADA",1994,175791,6384421,112007
"CANADA",1994,111519,4507351,91830
"CANADA",1998,83861,6143383,110691
"ARGENTINA",1998,11448,1608217,81566
"UNITED STATES",1997,44806,2689228,105048
"CANADA",1992,10569,6152010,88773
"CANADA",1992,19631,6918911,93037
"BRAZIL",1992,169778,1646363,110866
"BRAZIL",1992,163215,1081365,76692
"ARGENTINA",1994,103295,241481,77897
"BRAZIL",1994,26033,1070277,57541
"BRAZIL",1994,2150,3261665,63129
"PERU",1995,38020,176275,57481
"UNITED STATES",1996,91219,4322870,72612
"UNITED STATES",1996,58913,8715612,112314
"ARGENTINA",1995,148201,1484049,74952
"UNITED STATES",1994,189789,873632,112726
"UNITED STATES",1994,136272,4332990,78496
"UNITED STATES",1994,121739,5345576,105643
"ARGENTINA",1996,167289,1996444,81376
"ARGENTINA",1996,17480,1798556,83848
"UNITED STATES",1993,35810,4175977,104748
"BRAZIL",1997,129220,489694,74953
"UNITED STATES",1993,149865,1424655,114891
"ARGENTINA",1994,105792,5393370,107867
"BRAZIL",1994,73194,2490783,70031
"PERU",1996,195026,5001991,67261
"ARGENTINA",1995,36246,5561256,70934
"CANADA",1994,142589,5981372,97894
"UNITED STATES",1994,89617,925407,96396
"CANADA",1994,51511,4258829,87750
"PERU",1996,86322,4814617,78499
"PERU",1995,192769,7175223,111705
"ARGENTINA",1993,109328,267464,80239
"ARGENTINA",1993,12289,3613450,72076
"BRAZIL",1994,135897,6185248,115973
"BRAZIL",1994,55171,4905596,67570
"ARGENTINA",1994,144131,3424328,70507
"ARGENTINA",1994,4848,5661673,105170
"BRAZIL",1997,56277,5680441,73996
"BRAZIL",1997,36897,1485450,110033
"CANADA",1994,125870,5818425,113752
"ARGENTINA",1997,97116,3662131,66786
"BRAZIL",1997,41949,5162266,113456
"BRAZIL",1997,28184,1034327,66730
"BRAZIL",1997,28941,2356124,112196
"BRAZIL",1997,9401,1797868,78624
"CANADA",1993,106674,458822,100840
"PERU",1993,32919,5511284,111114
"PERU",1993,68433,1526157,84085
"BRAZIL",1998,163215,4351026,76692
"BRAZIL",1992,34064,1257555,59883
"BRAZIL",1992,167739,4634262,108403
"UNITED STATES",1993,71592,2792571,93815
"UNITED STATES",1993,126609,6921859,98136
"CANADA",1994,127979,5780073,120418
"PERU",1997,45996,2008017,116519
"ARGENTINA",1997,112125,2092300,68227
"CANADA",1996,3482,6583800,83128
"UNITED STATES",1996,24795,4337310,103187
"UNITED STATES",1996,15106,3308364,61266
"UNITED STATES",1992,97403,1764504,84024
"UNITED STATES",1992,17575,6044908,89554
"UNITED STATES",1992,177859,9684250,116211
"CANADA",1992,21214,1761845,68112
"CANADA",1992,192932,1142060,121495
"UNITED STATES",1995,79645,1046268,97478
"BRAZIL",1996,72198,3727055,70211
"PERU",1997,43344,4588079,77240
"PERU",1997,73480,1337201,87208
"PERU",1993,169836,8004486,114349
"UNITED STATES",1998,191825,3526948,115009
"UNITED STATES",1993,128132,1350391,69607
"UNITED STATES",1993,113242,3769485,75314
"UNITED STATES",1998,8189,4138562,65830
"UNITED STATES",1998,181405,6920678,89184
"BRAZIL",1997,74619,1529865,95616
"CANADA",1998,107176,2180582,70990
"PERU",1995,164944,4154487,120536
"PERU",1995,9906,3025289,108954
"PERU",1995,88186,1389054,70450
"UNITED STATES",1995,120137,624850,69427
"ARGENTINA",1998,184459,5618158,92607
"UNITED STATES",1995,136295,599080,79877
"BRAZIL",1993,136219,5343428,75312
"BRAZIL",1993,126537,3902570,93811
"BRAZIL",1993,106079,3092449,65104
"CANADA",1997,114454,2326024,88107
"BRAZIL",1993,18526,1063166,86671
"ARGENTINA",1996,120283,5515480,78196
"ARGENTINA",1996,19461,5207095,82827
"ARGENTINA",1996,79679,915585,99520
"UNITED STATES",1995,58272,5480852,73816
"UNITED STATES",1995,2379,2421789,76882
"UNITED STATES",1995,181110,4287996,71466
"PERU",1995,193795,6674983,113327
"PERU",1995,32671,4474239,96220
"UNITED STATES",1998,9355,1479289,75861
"ARGENTINA",1998,172205,689688,76632
"ARGENTINA",1998,23140,2268740,63788
"ARGENTINA",1998,106506,6655000,90750
"CANADA",1998,39130,3639318,64147
"CANADA",1998,8352,234425,75621
"CANADA",1998,29416,522019,80724
"PERU",1993,89583,3255240,94354
"PERU",1993,9816,8197597,103548
"ARGENTINA",1995,65220,4790659,71113
"ARGENTINA",1995,177469,6583280,92787
"ARGENTINA",1992,52053,3762907,60303
"CANADA",1992,54212,2309095,69972
"PERU",1997,116541,3766131,93452
"ARGENTINA",1994,198087,4906231,71104
"ARGENTINA",1994,170448,1154014,91106
"PERU",1996,11747,7094430,99524
"PERU",1996,152753,821616,108345
"UNITED STATES",1993,70395,2274739,81923
"UNITED STATES",1993,116901,4058276,115074
"UNITED STATES",1993,89211,4416772,72012
"PERU",1993,61850,1793731,108711
"CANADA",1992,32886,5300216,109132
"UNITED STATES",1998,117155,5333282,70329
"BRAZIL",1993,72280,3493861,75136
"BRAZIL",1993,6019,1230263,55500
"CANADA",1994,67529,2559049,89791
"CANADA",1994,110733,5572961,104623
"PERU",1995,24821,4539132,104749
"BRAZIL",1994,78106,4829665,65046
"UNITED STATES",1996,196538,1672124,98071
"ARGENTINA",1992,105779,1299312,107086
"PERU",1995,14445,5872780,81566
"UNITED STATES",1998,126655,6033760,100899
"CANADA",1998,190213,2502163,78192
"ARGENTINA",1996,26082,2894197,60484
"ARGENTINA",1996,151169,3096766,73209
"BRAZIL",1996,185861,7176125,116811
"UNITED STATES",1994,53177,514227,67810
"BRAZIL",1993,33397,3355243,79823
"BRAZIL",1993,39289,614140,73696
"CANADA",1993,186278,3240141,81856
"PERU",1998,147266,5925429,78795
"UNITED STATES",1996,51550,1765822,90093
"UNITED STATES",1996,153031,104066,65041
"CANADA",1995,4112,2633757,60966
"UNITED STATES",1997,56662,4867310,97119
"PERU",1994,31692,3536396,97421
"CANADA",1995,20033,3945544,57181
"PERU",1998,169316,2474163,83118
"UNITED STATES",1994,29553,3922827,88953
"UNITED STATES",1994,94470,3756365,87868
"PERU",1995,191321,4575916,84739
"UNITED STATES",1998,83839,2424363,109369
"UNITED STATES",1998,13677,5769360,95440
"ARGENTINA",1997,35167,1309366,66129
"UNITED STATES",1994,33986,7603120,115198
"UNITED STATES",1994,130185,3182556,72910
"CANADA",1992,103815,8644803,109128
"CANADA",1992,189305,409924,83658
"CANADA",1992,41004,945945,56700
"BRAZIL",1998,47433,4464310,82825
"PERU",1994,174779,355923,111226
"UNITED STATES",1993,84801,3535884,107148
"UNITED STATES",1993,40174,1905230,66850
"CANADA",1993,84296,3283943,76817
"ARGENTINA",1997,66233,1942752,71953
"UNITED STATES",1996,190052,3186319,68523
"UNITED STATES",1997,58984,8312068,116578
"CANADA",1997,22366,3875386,77301
"UNITED STATES",1994,37142,2283460,64748
"UNITED STATES",1994,157868,7441523,115551
"UNITED STATES",1995,15754,7053024,100185
"UNITED STATES",1995,126455,3813252,88887
"UNITED STATES",1995,56839,1670121,107749
"ARGENTINA",1995,186485,3469827,94288
"CANADA",1996,156460,275995,90987
"CANADA",1996,11655,4032557,93999
"PERU",1993,133354,1825752,83241
"PERU",1993,10841,5104861,105110
"BRAZIL",1998,110617,4101577,97656
"BRAZIL",1992,71172,2976814,68590
"BRAZIL",1992,172562,7218216,98073
"ARGENTINA",1996,131214,1793102,74712
"PERU",1995,178055,509872,67983
"PERU",1995,185755,2709584,110445
"PERU",1995,75446,3741230,85286
"PERU",1995,17940,2601116,111476
"ARGENTINA",1994,113744,316393,105464
"ARGENTINA",1993,14673,6776175,95260
"PERU",1995,166730,2702281,107803
"UNITED STATES",1993,116235,1293771,75073
"UNITED STATES",1993,176113,1426932,71346
"UNITED STATES",1993,86484,4221748,88228
"PERU",1993,50745,5246619,101744
"ARGENTINA",1997,104280,4109696,77056
"BRAZIL",1997,79305,3272396,77058
"CANADA",1995,42043,4344026,59102
"CANADA",1995,13834,318105,104869
"CANADA",1995,187397,4555592,89063
"BRAZIL",1992,150691,6081981,104501
"CANADA",1996,49656,3692995,96339
"ARGENTINA",1993,70795,4545143,105947
"CANADA",1998,14151,723236,63909
"ARGENTINA",1995,85310,4725290,77718
"PERU",1993,118946,4715856,117896
"PERU",1995,50720,962334,100243
"PERU",1997,12832,3608308,104689
"CANADA",1992,105998,7013965,120239
"ARGENTINA",1996,66034,679020,60001
"UNITED STATES",1992,4768,1639304,100365
"CANADA",1993,16120,1139732,62167
"ARGENTINA",1995,42339,3733795,76879
"UNITED STATES",1992,180814,6984269,113688
"CANADA",1996,170519,597655,95370
"CANADA",1993,64357,2008452,79281
"ARGENTINA",1997,27289,4637675,72976
"PERU",1993,66077,4216088,62584
"PERU",1993,79668,3914840,98859
"PERU",1993,52436,3065653,83305
"UNITED STATES",1993,11348,5327008,75560
"PERU",1995,87176,1674964,69790
"CANADA",1996,180101,3174796,70866
"CANADA",1996,141060,2774671,66063
"BRAZIL",1992,37291,4023878,73697
"BRAZIL",1995,57802,2722410,105588
"BRAZIL",1995,28174,811197,66130
"BRAZIL",1995,103898,7797749,114113
"BRAZIL",1993,171659,2350222,103839
"PERU",1998,827,677305,103669
"PERU",1998,79135,2434374,66847
"UNITED STATES",1995,156711,7809742,106062
"CANADA",1996,136366,4662847,84141
"CANADA",1996,89613,3314197,96156
"BRAZIL",1996,98188,4896551,71170
"BRAZIL",1996,37742,2519610,100784
"UNITED STATES",1995,61219,2662553,70812
"CANADA",1994,188081,4353653,70144
"CANADA",1992,14761,4831216,100545
"PERU",1998,189293,1935206,82937
"PERU",1998,38005,1214584,56580
"ARGENTINA",1994,108171,3035183,70750
"ARGENTINA",1994,120053,3429467,64383
"PERU",1994,198989,8243345,125278
"CANADA",1998,80609,4628915,95376
"ARGENTINA",1996,77004,4022100,58860
"UNITED STATES",1992,26397,4236171,79403
"CANADA",1993,198811,572943,114588
"CANADA",1993,12640,1856957,93158
"CANADA",1993,30212,325529,68532
"CANADA",1993,43163,2035334,66369
"BRAZIL",1995,10883,1775941,107632
"ARGENTINA",1994,101683,3301972,101080
"UNITED STATES",1996,131123,3022640,69247
"PERU",1995,74107,2513557,64866
"PERU",1995,109517,4861934,91590
"PERU",1995,41441,6295631,82946
"UNITED STATES",1996,94823,2966682,109069
"UNITED STATES",1996,146941,5367438,119276
"UNITED STATES",1996,28500,1399930,85710
"CANADA",1994,134556,4886169,95433
"ARGENTINA",1996,60110,2202286,64206
"ARGENTINA",1997,162729,1630465,107503
"CANADA",1993,124457,4533237,88887
"CANADA",1993,138276,2677167,78856
"CANADA",1993,107130,1478269,68227
"CANADA",1997,137140,4284789,70628
"CANADA",1996,50733,336746,101023
"UNITED STATES",1995,55422,2661175,82645
"UNITED STATES",1994,144911,6161116,117354
"UNITED STATES",1994,115368,5444904,83001
"CANADA",1993,180615,4486584,101736
"BRAZIL",1992,9067,3443539,58563
"BRAZIL",1992,57477,2194739,86068
"CANADA",1993,138488,5075546,91588
"UNITED STATES",1993,8625,5110021,92017
"ARGENTINA",1994,45756,170175,102105
"UNITED STATES",1996,64476,276570,86428
"UNITED STATES",1996,39378,990662,79042
"CANADA",1993,1644,6973927,92738
"PERU",1995,112100,3236211,66726
"PERU",1995,47845,6776935,107570
"UNITED STATES",1992,107934,3887743,116515
"UNITED STATES",1996,57947,5429079,114296
"PERU",1993,83652,3271300,98139
"BRAZIL",1998,197133,925057,73807
"ARGENTINA",1997,127400,274060,85644
"BRAZIL",1994,12656,6776568,94119
"CANADA",1996,30845,3555231,106550
"CANADA",1992,193806,6007167,113988
"BRAZIL",1998,10945,5523277,111356
"BRAZIL",1998,173070,4890053,68584
"PERU",1996,144034,970227,64681
"PERU",1996,176831,5151141,114469
"UNITED STATES",1992,103839,4113196,110569
"PERU",1998,154254,5840028,78495
"UNITED STATES",1994,149206,3426696,75312
"PERU",1997,132036,4203766,64081
"BRAZIL",1993,6136,1600711,62527
"CANADA",1992,172571,3615854,98614
"BRAZIL",1997,27812,7923094,104388
"ARGENTINA",1997,143238,243433,76873
"ARGENTINA",1997,87118,2884337,66306
"UNITED STATES",1996,192067,2271757,69543
"PERU",1996,199417,6538759,90984
"BRAZIL",1992,21202,2614809,67392
"UNITED STATES",1996,119059,1904914,64683
"UNITED STATES",1996,131409,2030964,86424
"PERU",1993,96894,6398771,113453
"UNITED STATES",1995,93899,8904154,113573
"UNITED STATES",1995,51823,6304160,106489
"CANADA",1997,187102,1294929,71346
"CANADA",1997,16577,7097444,89614
"CANADA",1997,41961,2862051,114177
"ARGENTINA",1992,132871,1627808,114232
"ARGENTINA",1993,79914,3958271,113634
"ARGENTINA",1993,131467,6527291,89907
"BRAZIL",1994,154737,6195802,107503
"PERU",1993,122911,2680399,116034
"UNITED STATES",1994,29532,1861989,87691
"BRAZIL",1993,15504,4918567,85170
"CANADA",1997,80292,3778701,76337
"PERU",1992,124424,2767930,86905
"CANADA",1997,140392,6808149,85943
"CANADA",1997,160850,2843344,114651
"CANADA",1997,1018,1923487,55140
"CANADA",1997,103912,189675,114954
"ARGENTINA",1994,109054,3772764,63783
"UNITED STATES",1997,175411,6427236,89184
"UNITED STATES",1997,125958,4334930,119037
"ARGENTINA",1994,105351,3369173,81381
"PERU",1992,140264,4956188,78255
"CANADA",1996,3831,4080320,104089
"CANADA",1996,181070,3496950,69064
"UNITED STATES",1995,42071,92189,60784
"PERU",1993,183461,5340742,92667
"CANADA",1993,45398,5303703,80603
"ARGENTINA",1992,5949,6232598,111296
"BRAZIL",1993,48722,6285248,100243
"CANADA",1998,114014,3289632,61680
"BRAZIL",1994,30318,1741392,74898
"CANADA",1994,81845,3777905,109610
"CANADA",1994,20238,2001421,69493
"ARGENTINA",1993,168233,5738424,78073
"ARGENTINA",1993,153553,7557211,96393
"BRAZIL",1992,92928,7952608,115255
"BRAZIL",1992,38178,2120723,66970
"BRAZIL",1992,139228,576585,76033
"BRAZIL",1992,175628,3134660,102217
"ARGENTINA",1994,155723,1897894,106723
"BRAZIL",1998,14299,3013812,72797
"BRAZIL",1998,112201,3497655,72792
"PERU",1994,54381,5127859,80122
"PERU",1994,176806,1107086,112968
"PERU",1992,167935,6449434,120175
"UNITED STATES",1994,176805,8750370,112908
"UNITED STATES",1994,146255,3220593,78075
"UNITED STATES",1996,45652,4361584,95859
"CANADA",1997,174301,953082,82518
"CANADA",1997,73164,1778518,68229
"BRAZIL",1993,150652,6955325,102159
"BRAZIL",1993,51554,1698260,90333
"BRAZIL",1997,164748,3034526,108764
"BRAZIL",1997,111382,6757893,83602
"UNITED STATES",1996,66450,1053838,84987
"UNITED STATES",1996,84209,1832755,71592
"UNITED STATES",1992,9154,2487771,63789
"UNITED STATES",1992,51156,1007506,66429
"UNITED STATES",1997,127587,5105301,96874
"ARGENTINA",1997,54935,3519049,113395
"ARGENTINA",1997,89915,4337480,114294
"ARGENTINA",1997,193529,4270472,97351
"CANADA",1993,154530,6179667,95071
"ARGENTINA",1995,76777,8593473,105226
"ARGENTINA",1995,8913,524710,109314
"ARGENTINA",1996,186700,3812817,107202
"CANADA",1995,87581,999185,94114
"BRAZIL",1993,98056,2169234,63243
"PERU",1998,51795,4450820,104807
"PERU",1997,40559,2078376,89973
"UNITED STATES",1993,161680,2508019,104500
"ARGENTINA",1995,70056,4719830,61563
"UNITED STATES",1997,18287,2338243,72316
"UNITED STATES",1997,87768,6106533,105345
"BRAZIL",1995,129240,5368885,76154
"BRAZIL",1995,7680,5345718,95260
"PERU",1993,8918,3228149,109614
"ARGENTINA",1994,51490,1474644,86489
"ARGENTINA",1994,147077,5018972,67444
"BRAZIL",1993,86004,2445300,59400
"ARGENTINA",1995,79518,4178052,89850
"ARGENTINA",1993,150013,2959419,63780
"BRAZIL",1995,156917,8995107,118434
"BRAZIL",1995,98560,5673158,93513
"PERU",1995,176329,1534609,84319
"PERU",1995,83290,3823689,76397
"BRAZIL",1996,85802,7562394,107268
"BRAZIL",1996,64047,4094712,60662
"PERU",1997,14226,3796932,68413
"UNITED STATES",1995,75136,4395630,66667
"CANADA",1992,193358,1335242,87081
"BRAZIL",1996,43749,6967317,101564
"PERU",1992,89736,862865,103543
"ARGENTINA",1996,160823,4332786,113029
"PERU",1997,142796,2096220,110327
"CANADA",1993,140891,3450355,115913
"CANADA",1993,65794,4392435,105587
"PERU",1992,141892,5755256,116033
"PERU",1992,169005,3544200,64440
"PERU",1992,169781,2842798,111046
"PERU",1992,126608,3261027,98076
"UNITED STATES",1998,78262,2827792,74415
"UNITED STATES",1998,56512,6692000,88110
"ARGENTINA",1994,138939,3955860,118675
"ARGENTINA",1994,72019,3478445,59460
"UNITED STATES",1993,139543,2911873,94952
"PERU",1992,171209,4793068,76812
"ARGENTINA",1995,50376,2959131,79582
"ARGENTINA",1995,77557,1325851,92073
"ARGENTINA",1995,144863,3479936,114471
"ARGENTINA",1995,57746,3644299,102224
"PERU",1995,155390,5058865,86723
"PERU",1995,28799,3078921,103667
"CANADA",1997,79868,5432708,110871
"CANADA",1997,128415,4514986,86604
"CANADA",1997,61272,3361894,73996
"UNITED STATES",1996,103579,1424313,94954
"UNITED STATES",1996,169867,2109240,116211
"UNITED STATES",1993,45375,4836515,79222
"ARGENTINA",1995,43577,2949905,91234
"BRAZIL",1996,148802,695900,111048
"CANADA",1993,87392,524168,82763
"ARGENTINA",1997,28524,3741691,87151
"PERU",1994,25620,3083511,92737
"UNITED STATES",1996,116532,4896451,92911
"UNITED STATES",1996,4196,2079359,66011
"UNITED STATES",1993,5422,4287566,79645
"UNITED STATES",1993,189907,8626608,119814
"CANADA",1993,144110,4122480,69246
"CANADA",1993,49628,1498739,94657
"CANADA",1993,77909,8868430,113214
"CANADA",1996,33178,3342399,66670
"CANADA",1996,119265,1155834,77055
"BRAZIL",1992,175757,5131700,109965
"BRAZIL",1992,131815,8593206,110808
"CANADA",1993,58191,1985800,68951
"UNITED STATES",1994,124016,4301481,62400
"BRAZIL",1994,179811,5687556,113448
"ARGENTINA",1998,171295,273258,81977
"UNITED STATES",1994,161879,1412953,116452
"UNITED STATES",1994,91941,3305327,115976
"UNITED STATES",1994,142455,2252164,89847
"UNITED STATES",1996,48864,7070154,108771
"PERU",1998,186092,4924416,70685
"CANADA",1995,170877,8332987,116872
"ARGENTINA",1997,10555,3134811,87933
"ARGENTINA",1997,70468,5466148,86307
"CANADA",1998,180994,8297885,124499
"CANADA",1994,48878,7234405,109612
"CANADA",1994,90049,3890165,62342
"CANADA",1994,47169,2875228,66969
"BRAZIL",1992,32102,2663841,62046
"PERU",1993,99947,7982454,116816
"PERU",1994,134169,3356816,72189
"BRAZIL",1993,50203,3009852,69192
"CANADA",1995,98849,6485918,110870
"PERU",1997,13865,2782137,106731
"CANADA",1994,105112,2908954,67026
"BRAZIL",1992,189524,880981,96811
"PERU",1994,1657,5218360,93519
"ARGENTINA",1994,135662,6247388,101859
"CANADA",1996,28628,2974700,93397
"BRAZIL",1996,8555,5394645,87813
"ARGENTINA",1994,172686,633124,105520
"ARGENTINA",1996,130444,4573712,88466
"PERU",1994,114258,498722,76335
"ARGENTINA",1996,69313,233380,76938
"PERU",1992,26014,547085,56400
"PERU",1992,16040,3954181,57362
"UNITED STATES",1997,167434,6116825,90085
"CANADA",1994,95446,2361078,86486
"CANADA",1996,27289,602058,72976
"CANADA",1994,59015,268826,58440
"BRAZIL",1997,103775,6243482,106726
"PERU",1995,119511,6532216,91830
"PERU",1995,151424,737710,88525
"PERU",1995,172461,3488621,92007
"PERU",1995,139399,2589102,86303
"PERU",1995,62460,2509219,85347
"UNITED STATES",1993,33963,4784133,113817
"CANADA",1994,74662,7070371,98199
"CANADA",1994,32045,3282854,58622
"CANADA",1996,190300,2068766,83418
"CANADA",1997,93843,7483286,110210
"CANADA",1996,112699,636748,102701
"PERU",1994,43920,4018611,111835
"UNITED STATES",1997,53080,2162236,61984
"UNITED STATES",1997,104964,9161570,118137
"CANADA",1992,56806,8292211,105768
"PERU",1995,111882,7666426,113632
"UNITED STATES",1993,146589,2104991,98134
"UNITED STATES",1993,60359,1139918,79161
"UNITED STATES",1994,20114,1571847,62046
"UNITED STATES",1998,178517,1016339,95730
"UNITED STATES",1998,107424,2244466,85885
"BRAZIL",1993,48297,4516666,74717
"BRAZIL",1993,173445,5308466,91106
"BRAZIL",1996,19808,1675966,103668
"CANADA",1995,49891,2540428,110453
"UNITED STATES",1994,137296,1979935,79997
"ARGENTINA",1995,146843,4127410,113390
"UNITED STATES",1998,196464,1846024,93627
"UNITED STATES",1992,108711,4815188,103182
"BRAZIL",1993,58484,4803458,86548
"CANADA",1995,150137,2208061,71227
"PERU",1996,164956,1400518,121257
"CANADA",1993,162215,3793313,76632
"BRAZIL",1993,78930,7043951,114535
"CANADA",1997,64223,3561660,71233
"CANADA",1998,23328,3153326,75079
"CANADA",1998,65738,6746770,102223
"ARGENTINA",1994,143734,4622098,106663
"PERU",1998,190431,1673573,91285
"UNITED STATES",1997,78037,1385515,60901
"ARGENTINA",1998,31498,3882494,85769
"CANADA",1992,159197,452228,75371
"ARGENTINA",1992,24773,1344633,101866
"ARGENTINA",1992,56275,2689093,73876
"ARGENTINA",1992,189146,5335804,74108
"PERU",1997,143417,1803606,87624
"UNITED STATES",1994,130623,1782602,99217
"BRAZIL",1993,37613,2356927,93036
"BRAZIL",1993,154673,5188193,103660
"UNITED STATES",1992,66689,2831212,99340
"UNITED STATES",1992,64448,1762725,84746
"CANADA",1994,77783,6786046,105646
"BRAZIL",1992,139795,8256555,110087
"PERU",1993,160524,5323987,95071
"PERU",1993,117026,2372870,62581
"PERU",1997,74179,3431833,69190
"ARGENTINA",1996,168852,6400272,115251
"CANADA",1996,124985,5909341,120598
"PERU",1992,119653,471687,100359
"BRAZIL",1995,96925,5219934,115315
"ARGENTINA",1994,25105,3331343,61806
"ARGENTINA",1994,139708,4530038,104862
"PERU",1997,140023,3482453,63781
"CANADA",1997,155207,367300,75732
"BRAZIL",1994,13691,2387778,96281
