"s_nation","d_year","lo_custkey","lo_revenue"
"INDIA",1994,891883,2270981
"VIETNAM",1994,891883,7540872
"VIETNAM",1996,7447,323529
"INDIA",1994,297379,6482069
"INDONESIA",1996,110149,4061118
"INDIA",1994,856435,3975004
"JAPAN",1996,85727,4863434
"VIETNAM",1996,400927,1317340
"JAPAN",1994,50587,7111958
"VIETNAM",1995,781483,7579419
"JAPAN",1995,781483,6958676
"VIETNAM",1993,383735,4608821
"INDIA",1993,383735,4833809
"INDONESIA",1997,887281,2080927
"INDONESIA",1996,419908,4872530
"INDONESIA",1996,419908,2540281
"INDONESIA",1995,463267,136734
"CHINA",1994,206327,8206656
"JAPAN",1994,206327,4080678
"VIETNAM",1993,72040,4789363
"INDIA",1997,327868,1195407
"CHINA",1995,657934,4130596
"INDONESIA",1992,492617,3260169
"CHINA",1992,492617,3313067
"VIETNAM",1996,307070,2644121
"JAPAN",1996,307070,6885340
"INDIA",1996,307070,7020331
"INDIA",1992,323417,6461004
"INDONESIA",1992,323417,3805465
"JAPAN",1997,554983,4830434
"INDONESIA",1993,872296,2095702
"INDIA",1994,423697,8666725
"VIETNAM",1994,423697,2279962
"INDONESIA",1996,189373,8810561
"VIETNAM",1996,833981,2854154
"INDONESIA",1996,833981,3042951
"INDIA",1996,833981,1591480
"INDONESIA",1994,599677,1080993
"CHINA",1994,599677,5316424
"JAPAN",1993,554698,504675
"CHINA",1993,554698,2294308
"VIETNAM",1994,20851,106147
"INDONESIA",1994,333073,911499
"INDONESIA",1996,368269,3717483
"JAPAN",1996,368269,5967552
"INDONESIA",1997,840679,5281536
"INDIA",1997,840679,5291379
"VIETNAM",1997,840679,951722
"VIETNAM",1994,187210,189883
"JAPAN",1995,713959,6077225
"INDONESIA",1995,713959,4389656
"CHINA",1992,695072,2647639
"INDONESIA",1994,340340,7701655
"INDONESIA",1994,340340,7952958
"JAPAN",1995,586565,2338984
"CHINA",1995,382249,1138428
"JAPAN",1992,246535,3968120
"INDONESIA",1994,804193,6054328
"JAPAN",1995,755462,1555852
"VIETNAM",1993,390652,3450656
"CHINA",1994,576533,1610021
"VIETNAM",1993,18088,2790393
"INDONESIA",1993,817217,3176517
"INDIA",1996,135616,2504342
"INDIA",1992,97979,7661202
"INDONESIA",1992,97979,2869207
"CHINA",1997,632171,4515349
"CHINA",1997,632171,7871561
"CHINA",1992,8411,3717924
"JAPAN",1996,54649,6571054
"INDIA",1992,827347,722420
"JAPAN",1996,404644,113671
"INDONESIA",1997,450814,1860640
"VIETNAM",1997,614134,783248
"CHINA",1997,530506,3086532
"VIETNAM",1997,530506,1536487
"VIETNAM",1996,798052,4438658
"JAPAN",1997,744725,1301616
"VIETNAM",1995,292339,108102
"VIETNAM",1993,629183,6633759
"INDONESIA",1994,769138,2633110
"INDIA",1995,186824,905543
"INDIA",1995,186824,2278760
"CHINA",1994,200828,5051045
"CHINA",1994,200828,2918516
"JAPAN",1995,299797,3803461
"CHINA",1993,487190,4333687
"JAPAN",1995,895492,1018344
"JAPAN",1996,655033,2169300
"VIETNAM",1996,655033,7450433
"INDIA",1996,655033,1769574
"INDONESIA",1997,131039,4098448
"CHINA",1997,61204,1952341
"VIETNAM",1997,61204,1162704
"INDONESIA",1996,536479,1570756
"CHINA",1996,536479,5413233
"JAPAN",1993,388066,7218592
"INDONESIA",1994,797770,5110968
"INDIA",1996,667375,5540150
"VIETNAM",1996,667375,4029880
"JAPAN",1993,385811,4074840
"CHINA",1996,45121,1747164
"VIETNAM",1997,546847,7907086
"JAPAN",1994,51665,1552081
"VIETNAM",1995,727192,3610937
"VIETNAM",1994,786445,2671444
"INDONESIA",1994,374734,3793965
"JAPAN",1993,690856,3309597
"INDONESIA",1994,100861,797969
"CHINA",1994,454507,3327842
"INDIA",1994,454507,1676450
"JAPAN",1992,577847,6726241
"CHINA",1993,858352,2384663
"VIETNAM",1993,858352,3470849
"VIETNAM",1993,858352,2736060
"JAPAN",1993,858352,838372
"INDONESIA",1995,187855,3156426
"INDIA",1997,73348,5016473
"VIETNAM",1992,19912,2134629
"INDONESIA",1992,19912,2751142
"CHINA",1992,19912,5658147
"VIETNAM",1992,758740,7977735
"INDIA",1994,35806,516029
"INDONESIA",1994,35806,1575028
"JAPAN",1994,35806,7522821
"VIETNAM",1994,35806,3972815
"VIETNAM",1993,86842,7804414
"JAPAN",1996,627671,715265
"INDONESIA",1997,398548,5222537
"VIETNAM",1997,398548,5684484
"INDIA",1993,183739,4837413
"VIETNAM",1997,201241,3547419
"JAPAN",1997,201241,5520486
"INDONESIA",1994,805468,3337320
"INDIA",1994,805468,1549156
"INDONESIA",1993,780170,6150453
"CHINA",1993,780170,5310765
"INDIA",1994,60478,5892167
"CHINA",1995,713683,3963328
"JAPAN",1995,565270,6385475
"INDIA",1995,565270,5409771
"INDONESIA",1993,60286,4155870
"JAPAN",1997,184921,4184730
"VIETNAM",1992,252676,2851823
"VIETNAM",1992,252676,3798120
"VIETNAM",1995,397592,5145606
"INDIA",1993,726352,4816980
"INDONESIA",1997,192197,5426416
"INDONESIA",1997,192197,2819778
"VIETNAM",1997,192197,5042280
"VIETNAM",1996,572270,531000
"INDONESIA",1994,741325,3713065
"INDIA",1992,793543,2906043
"INDIA",1992,300323,6708241
"INDONESIA",1992,300323,1853406
"INDONESIA",1997,324511,331771
"CHINA",1993,625258,2778164
"INDONESIA",1993,295069,5888761
"INDONESIA",1994,200968,5379235
"INDIA",1994,200968,4938694
"INDIA",1993,97723,6702994
"INDIA",1993,819512,6722857
"VIETNAM",1993,264898,8440280
"CHINA",1996,605962,2877574
"JAPAN",1992,794765,5711079
"INDIA",1992,794765,2522746
"JAPAN",1992,794765,1220466
"INDIA",1996,736993,2588598
"CHINA",1993,816206,462104
"CHINA",1993,161465,5799530
"CHINA",1993,161465,4066397
"VIETNAM",1996,618862,3063077
"INDIA",1996,618862,2613454
"VIETNAM",1992,791146,2115525
"INDIA",1992,791146,256545
"CHINA",1996,483031,4812540
"VIETNAM",1997,357796,205396
"JAPAN",1995,544253,2281808
"INDIA",1997,93346,542835
"INDONESIA",1994,350968,1408952
"CHINA",1994,350968,584579
"INDONESIA",1993,116983,2781976
"INDONESIA",1993,116983,3612615
"CHINA",1997,537869,1407248
"INDONESIA",1995,254488,2395068
"VIETNAM",1993,318233,3267324
"INDIA",1993,318233,4352846
"VIETNAM",1996,32393,1392634
"VIETNAM",1992,200381,3369150
"INDONESIA",1992,200381,3606124
"CHINA",1993,872857,796791
"INDONESIA",1993,872857,5102508
"VIETNAM",1993,106484,3126965
"INDONESIA",1996,476273,1459699
"INDONESIA",1996,476273,6176490
"CHINA",1992,117865,109202
"JAPAN",1993,509941,1717533
"CHINA",1993,509941,1197483
"INDONESIA",1993,509941,3989886
"INDONESIA",1996,800944,4905306
"CHINA",1992,899404,1197653
"CHINA",1992,899404,3807858
"VIETNAM",1996,767740,6188292
"VIETNAM",1992,846445,1525102
"INDIA",1996,192208,165482
"CHINA",1993,179936,3843304
"INDIA",1996,804662,4065670
"CHINA",1994,891101,5447063
"CHINA",1996,152243,6032893
"CHINA",1995,43576,6354049
"CHINA",1997,655969,2240312
"JAPAN",1997,655969,3515389
"INDIA",1997,384218,5429160
"INDONESIA",1997,384218,894514
"INDIA",1996,809947,1473037
"VIETNAM",1994,247727,892453
"INDONESIA",1997,261412,174475
"CHINA",1992,281926,5137660
"INDIA",1992,281926,2983878
"JAPAN",1996,719158,3768858
"INDONESIA",1994,760174,5147031
"CHINA",1994,760174,3401881
"VIETNAM",1993,505349,3039236
"CHINA",1996,256300,572889
"INDIA",1992,138646,3990513
"VIETNAM",1992,138646,5753617
"CHINA",1995,277988,3818922
"VIETNAM",1995,277988,4776135
"CHINA",1992,239918,2887764
"JAPAN",1996,795908,4303200
"INDIA",1996,795908,5154283
"INDIA",1995,584497,2871768
"CHINA",1995,584497,491699
"INDONESIA",1993,359470,1208115
"INDONESIA",1997,693913,5700686
"INDONESIA",1994,807856,1024812
"CHINA",1994,807856,330423
"VIETNAM",1993,290353,4280716
"INDONESIA",1993,290353,4475412
"CHINA",1992,154393,138214
"JAPAN",1996,170464,106289
"VIETNAM",1996,170464,2521602
"INDIA",1996,849265,5228082
"CHINA",1997,647965,3110840
"CHINA",1997,647965,2113081
"INDIA",1997,647965,1966726
"CHINA",1997,647965,5152538
"VIETNAM",1997,214820,2996744
"JAPAN",1992,577510,2668797
"INDONESIA",1992,531355,7018099
"INDIA",1996,658940,5533268
"CHINA",1996,658940,751598
"INDONESIA",1996,658940,5939343
"JAPAN",1997,270451,6138457
"CHINA",1997,270451,4425778
"CHINA",1995,454342,2430468
"VIETNAM",1995,454342,4955742
"VIETNAM",1995,489079,1824317
"INDIA",1995,833527,8319480
"INDONESIA",1994,530194,5426827
"INDIA",1997,55072,2940478
"CHINA",1995,640220,6537174
"JAPAN",1994,221920,3962754
"CHINA",1997,186707,5976393
"JAPAN",1996,122950,8633836
"VIETNAM",1996,122950,299966
"INDIA",1992,411997,3144146
"INDONESIA",1992,91198,522598
"VIETNAM",1997,39344,5292077
"VIETNAM",1997,39344,665458
"CHINA",1997,39344,8932566
"CHINA",1996,506125,4618526
"VIETNAM",1993,682771,3887280
"CHINA",1993,682771,4529503
"VIETNAM",1993,682771,8235579
"INDIA",1993,682771,5862220
"CHINA",1995,323234,4852467
"INDIA",1994,191875,5275157
"INDIA",1996,149164,4665816
"INDIA",1996,149164,6192188
"INDIA",1996,149164,5297790
"JAPAN",1994,495571,2659961
"VIETNAM",1994,495571,4452765
"INDONESIA",1993,766774,732754
"VIETNAM",1996,758492,1782787
"VIETNAM",1994,727729,176510
"JAPAN",1997,835817,8833571
"VIETNAM",1994,58873,3201000
"INDONESIA",1996,357079,1760448
"INDONESIA",1994,807710,7841134
"INDIA",1997,468592,6312775
"INDONESIA",1993,603526,538822
"INDIA",1993,603526,4560724
"VIETNAM",1993,532355,3636933
"INDIA",1993,532355,3750858
"JAPAN",1993,16646,4625755
"INDONESIA",1993,16646,1437459
"JAPAN",1993,16646,4772321
"JAPAN",1993,528554,105541
"VIETNAM",1992,400321,4029273
"CHINA",1993,682796,2131930
"VIETNAM",1996,665920,3379552
"INDONESIA",1996,665920,3582687
"CHINA",1995,598969,699986
"INDONESIA",1995,598969,5043805
"INDIA",1994,682192,4302757
"CHINA",1994,682192,6865896
"INDIA",1994,682192,3078255
"VIETNAM",1993,469757,1250788
"VIETNAM",1993,399007,3512149
"CHINA",1993,399007,4636107
"CHINA",1993,399007,385295
"INDIA",1993,399007,736643
"INDONESIA",1996,34648,3960792
"INDONESIA",1992,27688,1592767
"INDIA",1996,707113,2335450
"INDONESIA",1996,707113,515225
"JAPAN",1992,4921,1829259
"INDONESIA",1992,4921,7362695
"CHINA",1995,418522,7337769
"JAPAN",1993,593044,7181065
"CHINA",1994,659156,2739858
"VIETNAM",1995,320807,3442739
"INDONESIA",1992,638918,1269033
"JAPAN",1992,638918,2197732
"VIETNAM",1992,30199,3818871
"VIETNAM",1992,125638,4530561
"INDIA",1996,868349,441637
"INDIA",1996,202195,1699869
"JAPAN",1994,772367,1372986
"CHINA",1994,462895,2136448
"CHINA",1996,274414,5161956
"INDIA",1996,274414,7333053
"CHINA",1997,453746,2565573
"INDONESIA",1996,217486,2280306
"INDONESIA",1994,692527,288761
"INDONESIA",1995,644131,2109522
"CHINA",1995,644131,1063032
"INDIA",1995,689170,3305739
"JAPAN",1995,689170,3236788
"INDIA",1993,810328,5731113
"JAPAN",1997,373465,2042723
"CHINA",1994,775606,3322604
"CHINA",1996,718552,1924738
"INDONESIA",1994,495533,3434054
"CHINA",1994,716536,6640635
"VIETNAM",1997,809398,1302601
"CHINA",1997,809398,2926687
"JAPAN",1997,809398,8284502
"VIETNAM",1993,814156,719491
"JAPAN",1995,50585,2369085
"INDIA",1996,95780,5626594
"INDONESIA",1994,567340,5326272
"INDONESIA",1995,734920,1441989
"CHINA",1996,178921,968561
"INDONESIA",1996,178921,2589086
"JAPAN",1994,757163,1266426
"VIETNAM",1994,757163,2609046
"INDIA",1994,534508,3781813
"CHINA",1992,575395,2875464
"INDIA",1995,149306,4762582
"JAPAN",1992,173668,4986154
"INDIA",1992,173668,3406002
"JAPAN",1997,508720,458991
"VIETNAM",1992,54949,7750317
"JAPAN",1992,110989,3027336
"JAPAN",1992,110989,5220772
"JAPAN",1992,561868,4377440
"VIETNAM",1997,259939,1823129
"VIETNAM",1997,259939,5570009
"INDONESIA",1992,163648,2650019
"CHINA",1994,8569,1346841
"INDIA",1996,894373,461370
"JAPAN",1996,77350,1492892
"VIETNAM",1996,77350,4516038
"INDONESIA",1993,405991,7247467
"INDONESIA",1993,405991,3892443
"JAPAN",1994,451675,6350639
"JAPAN",1993,685052,5604548
"VIETNAM",1993,685052,2151655
"JAPAN",1997,836324,6771087
"CHINA",1995,97093,4183972
"CHINA",1995,97093,2361363
"CHINA",1997,109588,3272661
"INDIA",1993,427391,2270196
"VIETNAM",1997,258071,3657688
"VIETNAM",1995,281234,3239622
"VIETNAM",1995,281234,5237362
"INDIA",1997,786730,174230
"INDONESIA",1993,338128,2336639
"INDIA",1996,595408,1520981
"JAPAN",1993,470473,2575717
"CHINA",1997,889366,4715724
"JAPAN",1997,362764,3999878
"CHINA",1992,222341,1282509
"VIETNAM",1995,87331,500059
"INDIA",1996,751039,6977218
"INDIA",1995,95806,3596663
"INDONESIA",1992,255581,2995372
"INDIA",1994,392770,5916002
"CHINA",1994,392770,4187702
"CHINA",1997,91189,6049008
"VIETNAM",1993,878524,656753
"INDIA",1993,878524,3232473
"INDONESIA",1994,102497,3484040
"VIETNAM",1996,832418,5237512
"CHINA",1994,832726,7420471
"INDIA",1994,832726,2679426
"INDONESIA",1993,608278,3969529
"INDONESIA",1995,200347,6329623
"CHINA",1995,200347,1066269
"INDONESIA",1995,200347,4886669
"INDONESIA",1995,200347,4027900
"CHINA",1996,531838,3514737
"VIETNAM",1997,209285,2125568
"CHINA",1993,563353,6600110
"VIETNAM",1997,2287,3566170
"INDIA",1993,818920,2745538
"CHINA",1993,818920,4404896
"VIETNAM",1994,755791,1580342
"JAPAN",1994,755791,7046079
"INDONESIA",1996,861574,7831564
"JAPAN",1996,345940,4169440
"VIETNAM",1995,156580,8260520
"INDONESIA",1996,671692,2051257
"INDONESIA",1995,423094,4920124
"CHINA",1995,423094,2233004
"CHINA",1994,13573,1806235
"VIETNAM",1997,401299,1767107
"INDONESIA",1995,10358,2016397
"CHINA",1997,379936,851449
"VIETNAM",1992,526667,425266
"INDIA",1996,525008,2798558
"INDIA",1996,525008,1584415
"CHINA",1996,197378,3632020
"INDONESIA",1994,666511,6914096
"CHINA",1994,666511,3657262
"JAPAN",1993,644255,4386398
"CHINA",1996,635117,2432283
"JAPAN",1996,345316,6472516
"CHINA",1996,345316,6012103
"INDIA",1995,297883,1591405
"VIETNAM",1995,297883,1509402
"INDIA",1993,463687,2677759
"INDONESIA",1994,73001,7416768
"CHINA",1997,509738,3486680
"INDONESIA",1994,486314,5453763
"INDONESIA",1993,570202,5250584
"INDONESIA",1994,184345,1230991
"VIETNAM",1996,459260,2178896
"VIETNAM",1995,379424,2278494
"INDIA",1997,478703,1591644
"CHINA",1996,712792,6206855
"VIETNAM",1992,855856,1580721
"INDIA",1992,855856,2698703
"VIETNAM",1992,104711,5001317
"JAPAN",1992,667348,5509209
"CHINA",1992,667348,5944954
"INDIA",1992,311483,2199469
"VIETNAM",1993,679627,908363
"INDONESIA",1996,820135,5189328
"VIETNAM",1994,365878,4823416
"CHINA",1994,155831,7555800
"JAPAN",1997,44002,2941337
"INDONESIA",1997,44002,1181769
"INDONESIA",1996,641224,671378
"INDIA",1992,290623,7214947
"VIETNAM",1992,334858,919303
"JAPAN",1996,679051,1587235
"JAPAN",1996,679051,3969574
"INDONESIA",1992,803785,5270126
"JAPAN",1996,200242,4491783
"CHINA",1993,339389,3060133
"INDONESIA",1993,804259,1618845
"VIETNAM",1993,804259,3040735
"CHINA",1993,804259,701898
"VIETNAM",1996,573302,3954057
"VIETNAM",1996,71498,3803607
"CHINA",1994,154277,6066354
"INDONESIA",1992,68753,5602187
"VIETNAM",1992,68753,5543972
"INDIA",1996,831574,4954922
"INDONESIA",1996,831574,3495546
"INDIA",1993,139465,1599848
"CHINA",1996,828830,3659742
"CHINA",1996,828830,1517475
"CHINA",1996,828830,1699343
"JAPAN",1993,673529,7809584
"VIETNAM",1996,46393,367660
"INDIA",1996,46393,2416314
"CHINA",1992,822850,5929147
"JAPAN",1993,223112,4411173
"INDIA",1993,223112,1005792
"INDIA",1993,223112,2972630
"INDIA",1997,431635,2465865
"INDIA",1997,431635,874515
"JAPAN",1997,431635,5660415
"INDONESIA",1994,367078,4842993
"INDIA",1994,367078,2407317
"CHINA",1993,862312,4034266
"JAPAN",1993,862312,1251660
"CHINA",1993,862312,3602436
"INDIA",1993,862312,3402190
"JAPAN",1996,236261,4778496
"INDIA",1992,292048,5300008
"INDIA",1994,726631,5933283
"CHINA",1994,726631,6657987
"INDONESIA",1993,825601,4886834
"INDONESIA",1992,571265,4952808
"INDIA",1995,888304,299471
"VIETNAM",1995,888304,3776020
"INDONESIA",1992,496844,3032973
"INDIA",1993,189208,1394286
"INDONESIA",1997,623453,7515248
"INDIA",1997,623453,2580622
"INDIA",1994,558862,4606983
"JAPAN",1992,369382,4215713
"INDONESIA",1992,369382,3342080
"VIETNAM",1992,629141,4606943
"VIETNAM",1993,772675,3562654
"INDIA",1993,772675,3381667
"CHINA",1992,229438,2803904
"CHINA",1992,229438,9510515
"JAPAN",1997,206969,3460028
"JAPAN",1996,301664,5742459
"INDIA",1996,301664,962937
"INDONESIA",1994,356945,2437520
"INDONESIA",1994,356945,2097808
"INDIA",1994,356945,5261112
"INDONESIA",1997,667918,960995
"CHINA",1994,887107,6438594
"CHINA",1992,501928,315965
"INDONESIA",1992,501928,887798
"INDIA",1995,188149,8209302
"VIETNAM",1995,188149,3031599
"JAPAN",1994,503495,165113
"JAPAN",1997,433313,5517368
"CHINA",1997,433313,2214246
"INDIA",1997,433313,543796
"JAPAN",1992,849001,1477058
"VIETNAM",1995,200606,5302068
"INDIA",1995,200606,7572914
"VIETNAM",1997,568402,7073635
"VIETNAM",1997,527344,5682000
"INDONESIA",1994,624964,2537427
"INDIA",1994,624964,2030590
"INDIA",1996,358850,4859576
"CHINA",1996,358850,4432221
"CHINA",1993,283442,316058
"CHINA",1993,105508,950075
"INDIA",1995,257897,1374680
"INDONESIA",1994,62840,1780045
"JAPAN",1995,445411,2601005
"INDONESIA",1992,20977,4619869
"CHINA",1995,587800,1245718
"INDIA",1996,439234,3370180
"JAPAN",1995,390209,2438781
"INDONESIA",1992,350725,2985157
"CHINA",1994,520039,5241555
"JAPAN",1994,520039,5964277
"INDONESIA",1994,520039,5586560
"JAPAN",1994,520039,3988859
"CHINA",1993,382753,2230432
"CHINA",1993,450271,5585720
"INDONESIA",1993,450271,5580065
"INDIA",1993,450271,5099417
"INDIA",1997,887213,5844222
"CHINA",1995,182858,2026211
"INDIA",1995,198731,1335539
"CHINA",1996,727904,2351934
"CHINA",1996,182260,5323223
"CHINA",1995,54833,927387
"INDONESIA",1995,54833,4481190
"INDIA",1997,463046,1124240
"INDONESIA",1997,463046,3946138
"VIETNAM",1997,104782,3733450
"VIETNAM",1997,104782,3366861
"VIETNAM",1996,305182,5460072
"INDIA",1996,305182,4063123
"VIETNAM",1996,305182,799733
"JAPAN",1997,574541,1703462
"CHINA",1997,574541,1335136
"JAPAN",1997,574541,4670787
"INDIA",1997,267274,5725526
"VIETNAM",1997,675287,3244839
"JAPAN",1997,675287,4010078
"INDONESIA",1995,532487,129236
"VIETNAM",1995,532487,3804091
"INDONESIA",1996,246041,2777071
"JAPAN",1997,595519,4542255
"INDONESIA",1993,872203,885864
"CHINA",1993,872203,5636310
"JAPAN",1993,791728,3682872
"JAPAN",1993,100498,6457078
"CHINA",1993,100498,2743583
"VIETNAM",1993,100498,8109241
"JAPAN",1992,234259,4192772
"INDONESIA",1994,84178,2908759
"INDONESIA",1994,863851,4471473
"INDIA",1995,678691,2546090
"VIETNAM",1992,93824,6871693
"INDIA",1993,611302,2158338
"CHINA",1993,611302,663164
"INDIA",1995,626083,2432018
"INDIA",1992,643948,2137452
"INDONESIA",1994,316462,123241
"CHINA",1994,82765,7773335
"VIETNAM",1992,547390,4613680
"INDONESIA",1992,547390,1024742
"VIETNAM",1992,151597,2573813
"CHINA",1992,878140,4978457
"INDONESIA",1994,671467,2939544
"CHINA",1995,212539,6522337
"INDIA",1992,152902,4545691
"INDIA",1992,152902,7989145
"CHINA",1992,152902,967593
"INDONESIA",1994,304397,2646167
"VIETNAM",1992,138134,3911885
"INDIA",1997,103337,582072
"INDONESIA",1995,672328,6822055
"JAPAN",1997,399475,4909060
"JAPAN",1994,129856,4468448
"CHINA",1996,539728,982744
"INDONESIA",1996,539728,1854601
"INDONESIA",1996,539728,2912567
"INDONESIA",1994,305992,3879058
"CHINA",1994,429871,4736340
"VIETNAM",1994,429871,3821737
"INDIA",1994,429871,134370
"JAPAN",1997,534187,1913436
"VIETNAM",1997,534187,4504545
"INDIA",1994,569281,799657
"CHINA",1994,569281,227589
"CHINA",1995,737048,7329368
"CHINA",1992,45956,5039506
"CHINA",1992,45956,7832232
"INDONESIA",1994,181843,8583045
"INDIA",1994,508231,6666348
"INDONESIA",1994,508231,354168
"INDIA",1994,508231,3407965
"VIETNAM",1994,508231,4723257
"INDONESIA",1995,816134,904747
"JAPAN",1995,816134,2059468
"INDONESIA",1993,692557,5326447
"JAPAN",1997,508774,1311459
"CHINA",1997,508774,5271431
"JAPAN",1997,508774,5810667
"INDIA",1994,469306,3802585
"INDIA",1994,469306,5434887
"CHINA",1994,469306,6625800
"CHINA",1997,99118,2178800
"VIETNAM",1993,854623,3304462
"VIETNAM",1993,854623,5449819
"CHINA",1996,530401,2479594
"VIETNAM",1992,625114,786584
"INDIA",1996,771592,2660364
"VIETNAM",1996,26257,4270568
"INDONESIA",1995,292571,1996350
"VIETNAM",1994,535834,1331331
"VIETNAM",1995,178721,4591998
"JAPAN",1993,64771,3954711
"INDONESIA",1993,64771,938868
"JAPAN",1992,686725,2639308
"INDONESIA",1996,208904,2584804
"JAPAN",1995,324652,4904766
"INDONESIA",1995,324652,3116970
"CHINA",1996,601636,3407969
"CHINA",1992,163952,2564888
"INDONESIA",1997,631645,1315642
"INDONESIA",1995,525574,5342807
"VIETNAM",1992,801962,1045023
"INDIA",1992,162274,1169630
"VIETNAM",1992,162274,5766106
"JAPAN",1995,326251,5487174
"INDIA",1996,454588,3868664
"JAPAN",1996,454588,1947526
"INDIA",1996,454588,1879947
"INDONESIA",1996,454588,6000232
"VIETNAM",1994,613199,3453639
"INDONESIA",1995,222733,2358440
"CHINA",1995,855146,4934053
"INDONESIA",1995,855146,606694
"CHINA",1997,645526,1933691
"CHINA",1996,753934,6047037
"JAPAN",1996,753934,5398034
"VIETNAM",1993,579040,1188720
"VIETNAM",1992,435394,4278857
"INDONESIA",1996,636854,3897527
"INDIA",1996,636854,1949136
"VIETNAM",1993,224944,2355542
"VIETNAM",1994,143402,1028124
"CHINA",1995,846251,5262639
"VIETNAM",1996,225403,5262538
"INDIA",1996,225403,203062
"INDIA",1992,193649,6534746
"INDIA",1992,258032,2230423
"JAPAN",1995,133663,3472504
"CHINA",1995,133663,3578012
"JAPAN",1992,493598,2320542
"INDIA",1992,493598,4426194
"INDIA",1994,385906,7176067
"CHINA",1993,497366,2544882
"CHINA",1995,21004,2681907
"INDONESIA",1995,21004,3312797
"JAPAN",1992,191540,344987
"JAPAN",1992,191540,3644499
"VIETNAM",1992,191540,2067823
"INDIA",1997,817151,6188905
"VIETNAM",1997,817151,7723278
"CHINA",1992,761998,2163816
"INDONESIA",1993,789680,5375324
"CHINA",1993,789680,3741309
"VIETNAM",1997,750818,5574336
"INDONESIA",1994,818386,170683
"VIETNAM",1994,783491,3605256
"INDIA",1994,783491,5189916
"CHINA",1993,140717,8935225
"JAPAN",1997,18709,7027150
"VIETNAM",1992,325112,2784545
"INDIA",1993,245359,5221699
"INDONESIA",1993,245359,7652461
"CHINA",1992,403834,3371153
"JAPAN",1992,403834,3390899
"VIETNAM",1994,330145,8460975
"VIETNAM",1994,222158,2800333
"JAPAN",1994,598831,786235
